"DISTRITO","UNIDADE","AREA","TRIMESTRE","TIPO","VALOR"
"Norte","CS SANTO ANTONIO LISBOA",360,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",11.5183246073298
"Norte","CS SANTO ANTONIO LISBOA",361,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",15.2542372881356
"Norte","CS PONTA DAS CANAS",370,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",26.605504587156
"Norte","CS PONTA DAS CANAS",371,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",36.7088607594937
"Norte","CS CANASVIEIRAS",380,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",20.9090909090909
"Norte","CS CANASVIEIRAS",381,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",23.2323232323232
"Norte","CS CANASVIEIRAS",382,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",15.1315789473684
"Norte","CS CANASVIEIRAS",383,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",21.2962962962963
"Norte","CS CANASVIEIRAS",384,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",18.5185185185185
"Norte","CS JURERE",390,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",16.6666666666667
"Continente","CS MONTE CRISTO",40,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",2.42424242424242
"Norte","CS CACHOEIRA BOM JESUS",400,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",27.972027972028
"Norte","CS CACHOEIRA BOM JESUS",401,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",36.6071428571429
"Continente","CS MONTE CRISTO",41,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",1.38888888888889
"Norte","CS VARGEM GRANDE",410,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",26.0700389105058
"Continente","CS MONTE CRISTO",42,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",3.7037037037037
"Norte","CS RIO VERMELHO",420,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",13.1578947368421
"Norte","CS RIO VERMELHO",421,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",10.4395604395604
"Norte","CS RIO VERMELHO",422,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",13.4615384615385
"Norte","CS RIO VERMELHO",423,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",10.3260869565217
"Norte","CS RIO VERMELHO",424,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",12.1212121212121
"Continente","CS MONTE CRISTO",43,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",1.31578947368421
"Norte","CS INGLESES",431,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",12.7777777777778
"Norte","CS INGLESES",432,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",21.1920529801325
"Norte","CS INGLESES",433,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",26.2910798122066
"Norte","CS INGLESES",434,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",19.3548387096774
"Norte","CS INGLESES",435,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",26.7379679144385
"Norte","CS INGLESES",436,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",22.1153846153846
"Norte","CS INGLESES",437,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",11.8421052631579
"Norte","CS INGLESES",438,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",17.3913043478261
"Continente","CS MONTE CRISTO",44,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",2.85714285714286
"Norte","CS BARRA DA LAGOA",440,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",9.6234309623431
"Norte","CS BARRA DA LAGOA",441,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",12.5
"Norte","CS BARRA DA LAGOA",442,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",13.4615384615385
"Continente","CS MONTE CRISTO",45,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",3.2520325203252
"Sul","CS CANTO DA LAGOA",450,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",13.0952380952381
"Continente","CS MONTE CRISTO",46,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",1.40845070422535
"Sul","CS COSTA DA LAGOA",460,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",5
"Sul","CS LAGOA DA CONCEIÇÃO",470,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",10.4
"Sul","CS LAGOA DA CONCEIÇÃO",471,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",17.9487179487179
"Sul","CS LAGOA DA CONCEIÇÃO",472,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",11.7021276595745
"Continente","CS ABRAÃO",570,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",12.7659574468085
"Continente","CS ABRAÃO",571,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",18.9189189189189
"Continente","CS ABRAÃO",572,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",8.82352941176471
"Continente","CS CAPOEIRAS",60,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",16.8224299065421
"Continente","CS COQUEIROS",600,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",20.5357142857143
"Continente","CS COQUEIROS",601,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",13.6094674556213
"Continente","CS COQUEIROS",602,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",10.7913669064748
"Continente","CS CAPOEIRAS",61,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",21.5384615384615
"Continente","CS CAPOEIRAS",62,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",21.7391304347826
"Centro","CS AGRONÔMICA",690,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",19.7368421052632
"Centro","CS AGRONÔMICA",691,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",23.7373737373737
"Centro","CS AGRONÔMICA",692,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",17.0068027210884
"Centro","CS AGRONÔMICA",693,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",14.6496815286624
"Continente","CS COLONINHA",70,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",27.4390243902439
"Continente","CS COLONINHA",71,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",17.8743961352657
"Continente","CS COLONINHA",72,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",14.0243902439024
"Sul","CS FAZENDA DO RIO TAVARES",780,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",8.58895705521472
"Sul","CS FAZENDA DO RIO TAVARES",781,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",14.975845410628
"Continente","CS ESTREITO",80,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",29.8342541436464
"Continente","CS ESTREITO",81,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",14.8550724637681
"Continente","CS ESTREITO",82,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",29.0697674418605
"Continente","CS ESTREITO",83,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",22.5806451612903
"Centro","CS TRINDADE",850,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",18.75
"Centro","CS TRINDADE",851,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",7.95454545454545
"Centro","CS TRINDADE",852,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",8
"Centro","CS TRINDADE",853,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",12.2448979591837
"Centro","CS TRINDADE",854,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",12.0481927710843
"Continente","CS VILA APARECIDA",90,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",2.28571428571429
"Continente","CS VILA APARECIDA",91,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",4.24242424242424
"Centro","CS CENTRO",950,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",14.5077720207254
"Centro","CS CENTRO",951,"2016 Q4","PERCENTUAL_FALTAS_ODONTO",41.025641025641
