DISTRITO,UNIDADE,AREA,ANO,MES,CONSULTA_MED,CONSULTA_ODO,ENCS_MED,ENCS_ODO
Sul,CS FAZENDA DO RIO TAVARES,1,2015,9,313,77,34,9
Sul,CS FAZENDA DO RIO TAVARES,1,2015,10,327,61,44,5
Sul,CS FAZENDA DO RIO TAVARES,1,2015,11,316,11,32,0
Sul,CS FAZENDA DO RIO TAVARES,1,2015,12,244,41,12,4
Sul,CS FAZENDA DO RIO TAVARES,1,2016,1,321,83,29,2
Sul,CS FAZENDA DO RIO TAVARES,1,2016,2,378,85,41,3
Sul,CS FAZENDA DO RIO TAVARES,1,2016,3,165,41,12,4
Sul,CS FAZENDA DO RIO TAVARES,1,2016,4,366,20,30,0
Sul,CS FAZENDA DO RIO TAVARES,1,2016,5,175,91,15,3
Sul,CS FAZENDA DO RIO TAVARES,1,2016,6,440,80,36,5
Sul,CS FAZENDA DO RIO TAVARES,1,2016,7,363,83,26,7
Sul,CS FAZENDA DO RIO TAVARES,1,2016,8,304,45,25,4
Sul,CS FAZENDA DO RIO TAVARES,1,2016,9,435,85,46,6
Sul,CS FAZENDA DO RIO TAVARES,1,2016,10,352,74,26,4
Sul,CS FAZENDA DO RIO TAVARES,1,2016,11,426,91,19,7
Sul,CS FAZENDA DO RIO TAVARES,1,2016,12,270,45,23,0
Sul,CS FAZENDA DO RIO TAVARES,1,2017,1,259,12,19,0
Sul,CS FAZENDA DO RIO TAVARES,1,2017,2,87,0,2,0
Sul,CS FAZENDA DO RIO TAVARES,1,2017,3,402,54,49,2
Sul,CS FAZENDA DO RIO TAVARES,1,2017,4,344,25,33,4
Sul,CS FAZENDA DO RIO TAVARES,1,2017,5,76,19,8,1
Sul,CS FAZENDA DO RIO TAVARES,1,2017,6,513,52,36,1
Sul,CS FAZENDA DO RIO TAVARES,1,2017,7,540,75,35,4
Sul,CS FAZENDA DO RIO TAVARES,1,2017,8,487,90,44,5
Sul,CS FAZENDA DO RIO TAVARES,1,2017,9,410,67,27,7
Sul,CS FAZENDA DO RIO TAVARES,1,2017,10,438,54,43,0
Sul,CS FAZENDA DO RIO TAVARES,1,2017,11,479,81,37,2
Sul,CS FAZENDA DO RIO TAVARES,1,2017,12,409,72,23,4
Sul,CS LAGOA DA CONCEIÇÃO,0,2013,1,273,71,26,1
Sul,CS LAGOA DA CONCEIÇÃO,0,2013,2,243,45,21,2
Sul,CS LAGOA DA CONCEIÇÃO,0,2013,3,256,59,26,1
Sul,CS LAGOA DA CONCEIÇÃO,0,2013,4,288,59,30,6
Sul,CS LAGOA DA CONCEIÇÃO,0,2013,5,259,28,17,0
Sul,CS LAGOA DA CONCEIÇÃO,0,2013,6,300,67,17,6
Sul,CS LAGOA DA CONCEIÇÃO,0,2013,7,268,56,28,5
Sul,CS LAGOA DA CONCEIÇÃO,0,2013,8,259,31,17,1
Sul,CS LAGOA DA CONCEIÇÃO,0,2013,9,328,23,30,1
Sul,CS LAGOA DA CONCEIÇÃO,0,2013,10,380,38,29,4
Sul,CS LAGOA DA CONCEIÇÃO,0,2013,11,197,13,17,0
Sul,CS LAGOA DA CONCEIÇÃO,0,2013,12,242,17,26,1
Sul,CS LAGOA DA CONCEIÇÃO,0,2014,1,297,59,25,4
Sul,CS LAGOA DA CONCEIÇÃO,0,2014,2,259,53,25,3
Sul,CS LAGOA DA CONCEIÇÃO,0,2014,3,302,52,31,5
Sul,CS LAGOA DA CONCEIÇÃO,0,2014,4,358,63,29,6
Sul,CS LAGOA DA CONCEIÇÃO,0,2014,5,287,52,28,2
Sul,CS LAGOA DA CONCEIÇÃO,0,2014,6,336,47,29,1
Sul,CS LAGOA DA CONCEIÇÃO,0,2014,7,428,82,42,1
Sul,CS LAGOA DA CONCEIÇÃO,0,2014,8,357,73,22,5
Sul,CS LAGOA DA CONCEIÇÃO,0,2014,9,413,82,32,7
Sul,CS LAGOA DA CONCEIÇÃO,0,2014,10,372,61,30,5
Sul,CS LAGOA DA CONCEIÇÃO,0,2014,11,389,22,31,2
Sul,CS LAGOA DA CONCEIÇÃO,0,2014,12,279,57,22,4
Sul,CS LAGOA DA CONCEIÇÃO,0,2015,1,285,36,24,3
Sul,CS LAGOA DA CONCEIÇÃO,0,2015,2,285,27,23,0
Sul,CS LAGOA DA CONCEIÇÃO,0,2015,3,347,63,32,1
Sul,CS LAGOA DA CONCEIÇÃO,0,2015,4,316,43,25,4
Sul,CS LAGOA DA CONCEIÇÃO,0,2015,5,130,20,16,2
Sul,CS LAGOA DA CONCEIÇÃO,0,2015,6,388,40,33,3
Sul,CS LAGOA DA CONCEIÇÃO,0,2015,7,258,65,19,6
Sul,CS LAGOA DA CONCEIÇÃO,0,2015,8,427,46,39,4
Sul,CS LAGOA DA CONCEIÇÃO,0,2015,9,375,63,30,6
Sul,CS LAGOA DA CONCEIÇÃO,0,2015,10,381,58,33,6
Sul,CS LAGOA DA CONCEIÇÃO,0,2015,11,413,56,30,3
Sul,CS LAGOA DA CONCEIÇÃO,0,2015,12,197,42,13,6
Sul,CS LAGOA DA CONCEIÇÃO,0,2016,1,422,14,24,0
Sul,CS LAGOA DA CONCEIÇÃO,0,2016,2,383,23,32,3
Sul,CS LAGOA DA CONCEIÇÃO,0,2016,3,266,14,12,1
Sul,CS LAGOA DA CONCEIÇÃO,0,2016,4,352,30,20,1
Sul,CS LAGOA DA CONCEIÇÃO,0,2016,5,371,35,24,4
Sul,CS LAGOA DA CONCEIÇÃO,0,2016,6,456,45,25,5
Sul,CS LAGOA DA CONCEIÇÃO,0,2016,7,351,65,20,4
Sul,CS LAGOA DA CONCEIÇÃO,0,2016,8,315,34,14,2
Sul,CS LAGOA DA CONCEIÇÃO,0,2016,9,385,41,29,1
Sul,CS LAGOA DA CONCEIÇÃO,0,2016,10,325,50,29,3
Sul,CS LAGOA DA CONCEIÇÃO,0,2016,11,398,34,26,2
Sul,CS LAGOA DA CONCEIÇÃO,0,2016,12,253,41,17,2
Sul,CS LAGOA DA CONCEIÇÃO,0,2017,1,120,17,6,0
Sul,CS LAGOA DA CONCEIÇÃO,0,2017,2,97,0,2,0
Sul,CS LAGOA DA CONCEIÇÃO,0,2017,3,441,43,23,2
Sul,CS LAGOA DA CONCEIÇÃO,0,2017,4,316,42,20,2
Sul,CS LAGOA DA CONCEIÇÃO,0,2017,5,345,37,17,2
Sul,CS LAGOA DA CONCEIÇÃO,0,2017,6,293,44,21,2
Sul,CS LAGOA DA CONCEIÇÃO,0,2017,7,123,45,7,4
Sul,CS LAGOA DA CONCEIÇÃO,0,2017,8,388,66,30,5
Sul,CS LAGOA DA CONCEIÇÃO,0,2017,9,331,43,20,3
Sul,CS LAGOA DA CONCEIÇÃO,0,2017,10,334,47,22,5
Sul,CS LAGOA DA CONCEIÇÃO,0,2017,11,372,17,23,2
Sul,CS LAGOA DA CONCEIÇÃO,0,2017,12,336,17,19,1
Sul,CS LAGOA DA CONCEIÇÃO,1,2013,1,237,17,27,0
Sul,CS LAGOA DA CONCEIÇÃO,1,2013,2,201,23,21,1
Sul,CS LAGOA DA CONCEIÇÃO,1,2013,3,225,48,28,3
Sul,CS LAGOA DA CONCEIÇÃO,1,2013,4,213,52,17,1
Sul,CS LAGOA DA CONCEIÇÃO,1,2013,5,211,41,24,0
Sul,CS LAGOA DA CONCEIÇÃO,1,2013,6,234,40,22,5
Sul,CS LAGOA DA CONCEIÇÃO,1,2013,7,207,40,18,6
Sul,CS LAGOA DA CONCEIÇÃO,1,2013,8,227,18,28,1
Sul,CS LAGOA DA CONCEIÇÃO,1,2013,9,233,10,23,3
Sul,CS LAGOA DA CONCEIÇÃO,1,2013,10,292,42,34,4
Sul,CS LAGOA DA CONCEIÇÃO,1,2013,11,141,11,12,0
Sul,CS LAGOA DA CONCEIÇÃO,1,2013,12,196,11,22,0
Sul,CS LAGOA DA CONCEIÇÃO,1,2014,1,218,51,17,2
Sul,CS LAGOA DA CONCEIÇÃO,1,2014,2,217,33,16,1
Sul,CS LAGOA DA CONCEIÇÃO,1,2014,3,296,30,33,1
Sul,CS LAGOA DA CONCEIÇÃO,1,2014,4,316,47,42,5
Sul,CS LAGOA DA CONCEIÇÃO,1,2014,5,288,28,34,0
Sul,CS LAGOA DA CONCEIÇÃO,1,2014,6,287,35,24,1
Sul,CS LAGOA DA CONCEIÇÃO,1,2014,7,388,54,40,2
Sul,CS LAGOA DA CONCEIÇÃO,1,2014,8,234,52,13,4
Sul,CS LAGOA DA CONCEIÇÃO,1,2014,9,350,49,33,4
Sul,CS LAGOA DA CONCEIÇÃO,1,2014,10,340,37,43,0
Sul,CS LAGOA DA CONCEIÇÃO,1,2014,11,315,12,32,2
Sul,CS LAGOA DA CONCEIÇÃO,1,2014,12,223,42,14,3
Sul,CS LAGOA DA CONCEIÇÃO,1,2015,1,212,23,18,5
Sul,CS LAGOA DA CONCEIÇÃO,1,2015,2,239,40,28,4
Sul,CS LAGOA DA CONCEIÇÃO,1,2015,3,282,50,26,3
Sul,CS LAGOA DA CONCEIÇÃO,1,2015,4,266,36,25,2
Sul,CS LAGOA DA CONCEIÇÃO,1,2015,5,79,13,7,3
Sul,CS LAGOA DA CONCEIÇÃO,1,2015,6,249,44,25,3
Sul,CS LAGOA DA CONCEIÇÃO,1,2015,7,203,53,13,4
Sul,CS LAGOA DA CONCEIÇÃO,1,2015,8,325,40,28,2
Sul,CS LAGOA DA CONCEIÇÃO,1,2015,9,308,57,21,6
Sul,CS LAGOA DA CONCEIÇÃO,1,2015,10,314,45,24,6
Sul,CS LAGOA DA CONCEIÇÃO,1,2015,11,341,42,25,3
Sul,CS LAGOA DA CONCEIÇÃO,1,2015,12,218,32,18,1
Sul,CS LAGOA DA CONCEIÇÃO,1,2016,1,265,8,24,1
Sul,CS LAGOA DA CONCEIÇÃO,1,2016,2,324,13,21,2
Sul,CS LAGOA DA CONCEIÇÃO,1,2016,3,217,10,15,0
Sul,CS LAGOA DA CONCEIÇÃO,1,2016,4,318,20,16,1
Sul,CS LAGOA DA CONCEIÇÃO,1,2016,5,333,28,20,4
Sul,CS LAGOA DA CONCEIÇÃO,1,2016,6,343,27,17,2
Sul,CS LAGOA DA CONCEIÇÃO,1,2016,7,315,36,18,0
Sul,CS LAGOA DA CONCEIÇÃO,1,2016,8,296,28,27,2
Sul,CS LAGOA DA CONCEIÇÃO,1,2016,9,289,39,20,3
Sul,CS LAGOA DA CONCEIÇÃO,1,2016,10,79,30,7,2
Sul,CS LAGOA DA CONCEIÇÃO,1,2016,11,319,32,29,9
Sul,CS LAGOA DA CONCEIÇÃO,1,2016,12,243,16,13,2
Sul,CS LAGOA DA CONCEIÇÃO,1,2017,1,171,11,14,1
Sul,CS LAGOA DA CONCEIÇÃO,1,2017,2,58,1,1,0
Sul,CS LAGOA DA CONCEIÇÃO,1,2017,3,389,33,38,6
Sul,CS LAGOA DA CONCEIÇÃO,1,2017,4,216,34,22,0
Sul,CS LAGOA DA CONCEIÇÃO,1,2017,5,320,35,26,4
Sul,CS LAGOA DA CONCEIÇÃO,1,2017,6,239,30,21,3
Sul,CS LAGOA DA CONCEIÇÃO,1,2017,7,310,34,19,1
Sul,CS LAGOA DA CONCEIÇÃO,1,2017,8,302,43,26,6
Sul,CS LAGOA DA CONCEIÇÃO,1,2017,9,93,38,3,4
Sul,CS LAGOA DA CONCEIÇÃO,1,2017,10,311,38,27,4
Sul,CS LAGOA DA CONCEIÇÃO,1,2017,11,297,15,15,1
Sul,CS LAGOA DA CONCEIÇÃO,1,2017,12,341,20,21,2
Sul,CS LAGOA DA CONCEIÇÃO,2,2013,1,286,38,19,0
Sul,CS LAGOA DA CONCEIÇÃO,2,2013,2,236,34,26,1
Sul,CS LAGOA DA CONCEIÇÃO,2,2013,3,270,61,27,4
Sul,CS LAGOA DA CONCEIÇÃO,2,2013,4,275,59,25,8
Sul,CS LAGOA DA CONCEIÇÃO,2,2013,5,263,30,15,3
Sul,CS LAGOA DA CONCEIÇÃO,2,2013,6,268,43,21,3
Sul,CS LAGOA DA CONCEIÇÃO,2,2013,7,254,54,27,2
Sul,CS LAGOA DA CONCEIÇÃO,2,2013,8,252,15,14,2
Sul,CS LAGOA DA CONCEIÇÃO,2,2013,9,261,35,23,4
Sul,CS LAGOA DA CONCEIÇÃO,2,2013,10,311,49,20,1
Sul,CS LAGOA DA CONCEIÇÃO,2,2013,11,150,9,13,0
Sul,CS LAGOA DA CONCEIÇÃO,2,2013,12,180,10,18,1
Sul,CS LAGOA DA CONCEIÇÃO,2,2014,1,217,40,17,1
Sul,CS LAGOA DA CONCEIÇÃO,2,2014,2,246,39,15,2
Sul,CS LAGOA DA CONCEIÇÃO,2,2014,3,313,40,14,4
Sul,CS LAGOA DA CONCEIÇÃO,2,2014,4,369,45,22,1
Sul,CS LAGOA DA CONCEIÇÃO,2,2014,5,362,48,32,2
Sul,CS LAGOA DA CONCEIÇÃO,2,2014,6,326,42,30,3
Sul,CS LAGOA DA CONCEIÇÃO,2,2014,7,392,55,26,2
Sul,CS LAGOA DA CONCEIÇÃO,2,2014,8,304,50,22,6
Sul,CS LAGOA DA CONCEIÇÃO,2,2014,9,440,46,40,1
Sul,CS LAGOA DA CONCEIÇÃO,2,2014,10,429,34,31,2
Sul,CS LAGOA DA CONCEIÇÃO,2,2014,11,349,7,22,0
Sul,CS LAGOA DA CONCEIÇÃO,2,2014,12,300,33,19,0
Sul,CS LAGOA DA CONCEIÇÃO,2,2015,1,284,20,16,1
Sul,CS LAGOA DA CONCEIÇÃO,2,2015,2,274,43,22,1
Sul,CS LAGOA DA CONCEIÇÃO,2,2015,3,336,41,25,3
Sul,CS LAGOA DA CONCEIÇÃO,2,2015,4,295,36,27,1
Sul,CS LAGOA DA CONCEIÇÃO,2,2015,5,126,22,9,1
Sul,CS LAGOA DA CONCEIÇÃO,2,2015,6,307,25,21,0
Sul,CS LAGOA DA CONCEIÇÃO,2,2015,7,223,40,17,4
Sul,CS LAGOA DA CONCEIÇÃO,2,2015,8,355,32,24,6
Sul,CS LAGOA DA CONCEIÇÃO,2,2015,9,334,37,12,3
Sul,CS LAGOA DA CONCEIÇÃO,2,2015,10,326,34,18,4
Sul,CS LAGOA DA CONCEIÇÃO,2,2015,11,364,38,22,1
Sul,CS LAGOA DA CONCEIÇÃO,2,2015,12,241,23,15,1
Sul,CS LAGOA DA CONCEIÇÃO,2,2016,1,371,19,17,5
Sul,CS LAGOA DA CONCEIÇÃO,2,2016,2,356,13,23,1
Sul,CS LAGOA DA CONCEIÇÃO,2,2016,3,249,22,12,0
Sul,CS LAGOA DA CONCEIÇÃO,2,2016,4,332,25,28,1
Sul,CS LAGOA DA CONCEIÇÃO,2,2016,5,342,14,23,0
Sul,CS LAGOA DA CONCEIÇÃO,2,2016,6,385,29,20,4
Sul,CS LAGOA DA CONCEIÇÃO,2,2016,7,272,34,14,3
Sul,CS LAGOA DA CONCEIÇÃO,2,2016,8,237,27,7,3
Sul,CS LAGOA DA CONCEIÇÃO,2,2016,9,344,49,25,3
Sul,CS LAGOA DA CONCEIÇÃO,2,2016,10,253,32,8,1
Sul,CS LAGOA DA CONCEIÇÃO,2,2016,11,322,27,19,3
Sul,CS LAGOA DA CONCEIÇÃO,2,2016,12,263,36,15,4
Sul,CS LAGOA DA CONCEIÇÃO,2,2017,1,182,21,11,0
Sul,CS LAGOA DA CONCEIÇÃO,2,2017,2,62,0,1,0
Sul,CS LAGOA DA CONCEIÇÃO,2,2017,3,311,26,18,2
Sul,CS LAGOA DA CONCEIÇÃO,2,2017,4,291,33,13,1
Sul,CS LAGOA DA CONCEIÇÃO,2,2017,5,312,30,20,1
Sul,CS LAGOA DA CONCEIÇÃO,2,2017,6,236,22,27,0
Sul,CS LAGOA DA CONCEIÇÃO,2,2017,7,280,43,13,2
Sul,CS LAGOA DA CONCEIÇÃO,2,2017,8,325,47,17,5
Sul,CS LAGOA DA CONCEIÇÃO,2,2017,9,266,34,24,2
Sul,CS LAGOA DA CONCEIÇÃO,2,2017,10,284,31,18,1
Sul,CS LAGOA DA CONCEIÇÃO,2,2017,11,294,14,28,0
Sul,CS LAGOA DA CONCEIÇÃO,2,2017,12,299,16,9,0
Sul,CS MORRO DAS PEDRAS,0,2013,1,231,54,44,2
Sul,CS MORRO DAS PEDRAS,0,2013,2,187,48,22,1
Sul,CS MORRO DAS PEDRAS,0,2013,3,174,54,20,2
Sul,CS MORRO DAS PEDRAS,0,2013,4,206,48,35,1
Sul,CS MORRO DAS PEDRAS,0,2013,5,255,37,44,4
Sul,CS MORRO DAS PEDRAS,0,2013,6,110,33,10,0
Sul,CS MORRO DAS PEDRAS,0,2013,7,155,34,22,1
Sul,CS MORRO DAS PEDRAS,0,2013,8,141,34,27,5
Sul,CS MORRO DAS PEDRAS,0,2013,9,164,49,33,2
Sul,CS MORRO DAS PEDRAS,0,2013,10,251,55,59,2
Sul,CS MORRO DAS PEDRAS,0,2013,11,186,11,31,0
Sul,CS MORRO DAS PEDRAS,0,2013,12,172,36,33,2
Sul,CS MORRO DAS PEDRAS,0,2014,1,284,37,41,1
Sul,CS MORRO DAS PEDRAS,0,2014,2,260,38,19,1
Sul,CS MORRO DAS PEDRAS,0,2014,3,226,24,27,2
Sul,CS MORRO DAS PEDRAS,0,2014,4,259,44,53,1
Sul,CS MORRO DAS PEDRAS,0,2014,5,210,41,28,5
Sul,CS MORRO DAS PEDRAS,0,2014,6,202,46,17,0
Sul,CS MORRO DAS PEDRAS,0,2014,7,292,10,46,0
Sul,CS MORRO DAS PEDRAS,0,2014,8,268,43,29,2
Sul,CS MORRO DAS PEDRAS,0,2014,9,304,65,41,5
Sul,CS MORRO DAS PEDRAS,0,2014,10,128,64,9,5
Sul,CS MORRO DAS PEDRAS,0,2014,11,260,45,33,3
Sul,CS MORRO DAS PEDRAS,0,2014,12,224,51,28,2
Sul,CS MORRO DAS PEDRAS,0,2015,1,267,4,25,0
Sul,CS MORRO DAS PEDRAS,0,2015,2,240,44,38,5
Sul,CS MORRO DAS PEDRAS,0,2015,3,196,54,12,2
Sul,CS MORRO DAS PEDRAS,0,2015,4,177,43,17,3
Sul,CS MORRO DAS PEDRAS,0,2015,5,168,27,13,4
Sul,CS MORRO DAS PEDRAS,0,2015,6,185,64,18,6
Sul,CS MORRO DAS PEDRAS,0,2015,7,254,59,25,4
Sul,CS MORRO DAS PEDRAS,0,2015,8,208,46,23,6
Sul,CS MORRO DAS PEDRAS,0,2015,9,88,33,9,4
Sul,CS MORRO DAS PEDRAS,0,2015,10,191,36,17,4
Sul,CS MORRO DAS PEDRAS,0,2015,11,269,51,28,0
Sul,CS MORRO DAS PEDRAS,0,2015,12,183,33,18,2
Sul,CS MORRO DAS PEDRAS,0,2016,1,276,3,37,0
Sul,CS MORRO DAS PEDRAS,0,2016,2,235,47,29,3
Sul,CS MORRO DAS PEDRAS,0,2016,3,173,46,19,1
Sul,CS MORRO DAS PEDRAS,0,2016,4,274,45,31,4
Sul,CS MORRO DAS PEDRAS,0,2016,5,168,37,17,2
Sul,CS MORRO DAS PEDRAS,0,2016,6,341,38,46,3
Sul,CS MORRO DAS PEDRAS,0,2016,7,118,44,8,3
Sul,CS MORRO DAS PEDRAS,0,2016,8,214,46,15,5
Sul,CS MORRO DAS PEDRAS,0,2016,9,306,71,38,14
Sul,CS MORRO DAS PEDRAS,0,2016,10,282,42,23,1
Sul,CS MORRO DAS PEDRAS,0,2016,11,262,31,23,3
Sul,CS MORRO DAS PEDRAS,0,2016,12,139,20,7,1
Sul,CS MORRO DAS PEDRAS,0,2017,1,149,15,10,2
Sul,CS MORRO DAS PEDRAS,0,2017,2,99,1,4,0
Sul,CS MORRO DAS PEDRAS,0,2017,3,291,56,24,5
Sul,CS MORRO DAS PEDRAS,0,2017,4,146,55,19,2
Sul,CS MORRO DAS PEDRAS,0,2017,5,271,76,14,4
Sul,CS MORRO DAS PEDRAS,0,2017,6,206,61,12,2
Sul,CS MORRO DAS PEDRAS,0,2017,7,223,41,22,3
Sul,CS MORRO DAS PEDRAS,0,2017,8,234,66,24,6
Sul,CS MORRO DAS PEDRAS,0,2017,9,218,59,19,5
Sul,CS MORRO DAS PEDRAS,0,2017,10,284,63,31,6
Sul,CS MORRO DAS PEDRAS,0,2017,11,266,42,20,3
Sul,CS MORRO DAS PEDRAS,0,2017,12,225,47,25,2
Sul,CS MORRO DAS PEDRAS,1,2013,1,132,83,17,3
Sul,CS MORRO DAS PEDRAS,1,2013,2,85,41,12,2
Sul,CS MORRO DAS PEDRAS,1,2013,3,125,58,14,4
Sul,CS MORRO DAS PEDRAS,1,2013,4,250,79,30,3
Sul,CS MORRO DAS PEDRAS,1,2013,5,348,79,59,4
Sul,CS MORRO DAS PEDRAS,1,2013,6,297,52,59,3
Sul,CS MORRO DAS PEDRAS,1,2013,7,330,40,67,1
Sul,CS MORRO DAS PEDRAS,1,2013,8,347,53,84,2
Sul,CS MORRO DAS PEDRAS,1,2013,9,188,94,30,10
Sul,CS MORRO DAS PEDRAS,1,2013,10,279,81,41,6
Sul,CS MORRO DAS PEDRAS,1,2013,11,197,15,36,0
Sul,CS MORRO DAS PEDRAS,1,2013,12,121,54,12,2
Sul,CS MORRO DAS PEDRAS,1,2014,1,376,85,47,3
Sul,CS MORRO DAS PEDRAS,1,2014,2,318,92,36,2
Sul,CS MORRO DAS PEDRAS,1,2014,3,265,58,20,5
Sul,CS MORRO DAS PEDRAS,1,2014,4,294,68,34,3
Sul,CS MORRO DAS PEDRAS,1,2014,5,271,59,22,3
