"DISTRITO","UNIDADE","TRIMESTRE","TIPO","VALOR"
"Continente","CS COQUEIROS","2015 Q2","CONSULTA_ODO",448
"Centro","CS CÓRREGO GRANDE","2015 Q2","CONSULTA_ODO",316
"Sul","CS COSTA DA LAGOA","2015 Q2","CONSULTA_ODO",125
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2015 Q2","CONSULTA_ODO",494
"Continente","CS ESTREITO","2015 Q2","CONSULTA_ODO",473
"Sul","CS FAZENDA DO RIO TAVARES","2015 Q2","CONSULTA_ODO",312
"Norte","CS INGLESES","2015 Q2","CONSULTA_ODO",688
"Centro","CS ITACORUBI","2015 Q2","CONSULTA_ODO",637
"Continente","CS JARDIM ATLÂNTICO","2015 Q2","CONSULTA_ODO",206
"Centro","CS JOÃO PAULO","2015 Q2","CONSULTA_ODO",412
"Norte","CS JURERE","2015 Q2","CONSULTA_ODO",240
"Sul","CS LAGOA DA CONCEIÇÃO","2015 Q2","CONSULTA_ODO",279
"Continente","CS MONTE CRISTO","2015 Q2","CONSULTA_ODO",936
"Centro","CS MONTE SERRAT","2015 Q2","CONSULTA_ODO",395
"Sul","CS MORRO DAS PEDRAS","2015 Q2","CONSULTA_ODO",282
"Continente","CS NOVO CONTINENTE","2015 Q2","CONSULTA_ODO",550
"Centro","CS PANTANAL","2015 Q2","CONSULTA_ODO",150
"Sul","CS PANTANO DO SUL","2015 Q2","CONSULTA_ODO",238
"Norte","CS PONTA DAS CANAS","2015 Q2","CONSULTA_ODO",268
"Centro","CS PRAINHA","2015 Q2","CONSULTA_ODO",394
"Norte","CS RATONES","2015 Q2","CONSULTA_ODO",240
"Sul","CS RIBEIRÃO DA ILHA","2015 Q2","CONSULTA_ODO",144
"Sul","CS RIO TAVARES","2015 Q2","CONSULTA_ODO",446
"Norte","CS RIO VERMELHO","2015 Q2","CONSULTA_ODO",1004
"Centro","CS SACO DOS LIMÕES","2015 Q2","CONSULTA_ODO",249
"Norte","CS SACO GRANDE","2015 Q2","CONSULTA_ODO",381
"Norte","CS SANTINHO","2015 Q2","CONSULTA_ODO",301
"Norte","CS SANTO ANTONIO LISBOA","2015 Q2","CONSULTA_ODO",466
"Continente","CS SAPE","2015 Q2","CONSULTA_ODO",269
"Sul","CS TAPERA","2015 Q2","CONSULTA_ODO",471
"Centro","CS TRINDADE","2015 Q2","CONSULTA_ODO",432
"Norte","CS VARGEM GRANDE","2015 Q2","CONSULTA_ODO",212
"Norte","CS VARGEM PEQUENA","2015 Q2","CONSULTA_ODO",282
"Continente","CS VILA APARECIDA","2015 Q2","CONSULTA_ODO",267
"Continente","CS ABRAÃO","2015 Q3","CONSULTA_ODO",322
"Centro","CS AGRONÔMICA","2015 Q3","CONSULTA_ODO",629
"Sul","CS ALTO RIBEIRÃO","2015 Q3","CONSULTA_ODO",253
"Sul","CS ARMAÇÃO","2015 Q3","CONSULTA_ODO",374
"Continente","CS BALNEÁRIO","2015 Q3","CONSULTA_ODO",338
"Norte","CS BARRA DA LAGOA","2015 Q3","CONSULTA_ODO",860
"Norte","CS CACHOEIRA BOM JESUS","2015 Q3","CONSULTA_ODO",430
"Sul","CS CAIEIRA BARRA DO SUL","2015 Q3","CONSULTA_ODO",82
"Sul","CS CAMPECHE","2015 Q3","CONSULTA_ODO",343
"Norte","CS CANASVIEIRAS","2015 Q3","CONSULTA_ODO",738
"Sul","CS CANTO DA LAGOA","2015 Q3","CONSULTA_ODO",203
"Continente","CS CAPOEIRAS","2015 Q3","CONSULTA_ODO",586
"Sul","CS CARIANOS","2015 Q3","CONSULTA_ODO",674
"Centro","CS CENTRO","2015 Q3","CONSULTA_ODO",456
"Continente","CS COLONINHA","2015 Q3","CONSULTA_ODO",604
"Continente","CS COQUEIROS","2015 Q3","CONSULTA_ODO",504
"Centro","CS CÓRREGO GRANDE","2015 Q3","CONSULTA_ODO",457
"Sul","CS COSTA DA LAGOA","2015 Q3","CONSULTA_ODO",270
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2015 Q3","CONSULTA_ODO",541
"Continente","CS ESTREITO","2015 Q3","CONSULTA_ODO",757
"Sul","CS FAZENDA DO RIO TAVARES","2015 Q3","CONSULTA_ODO",478
"Norte","CS INGLESES","2015 Q3","CONSULTA_ODO",1061
"Centro","CS ITACORUBI","2015 Q3","CONSULTA_ODO",1042
"Continente","CS JARDIM ATLÂNTICO","2015 Q3","CONSULTA_ODO",243
"Centro","CS JOÃO PAULO","2015 Q3","CONSULTA_ODO",471
"Norte","CS JURERE","2015 Q3","CONSULTA_ODO",247
"Sul","CS LAGOA DA CONCEIÇÃO","2015 Q3","CONSULTA_ODO",433
"Continente","CS MONTE CRISTO","2015 Q3","CONSULTA_ODO",988
"Centro","CS MONTE SERRAT","2015 Q3","CONSULTA_ODO",580
"Sul","CS MORRO DAS PEDRAS","2015 Q3","CONSULTA_ODO",359
"Continente","CS NOVO CONTINENTE","2015 Q3","CONSULTA_ODO",779
"Centro","CS PANTANAL","2015 Q3","CONSULTA_ODO",171
"Sul","CS PANTANO DO SUL","2015 Q3","CONSULTA_ODO",297
"Norte","CS PONTA DAS CANAS","2015 Q3","CONSULTA_ODO",435
"Centro","CS PRAINHA","2015 Q3","CONSULTA_ODO",680
"Norte","CS RATONES","2015 Q3","CONSULTA_ODO",188
"Sul","CS RIBEIRÃO DA ILHA","2015 Q3","CONSULTA_ODO",255
"Sul","CS RIO TAVARES","2015 Q3","CONSULTA_ODO",428
"Norte","CS RIO VERMELHO","2015 Q3","CONSULTA_ODO",1077
"Centro","CS SACO DOS LIMÕES","2015 Q3","CONSULTA_ODO",182
"Norte","CS SACO GRANDE","2015 Q3","CONSULTA_ODO",562
"Norte","CS SANTINHO","2015 Q3","CONSULTA_ODO",390
"Norte","CS SANTO ANTONIO LISBOA","2015 Q3","CONSULTA_ODO",660
"Continente","CS SAPE","2015 Q3","CONSULTA_ODO",376
"Sul","CS TAPERA","2015 Q3","CONSULTA_ODO",667
"Centro","CS TRINDADE","2015 Q3","CONSULTA_ODO",490
"Norte","CS VARGEM GRANDE","2015 Q3","CONSULTA_ODO",302
"Norte","CS VARGEM PEQUENA","2015 Q3","CONSULTA_ODO",272
"Continente","CS VILA APARECIDA","2015 Q3","CONSULTA_ODO",261
"Continente","CS ABRAÃO","2015 Q4","CONSULTA_ODO",334
"Centro","CS AGRONÔMICA","2015 Q4","CONSULTA_ODO",592
"Sul","CS ALTO RIBEIRÃO","2015 Q4","CONSULTA_ODO",93
"Sul","CS ARMAÇÃO","2015 Q4","CONSULTA_ODO",250
"Continente","CS BALNEÁRIO","2015 Q4","CONSULTA_ODO",296
"Norte","CS BARRA DA LAGOA","2015 Q4","CONSULTA_ODO",539
"Norte","CS CACHOEIRA BOM JESUS","2015 Q4","CONSULTA_ODO",298
"Sul","CS CAIEIRA BARRA DO SUL","2015 Q4","CONSULTA_ODO",67
"Sul","CS CAMPECHE","2015 Q4","CONSULTA_ODO",226
"Norte","CS CANASVIEIRAS","2015 Q4","CONSULTA_ODO",558
"Sul","CS CANTO DA LAGOA","2015 Q4","CONSULTA_ODO",94
"Continente","CS CAPOEIRAS","2015 Q4","CONSULTA_ODO",449
"Sul","CS CARIANOS","2015 Q4","CONSULTA_ODO",587
"Centro","CS CENTRO","2015 Q4","CONSULTA_ODO",298
"Continente","CS COLONINHA","2015 Q4","CONSULTA_ODO",459
"Continente","CS COQUEIROS","2015 Q4","CONSULTA_ODO",476
"Centro","CS CÓRREGO GRANDE","2015 Q4","CONSULTA_ODO",344
"Sul","CS COSTA DA LAGOA","2015 Q4","CONSULTA_ODO",150
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2015 Q4","CONSULTA_ODO",478
"Continente","CS ESTREITO","2015 Q4","CONSULTA_ODO",649
"Sul","CS FAZENDA DO RIO TAVARES","2015 Q4","CONSULTA_ODO",230
"Norte","CS INGLESES","2015 Q4","CONSULTA_ODO",852
"Centro","CS ITACORUBI","2015 Q4","CONSULTA_ODO",735
"Continente","CS JARDIM ATLÂNTICO","2015 Q4","CONSULTA_ODO",132
"Centro","CS JOÃO PAULO","2015 Q4","CONSULTA_ODO",375
"Norte","CS JURERE","2015 Q4","CONSULTA_ODO",213
"Sul","CS LAGOA DA CONCEIÇÃO","2015 Q4","CONSULTA_ODO",370
"Continente","CS MONTE CRISTO","2015 Q4","CONSULTA_ODO",860
"Centro","CS MONTE SERRAT","2015 Q4","CONSULTA_ODO",464
"Sul","CS MORRO DAS PEDRAS","2015 Q4","CONSULTA_ODO",271
"Continente","CS NOVO CONTINENTE","2015 Q4","CONSULTA_ODO",500
"Centro","CS PANTANAL","2015 Q4","CONSULTA_ODO",301
"Sul","CS PANTANO DO SUL","2015 Q4","CONSULTA_ODO",252
"Norte","CS PONTA DAS CANAS","2015 Q4","CONSULTA_ODO",158
"Centro","CS PRAINHA","2015 Q4","CONSULTA_ODO",254
"Norte","CS RATONES","2015 Q4","CONSULTA_ODO",209
"Sul","CS RIBEIRÃO DA ILHA","2015 Q4","CONSULTA_ODO",186
"Sul","CS RIO TAVARES","2015 Q4","CONSULTA_ODO",351
"Norte","CS RIO VERMELHO","2015 Q4","CONSULTA_ODO",973
"Centro","CS SACO DOS LIMÕES","2015 Q4","CONSULTA_ODO",318
"Norte","CS SACO GRANDE","2015 Q4","CONSULTA_ODO",1008
"Norte","CS SANTINHO","2015 Q4","CONSULTA_ODO",297
"Norte","CS SANTO ANTONIO LISBOA","2015 Q4","CONSULTA_ODO",480
"Continente","CS SAPE","2015 Q4","CONSULTA_ODO",278
"Sul","CS TAPERA","2015 Q4","CONSULTA_ODO",656
"Centro","CS TRINDADE","2015 Q4","CONSULTA_ODO",566
"Norte","CS VARGEM GRANDE","2015 Q4","CONSULTA_ODO",191
"Norte","CS VARGEM PEQUENA","2015 Q4","CONSULTA_ODO",251
"Continente","CS VILA APARECIDA","2015 Q4","CONSULTA_ODO",246
"Continente","CS ABRAÃO","2016 Q1","CONSULTA_ODO",254
"Centro","CS AGRONÔMICA","2016 Q1","CONSULTA_ODO",586
"Sul","CS ALTO RIBEIRÃO","2016 Q1","CONSULTA_ODO",46
"Sul","CS ARMAÇÃO","2016 Q1","CONSULTA_ODO",342
"Continente","CS BALNEÁRIO","2016 Q1","CONSULTA_ODO",258
"Norte","CS BARRA DA LAGOA","2016 Q1","CONSULTA_ODO",310
"Norte","CS CACHOEIRA BOM JESUS","2016 Q1","CONSULTA_ODO",288
"Sul","CS CAIEIRA BARRA DO SUL","2016 Q1","CONSULTA_ODO",68
"Sul","CS CAMPECHE","2016 Q1","CONSULTA_ODO",130
"Norte","CS CANASVIEIRAS","2016 Q1","CONSULTA_ODO",318
"Sul","CS CANTO DA LAGOA","2016 Q1","CONSULTA_ODO",56
"Continente","CS CAPOEIRAS","2016 Q1","CONSULTA_ODO",566
"Sul","CS CARIANOS","2016 Q1","CONSULTA_ODO",490
"Centro","CS CENTRO","2016 Q1","CONSULTA_ODO",388
"Continente","CS COLONINHA","2016 Q1","CONSULTA_ODO",499
"Continente","CS COQUEIROS","2016 Q1","CONSULTA_ODO",384
"Centro","CS CÓRREGO GRANDE","2016 Q1","CONSULTA_ODO",177
"Sul","CS COSTA DA LAGOA","2016 Q1","CONSULTA_ODO",162
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2016 Q1","CONSULTA_ODO",608
"Continente","CS ESTREITO","2016 Q1","CONSULTA_ODO",598
"Sul","CS FAZENDA DO RIO TAVARES","2016 Q1","CONSULTA_ODO",350
"Norte","CS INGLESES","2016 Q1","CONSULTA_ODO",662
"Centro","CS ITACORUBI","2016 Q1","CONSULTA_ODO",720
"Continente","CS JARDIM ATLÂNTICO","2016 Q1","CONSULTA_ODO",193
"Centro","CS JOÃO PAULO","2016 Q1","CONSULTA_ODO",431
"Norte","CS JURERE","2016 Q1","CONSULTA_ODO",95
"Sul","CS LAGOA DA CONCEIÇÃO","2016 Q1","CONSULTA_ODO",136
"Continente","CS MONTE CRISTO","2016 Q1","CONSULTA_ODO",789
"Centro","CS MONTE SERRAT","2016 Q1","CONSULTA_ODO",361
"Sul","CS MORRO DAS PEDRAS","2016 Q1","CONSULTA_ODO",223
"Continente","CS NOVO CONTINENTE","2016 Q1","CONSULTA_ODO",364
"Centro","CS PANTANAL","2016 Q1","CONSULTA_ODO",300
"Sul","CS PANTANO DO SUL","2016 Q1","CONSULTA_ODO",347
"Norte","CS PONTA DAS CANAS","2016 Q1","CONSULTA_ODO",141
"Centro","CS PRAINHA","2016 Q1","CONSULTA_ODO",586
"Norte","CS RATONES","2016 Q1","CONSULTA_ODO",248
"Sul","CS RIBEIRÃO DA ILHA","2016 Q1","CONSULTA_ODO",181
"Sul","CS RIO TAVARES","2016 Q1","CONSULTA_ODO",293
"Norte","CS RIO VERMELHO","2016 Q1","CONSULTA_ODO",876
"Centro","CS SACO DOS LIMÕES","2016 Q1","CONSULTA_ODO",373
"Norte","CS SACO GRANDE","2016 Q1","CONSULTA_ODO",725
"Norte","CS SANTINHO","2016 Q1","CONSULTA_ODO",310
"Norte","CS SANTO ANTONIO LISBOA","2016 Q1","CONSULTA_ODO",471
"Continente","CS SAPE","2016 Q1","CONSULTA_ODO",286
"Sul","CS TAPERA","2016 Q1","CONSULTA_ODO",599
"Centro","CS TRINDADE","2016 Q1","CONSULTA_ODO",561
"Norte","CS VARGEM GRANDE","2016 Q1","CONSULTA_ODO",166
"Norte","CS VARGEM PEQUENA","2016 Q1","CONSULTA_ODO",165
"Continente","CS VILA APARECIDA","2016 Q1","CONSULTA_ODO",242
"Continente","CS ABRAÃO","2016 Q2","CONSULTA_ODO",98
"Centro","CS AGRONÔMICA","2016 Q2","CONSULTA_ODO",822
"Sul","CS ALTO RIBEIRÃO","2016 Q2","CONSULTA_ODO",122
"Sul","CS ARMAÇÃO","2016 Q2","CONSULTA_ODO",341
"Continente","CS BALNEÁRIO","2016 Q2","CONSULTA_ODO",425
"Norte","CS BARRA DA LAGOA","2016 Q2","CONSULTA_ODO",572
"Norte","CS CACHOEIRA BOM JESUS","2016 Q2","CONSULTA_ODO",313
"Sul","CS CAIEIRA BARRA DO SUL","2016 Q2","CONSULTA_ODO",41
"Sul","CS CAMPECHE","2016 Q2","CONSULTA_ODO",277
"Norte","CS CANASVIEIRAS","2016 Q2","CONSULTA_ODO",640
"Sul","CS CANTO DA LAGOA","2016 Q2","CONSULTA_ODO",83
"Continente","CS CAPOEIRAS","2016 Q2","CONSULTA_ODO",561
"Sul","CS CARIANOS","2016 Q2","CONSULTA_ODO",782
"Centro","CS CENTRO","2016 Q2","CONSULTA_ODO",372
"Continente","CS COLONINHA","2016 Q2","CONSULTA_ODO",645
"Continente","CS COQUEIROS","2016 Q2","CONSULTA_ODO",619
"Centro","CS CÓRREGO GRANDE","2016 Q2","CONSULTA_ODO",385
"Sul","CS COSTA DA LAGOA","2016 Q2","CONSULTA_ODO",195
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2016 Q2","CONSULTA_ODO",635
"Continente","CS ESTREITO","2016 Q2","CONSULTA_ODO",1032
"Sul","CS FAZENDA DO RIO TAVARES","2016 Q2","CONSULTA_ODO",310
"Norte","CS INGLESES","2016 Q2","CONSULTA_ODO",1400
"Centro","CS ITACORUBI","2016 Q2","CONSULTA_ODO",770
"Continente","CS JARDIM ATLÂNTICO","2016 Q2","CONSULTA_ODO",392
"Centro","CS JOÃO PAULO","2016 Q2","CONSULTA_ODO",518
"Norte","CS JURERE","2016 Q2","CONSULTA_ODO",215
"Sul","CS LAGOA DA CONCEIÇÃO","2016 Q2","CONSULTA_ODO",253
"Continente","CS MONTE CRISTO","2016 Q2","CONSULTA_ODO",1129
"Centro","CS MONTE SERRAT","2016 Q2","CONSULTA_ODO",507
"Sul","CS MORRO DAS PEDRAS","2016 Q2","CONSULTA_ODO",328
"Continente","CS NOVO CONTINENTE","2016 Q2","CONSULTA_ODO",657
"Centro","CS PANTANAL","2016 Q2","CONSULTA_ODO",215
"Sul","CS PANTANO DO SUL","2016 Q2","CONSULTA_ODO",257
"Norte","CS PONTA DAS CANAS","2016 Q2","CONSULTA_ODO",368
"Centro","CS PRAINHA","2016 Q2","CONSULTA_ODO",593
"Norte","CS RATONES","2016 Q2","CONSULTA_ODO",290
"Sul","CS RIBEIRÃO DA ILHA","2016 Q2","CONSULTA_ODO",170
"Sul","CS RIO TAVARES","2016 Q2","CONSULTA_ODO",473
"Norte","CS RIO VERMELHO","2016 Q2","CONSULTA_ODO",800
"Centro","CS SACO DOS LIMÕES","2016 Q2","CONSULTA_ODO",315
"Norte","CS SACO GRANDE","2016 Q2","CONSULTA_ODO",970
"Norte","CS SANTINHO","2016 Q2","CONSULTA_ODO",282
"Norte","CS SANTO ANTONIO LISBOA","2016 Q2","CONSULTA_ODO",473
"Continente","CS SAPE","2016 Q2","CONSULTA_ODO",302
"Sul","CS TAPERA","2016 Q2","CONSULTA_ODO",688
"Centro","CS TRINDADE","2016 Q2","CONSULTA_ODO",499
"Norte","CS VARGEM GRANDE","2016 Q2","CONSULTA_ODO",176
"Norte","CS VARGEM PEQUENA","2016 Q2","CONSULTA_ODO",211
"Continente","CS VILA APARECIDA","2016 Q2","CONSULTA_ODO",216
"Continente","CS ABRAÃO","2016 Q3","CONSULTA_ODO",213
"Centro","CS AGRONÔMICA","2016 Q3","CONSULTA_ODO",750
"Sul","CS ALTO RIBEIRÃO","2016 Q3","CONSULTA_ODO",256
"Sul","CS ARMAÇÃO","2016 Q3","CONSULTA_ODO",472
"Continente","CS BALNEÁRIO","2016 Q3","CONSULTA_ODO",390
"Norte","CS BARRA DA LAGOA","2016 Q3","CONSULTA_ODO",595
"Norte","CS CACHOEIRA BOM JESUS","2016 Q3","CONSULTA_ODO",314
"Sul","CS CAIEIRA BARRA DO SUL","2016 Q3","CONSULTA_ODO",73
"Sul","CS CAMPECHE","2016 Q3","CONSULTA_ODO",314
"Norte","CS CANASVIEIRAS","2016 Q3","CONSULTA_ODO",614
"Sul","CS CANTO DA LAGOA","2016 Q3","CONSULTA_ODO",102
"Continente","CS CAPOEIRAS","2016 Q3","CONSULTA_ODO",630
"Sul","CS CARIANOS","2016 Q3","CONSULTA_ODO",697
"Centro","CS CENTRO","2016 Q3","CONSULTA_ODO",456
"Continente","CS COLONINHA","2016 Q3","CONSULTA_ODO",561
"Continente","CS COQUEIROS","2016 Q3","CONSULTA_ODO",436
"Centro","CS CÓRREGO GRANDE","2016 Q3","CONSULTA_ODO",402
"Sul","CS COSTA DA LAGOA","2016 Q3","CONSULTA_ODO",117
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2016 Q3","CONSULTA_ODO",683
"Continente","CS ESTREITO","2016 Q3","CONSULTA_ODO",638
"Sul","CS FAZENDA DO RIO TAVARES","2016 Q3","CONSULTA_ODO",430
"Norte","CS INGLESES","2016 Q3","CONSULTA_ODO",1229
"Centro","CS ITACORUBI","2016 Q3","CONSULTA_ODO",1077
"Continente","CS JARDIM ATLÂNTICO","2016 Q3","CONSULTA_ODO",341
"Centro","CS JOÃO PAULO","2016 Q3","CONSULTA_ODO",565
"Norte","CS JURERE","2016 Q3","CONSULTA_ODO",162
"Sul","CS LAGOA DA CONCEIÇÃO","2016 Q3","CONSULTA_ODO",353
"Continente","CS MONTE CRISTO","2016 Q3","CONSULTA_ODO",1199
"Centro","CS MONTE SERRAT","2016 Q3","CONSULTA_ODO",551
"Sul","CS MORRO DAS PEDRAS","2016 Q3","CONSULTA_ODO",409
"Continente","CS NOVO CONTINENTE","2016 Q3","CONSULTA_ODO",653
"Centro","CS PANTANAL","2016 Q3","CONSULTA_ODO",348
"Sul","CS PANTANO DO SUL","2016 Q3","CONSULTA_ODO",430
"Norte","CS PONTA DAS CANAS","2016 Q3","CONSULTA_ODO",336
"Centro","CS PRAINHA","2016 Q3","CONSULTA_ODO",530
"Norte","CS RATONES","2016 Q3","CONSULTA_ODO",184
"Sul","CS RIBEIRÃO DA ILHA","2016 Q3","CONSULTA_ODO",221
"Sul","CS RIO TAVARES","2016 Q3","CONSULTA_ODO",458
"Norte","CS RIO VERMELHO","2016 Q3","CONSULTA_ODO",1069
"Centro","CS SACO DOS LIMÕES","2016 Q3","CONSULTA_ODO",342
"Norte","CS SACO GRANDE","2016 Q3","CONSULTA_ODO",710
"Norte","CS SANTINHO","2016 Q3","CONSULTA_ODO",378
"Norte","CS SANTO ANTONIO LISBOA","2016 Q3","CONSULTA_ODO",584
"Continente","CS SAPE","2016 Q3","CONSULTA_ODO",320
"Sul","CS TAPERA","2016 Q3","CONSULTA_ODO",811
"Centro","CS TRINDADE","2016 Q3","CONSULTA_ODO",587
"Norte","CS VARGEM GRANDE","2016 Q3","CONSULTA_ODO",174
"Norte","CS VARGEM PEQUENA","2016 Q3","CONSULTA_ODO",212
"Continente","CS VILA APARECIDA","2016 Q3","CONSULTA_ODO",358
"Continente","CS ABRAÃO","2016 Q4","CONSULTA_ODO",166
"Centro","CS AGRONÔMICA","2016 Q4","CONSULTA_ODO",727
"Sul","CS ALTO RIBEIRÃO","2016 Q4","CONSULTA_ODO",170
"Sul","CS ARMAÇÃO","2016 Q4","CONSULTA_ODO",421
"Continente","CS BALNEÁRIO","2016 Q4","CONSULTA_ODO",335
"Norte","CS BARRA DA LAGOA","2016 Q4","CONSULTA_ODO",480
"Norte","CS CACHOEIRA BOM JESUS","2016 Q4","CONSULTA_ODO",254
"Sul","CS CAIEIRA BARRA DO SUL","2016 Q4","CONSULTA_ODO",51
"Sul","CS CAMPECHE","2016 Q4","CONSULTA_ODO",369
"Norte","CS CANASVIEIRAS","2016 Q4","CONSULTA_ODO",600
"Sul","CS CANTO DA LAGOA","2016 Q4","CONSULTA_ODO",83
"Continente","CS CAPOEIRAS","2016 Q4","CONSULTA_ODO",434
"Sul","CS CARIANOS","2016 Q4","CONSULTA_ODO",692
"Centro","CS CENTRO","2016 Q4","CONSULTA_ODO",317
"Continente","CS COLONINHA","2016 Q4","CONSULTA_ODO",536
"Continente","CS COQUEIROS","2016 Q4","CONSULTA_ODO",420
"Centro","CS CÓRREGO GRANDE","2016 Q4","CONSULTA_ODO",316
"Sul","CS COSTA DA LAGOA","2016 Q4","CONSULTA_ODO",20
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2016 Q4","CONSULTA_ODO",448
"Continente","CS ESTREITO","2016 Q4","CONSULTA_ODO",781
"Sul","CS FAZENDA DO RIO TAVARES","2016 Q4","CONSULTA_ODO",374
"Norte","CS INGLESES","2016 Q4","CONSULTA_ODO",1263
"Centro","CS ITACORUBI","2016 Q4","CONSULTA_ODO",801
"Continente","CS JARDIM ATLÂNTICO","2016 Q4","CONSULTA_ODO",182
"Centro","CS JOÃO PAULO","2016 Q4","CONSULTA_ODO",482
"Norte","CS JURERE","2016 Q4","CONSULTA_ODO",181
"Sul","CS LAGOA DA CONCEIÇÃO","2016 Q4","CONSULTA_ODO",298
"Continente","CS MONTE CRISTO","2016 Q4","CONSULTA_ODO",977
"Centro","CS MONTE SERRAT","2016 Q4","CONSULTA_ODO",458
"Sul","CS MORRO DAS PEDRAS","2016 Q4","CONSULTA_ODO",305
"Continente","CS NOVO CONTINENTE","2016 Q4","CONSULTA_ODO",566
"Centro","CS PANTANAL","2016 Q4","CONSULTA_ODO",292
"Sul","CS PANTANO DO SUL","2016 Q4","CONSULTA_ODO",144
"Norte","CS PONTA DAS CANAS","2016 Q4","CONSULTA_ODO",295
"Centro","CS PRAINHA","2016 Q4","CONSULTA_ODO",483
"Norte","CS RATONES","2016 Q4","CONSULTA_ODO",187
"Sul","CS RIBEIRÃO DA ILHA","2016 Q4","CONSULTA_ODO",186
"Sul","CS RIO TAVARES","2016 Q4","CONSULTA_ODO",360
"Norte","CS RIO VERMELHO","2016 Q4","CONSULTA_ODO",815
"Centro","CS SACO DOS LIMÕES","2016 Q4","CONSULTA_ODO",333
"Norte","CS SACO GRANDE","2016 Q4","CONSULTA_ODO",700
"Norte","CS SANTINHO","2016 Q4","CONSULTA_ODO",305
"Norte","CS SANTO ANTONIO LISBOA","2016 Q4","CONSULTA_ODO",308
"Continente","CS SAPE","2016 Q4","CONSULTA_ODO",225
"Sul","CS TAPERA","2016 Q4","CONSULTA_ODO",595
"Centro","CS TRINDADE","2016 Q4","CONSULTA_ODO",553
"Norte","CS VARGEM GRANDE","2016 Q4","CONSULTA_ODO",257
"Norte","CS VARGEM PEQUENA","2016 Q4","CONSULTA_ODO",180
"Continente","CS VILA APARECIDA","2016 Q4","CONSULTA_ODO",343
"Continente","CS ABRAÃO","2017 Q1","CONSULTA_ODO",63
"Centro","CS AGRONÔMICA","2017 Q1","CONSULTA_ODO",482
"Sul","CS ALTO RIBEIRÃO","2017 Q1","CONSULTA_ODO",199
"Sul","CS ARMAÇÃO","2017 Q1","CONSULTA_ODO",255
"Continente","CS BALNEÁRIO","2017 Q1","CONSULTA_ODO",159
"Norte","CS BARRA DA LAGOA","2017 Q1","CONSULTA_ODO",339
"Norte","CS CACHOEIRA BOM JESUS","2017 Q1","CONSULTA_ODO",193
"Sul","CS CAIEIRA BARRA DO SUL","2017 Q1","CONSULTA_ODO",12
"Sul","CS CAMPECHE","2017 Q1","CONSULTA_ODO",189
"Norte","CS CANASVIEIRAS","2017 Q1","CONSULTA_ODO",196
"Sul","CS CANTO DA LAGOA","2017 Q1","CONSULTA_ODO",50
"Continente","CS CAPOEIRAS","2017 Q1","CONSULTA_ODO",278
"Sul","CS CARIANOS","2017 Q1","CONSULTA_ODO",305
"Centro","CS CENTRO","2017 Q1","CONSULTA_ODO",310
"Continente","CS COLONINHA","2017 Q1","CONSULTA_ODO",337
"Continente","CS COQUEIROS","2017 Q1","CONSULTA_ODO",246
"Centro","CS CÓRREGO GRANDE","2017 Q1","CONSULTA_ODO",166
"Sul","CS COSTA DA LAGOA","2017 Q1","CONSULTA_ODO",13
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2017 Q1","CONSULTA_ODO",418
"Continente","CS ESTREITO","2017 Q1","CONSULTA_ODO",459
"Sul","CS FAZENDA DO RIO TAVARES","2017 Q1","CONSULTA_ODO",124
"Norte","CS INGLESES","2017 Q1","CONSULTA_ODO",834
"Centro","CS ITACORUBI","2017 Q1","CONSULTA_ODO",607
"Continente","CS JARDIM ATLÂNTICO","2017 Q1","CONSULTA_ODO",101
"Centro","CS JOÃO PAULO","2017 Q1","CONSULTA_ODO",262
"Norte","CS JURERE","2017 Q1","CONSULTA_ODO",98
"Sul","CS LAGOA DA CONCEIÇÃO","2017 Q1","CONSULTA_ODO",152
"Continente","CS MONTE CRISTO","2017 Q1","CONSULTA_ODO",523
"Centro","CS MONTE SERRAT","2017 Q1","CONSULTA_ODO",132
"Sul","CS MORRO DAS PEDRAS","2017 Q1","CONSULTA_ODO",177
"Continente","CS NOVO CONTINENTE","2017 Q1","CONSULTA_ODO",287
"Centro","CS PANTANAL","2017 Q1","CONSULTA_ODO",157
"Sul","CS PANTANO DO SUL","2017 Q1","CONSULTA_ODO",253
"Norte","CS PONTA DAS CANAS","2017 Q1","CONSULTA_ODO",63
"Centro","CS PRAINHA","2017 Q1","CONSULTA_ODO",429
"Norte","CS RATONES","2017 Q1","CONSULTA_ODO",225
"Sul","CS RIBEIRÃO DA ILHA","2017 Q1","CONSULTA_ODO",118
"Sul","CS RIO TAVARES","2017 Q1","CONSULTA_ODO",78
"Norte","CS RIO VERMELHO","2017 Q1","CONSULTA_ODO",665
"Centro","CS SACO DOS LIMÕES","2017 Q1","CONSULTA_ODO",286
"Norte","CS SACO GRANDE","2017 Q1","CONSULTA_ODO",661
"Norte","CS SANTINHO","2017 Q1","CONSULTA_ODO",231
"Norte","CS SANTO ANTONIO LISBOA","2017 Q1","CONSULTA_ODO",275
