"DISTRITO","UNIDADE","TRIMESTRE","TIPO","VALOR"
"Sul","CS ALTO RIBEIRÃO","2016 Q1","GESTANTES_7_CONS",5
"Sul","CS ARMAÇÃO","2016 Q1","GESTANTES_7_CONS",12
"Continente","CS BALNEÁRIO","2016 Q1","GESTANTES_7_CONS",3
"Norte","CS BARRA DA LAGOA","2016 Q1","GESTANTES_7_CONS",9
"Norte","CS CACHOEIRA BOM JESUS","2016 Q1","GESTANTES_7_CONS",20
"Sul","CS CAIEIRA BARRA DO SUL","2016 Q1","GESTANTES_7_CONS",4
"Sul","CS CAMPECHE","2016 Q1","GESTANTES_7_CONS",11
"Norte","CS CANASVIEIRAS","2016 Q1","GESTANTES_7_CONS",50
"Sul","CS CANTO DA LAGOA","2016 Q1","GESTANTES_7_CONS",3
"Continente","CS CAPOEIRAS","2016 Q1","GESTANTES_7_CONS",11
"Sul","CS CARIANOS","2016 Q1","GESTANTES_7_CONS",11
"Centro","CS CENTRO","2016 Q1","GESTANTES_7_CONS",5
"Continente","CS COLONINHA","2016 Q1","GESTANTES_7_CONS",11
"Continente","CS COQUEIROS","2016 Q1","GESTANTES_7_CONS",11
"Centro","CS CÓRREGO GRANDE","2016 Q1","GESTANTES_7_CONS",7
"Sul","CS COSTA DA LAGOA","2016 Q1","GESTANTES_7_CONS",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2016 Q1","GESTANTES_7_CONS",21
"Continente","CS ESTREITO","2016 Q1","GESTANTES_7_CONS",9
"Sul","CS FAZENDA DO RIO TAVARES","2016 Q1","GESTANTES_7_CONS",14
"Norte","CS INGLESES","2016 Q1","GESTANTES_7_CONS",51
"Centro","CS ITACORUBI","2016 Q1","GESTANTES_7_CONS",14
"Continente","CS JARDIM ATLÂNTICO","2016 Q1","GESTANTES_7_CONS",5
"Centro","CS JOÃO PAULO","2016 Q1","GESTANTES_7_CONS",9
"Norte","CS JURERE","2016 Q1","GESTANTES_7_CONS",10
"Sul","CS LAGOA DA CONCEIÇÃO","2016 Q1","GESTANTES_7_CONS",17
"Continente","CS MONTE CRISTO","2016 Q1","GESTANTES_7_CONS",48
"Centro","CS MONTE SERRAT","2016 Q1","GESTANTES_7_CONS",10
"Sul","CS MORRO DAS PEDRAS","2016 Q1","GESTANTES_7_CONS",15
"Continente","CS NOVO CONTINENTE","2016 Q1","GESTANTES_7_CONS",18
"Centro","CS PANTANAL","2016 Q1","GESTANTES_7_CONS",7
"Sul","CS PANTANO DO SUL","2016 Q1","GESTANTES_7_CONS",4
"Norte","CS PONTA DAS CANAS","2016 Q1","GESTANTES_7_CONS",12
"Centro","CS PRAINHA","2016 Q1","GESTANTES_7_CONS",17
"Norte","CS RATONES","2016 Q1","GESTANTES_7_CONS",8
"Sul","CS RIBEIRÃO DA ILHA","2016 Q1","GESTANTES_7_CONS",4
"Sul","CS RIO TAVARES","2016 Q1","GESTANTES_7_CONS",13
"Norte","CS RIO VERMELHO","2016 Q1","GESTANTES_7_CONS",52
"Centro","CS SACO DOS LIMÕES","2016 Q1","GESTANTES_7_CONS",23
"Norte","CS SACO GRANDE","2016 Q1","GESTANTES_7_CONS",42
"Norte","CS SANTINHO","2016 Q1","GESTANTES_7_CONS",25
"Norte","CS SANTO ANTONIO LISBOA","2016 Q1","GESTANTES_7_CONS",14
"Continente","CS SAPE","2016 Q1","GESTANTES_7_CONS",9
"Sul","CS TAPERA","2016 Q1","GESTANTES_7_CONS",39
"Centro","CS TRINDADE","2016 Q1","GESTANTES_7_CONS",28
"Norte","CS VARGEM GRANDE","2016 Q1","GESTANTES_7_CONS",12
"Norte","CS VARGEM PEQUENA","2016 Q1","GESTANTES_7_CONS",4
"Continente","CS VILA APARECIDA","2016 Q1","GESTANTES_7_CONS",13
"Continente","CS ABRAÃO","2016 Q2","GESTANTES_7_CONS",7
"Centro","CS AGRONÔMICA","2016 Q2","GESTANTES_7_CONS",47
"Sul","CS ALTO RIBEIRÃO","2016 Q2","GESTANTES_7_CONS",8
"Sul","CS ARMAÇÃO","2016 Q2","GESTANTES_7_CONS",8
"Continente","CS BALNEÁRIO","2016 Q2","GESTANTES_7_CONS",2
"Norte","CS BARRA DA LAGOA","2016 Q2","GESTANTES_7_CONS",11
"Norte","CS CACHOEIRA BOM JESUS","2016 Q2","GESTANTES_7_CONS",20
"Sul","CS CAIEIRA BARRA DO SUL","2016 Q2","GESTANTES_7_CONS",1
"Sul","CS CAMPECHE","2016 Q2","GESTANTES_7_CONS",12
"Norte","CS CANASVIEIRAS","2016 Q2","GESTANTES_7_CONS",50
"Sul","CS CANTO DA LAGOA","2016 Q2","GESTANTES_7_CONS",3
"Continente","CS CAPOEIRAS","2016 Q2","GESTANTES_7_CONS",9
"Sul","CS CARIANOS","2016 Q2","GESTANTES_7_CONS",12
"Centro","CS CENTRO","2016 Q2","GESTANTES_7_CONS",7
"Continente","CS COLONINHA","2016 Q2","GESTANTES_7_CONS",17
"Continente","CS COQUEIROS","2016 Q2","GESTANTES_7_CONS",13
"Centro","CS CÓRREGO GRANDE","2016 Q2","GESTANTES_7_CONS",11
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2016 Q2","GESTANTES_7_CONS",27
"Continente","CS ESTREITO","2016 Q2","GESTANTES_7_CONS",13
"Sul","CS FAZENDA DO RIO TAVARES","2016 Q2","GESTANTES_7_CONS",17
"Norte","CS INGLESES","2016 Q2","GESTANTES_7_CONS",81
"Centro","CS ITACORUBI","2016 Q2","GESTANTES_7_CONS",14
"Continente","CS JARDIM ATLÂNTICO","2016 Q2","GESTANTES_7_CONS",7
"Centro","CS JOÃO PAULO","2016 Q2","GESTANTES_7_CONS",2
"Norte","CS JURERE","2016 Q2","GESTANTES_7_CONS",8
"Sul","CS LAGOA DA CONCEIÇÃO","2016 Q2","GESTANTES_7_CONS",17
"Continente","CS MONTE CRISTO","2016 Q2","GESTANTES_7_CONS",51
"Centro","CS MONTE SERRAT","2016 Q2","GESTANTES_7_CONS",19
"Sul","CS MORRO DAS PEDRAS","2016 Q2","GESTANTES_7_CONS",14
"Continente","CS NOVO CONTINENTE","2016 Q2","GESTANTES_7_CONS",18
"Centro","CS PANTANAL","2016 Q2","GESTANTES_7_CONS",7
"Sul","CS PANTANO DO SUL","2016 Q2","GESTANTES_7_CONS",5
"Norte","CS PONTA DAS CANAS","2016 Q2","GESTANTES_7_CONS",13
"Centro","CS PRAINHA","2016 Q2","GESTANTES_7_CONS",19
"Norte","CS RATONES","2016 Q2","GESTANTES_7_CONS",5
"Sul","CS RIBEIRÃO DA ILHA","2016 Q2","GESTANTES_7_CONS",4
"Sul","CS RIO TAVARES","2016 Q2","GESTANTES_7_CONS",14
"Norte","CS RIO VERMELHO","2016 Q2","GESTANTES_7_CONS",47
"Centro","CS SACO DOS LIMÕES","2016 Q2","GESTANTES_7_CONS",25
"Norte","CS SACO GRANDE","2016 Q2","GESTANTES_7_CONS",39
"Norte","CS SANTINHO","2016 Q2","GESTANTES_7_CONS",16
"Norte","CS SANTO ANTONIO LISBOA","2016 Q2","GESTANTES_7_CONS",15
"Continente","CS SAPE","2016 Q2","GESTANTES_7_CONS",17
"Sul","CS TAPERA","2016 Q2","GESTANTES_7_CONS",31
"Centro","CS TRINDADE","2016 Q2","GESTANTES_7_CONS",25
"Norte","CS VARGEM GRANDE","2016 Q2","GESTANTES_7_CONS",10
"Norte","CS VARGEM PEQUENA","2016 Q2","GESTANTES_7_CONS",1
"Continente","CS VILA APARECIDA","2016 Q2","GESTANTES_7_CONS",12
"Continente","CS ABRAÃO","2016 Q3","GESTANTES_7_CONS",14
"Centro","CS AGRONÔMICA","2016 Q3","GESTANTES_7_CONS",31
"Sul","CS ALTO RIBEIRÃO","2016 Q3","GESTANTES_7_CONS",15
"Sul","CS ARMAÇÃO","2016 Q3","GESTANTES_7_CONS",16
"Continente","CS BALNEÁRIO","2016 Q3","GESTANTES_7_CONS",3
"Norte","CS BARRA DA LAGOA","2016 Q3","GESTANTES_7_CONS",10
"Norte","CS CACHOEIRA BOM JESUS","2016 Q3","GESTANTES_7_CONS",24
"Sul","CS CAIEIRA BARRA DO SUL","2016 Q3","GESTANTES_7_CONS",1
"Sul","CS CAMPECHE","2016 Q3","GESTANTES_7_CONS",18
"Norte","CS CANASVIEIRAS","2016 Q3","GESTANTES_7_CONS",44
"Sul","CS CANTO DA LAGOA","2016 Q3","GESTANTES_7_CONS",4
"Continente","CS CAPOEIRAS","2016 Q3","GESTANTES_7_CONS",14
"Sul","CS CARIANOS","2016 Q3","GESTANTES_7_CONS",9
"Centro","CS CENTRO","2016 Q3","GESTANTES_7_CONS",4
"Continente","CS COLONINHA","2016 Q3","GESTANTES_7_CONS",14
"Continente","CS COQUEIROS","2016 Q3","GESTANTES_7_CONS",7
"Centro","CS CÓRREGO GRANDE","2016 Q3","GESTANTES_7_CONS",7
"Sul","CS COSTA DA LAGOA","2016 Q3","GESTANTES_7_CONS",1
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2016 Q3","GESTANTES_7_CONS",20
"Continente","CS ESTREITO","2016 Q3","GESTANTES_7_CONS",8
"Sul","CS FAZENDA DO RIO TAVARES","2016 Q3","GESTANTES_7_CONS",22
"Norte","CS INGLESES","2016 Q3","GESTANTES_7_CONS",70
"Centro","CS ITACORUBI","2016 Q3","GESTANTES_7_CONS",18
"Continente","CS JARDIM ATLÂNTICO","2016 Q3","GESTANTES_7_CONS",6
"Centro","CS JOÃO PAULO","2016 Q3","GESTANTES_7_CONS",10
"Norte","CS JURERE","2016 Q3","GESTANTES_7_CONS",8
"Sul","CS LAGOA DA CONCEIÇÃO","2016 Q3","GESTANTES_7_CONS",15
"Continente","CS MONTE CRISTO","2016 Q3","GESTANTES_7_CONS",49
"Centro","CS MONTE SERRAT","2016 Q3","GESTANTES_7_CONS",20
"Sul","CS MORRO DAS PEDRAS","2016 Q3","GESTANTES_7_CONS",17
"Continente","CS NOVO CONTINENTE","2016 Q3","GESTANTES_7_CONS",19
"Centro","CS PANTANAL","2016 Q3","GESTANTES_7_CONS",8
"Sul","CS PANTANO DO SUL","2016 Q3","GESTANTES_7_CONS",7
"Norte","CS PONTA DAS CANAS","2016 Q3","GESTANTES_7_CONS",11
"Centro","CS PRAINHA","2016 Q3","GESTANTES_7_CONS",19
"Norte","CS RATONES","2016 Q3","GESTANTES_7_CONS",7
"Sul","CS RIBEIRÃO DA ILHA","2016 Q3","GESTANTES_7_CONS",4
"Sul","CS RIO TAVARES","2016 Q3","GESTANTES_7_CONS",15
"Norte","CS RIO VERMELHO","2016 Q3","GESTANTES_7_CONS",65
"Centro","CS SACO DOS LIMÕES","2016 Q3","GESTANTES_7_CONS",28
"Norte","CS SACO GRANDE","2016 Q3","GESTANTES_7_CONS",55
"Norte","CS SANTINHO","2016 Q3","GESTANTES_7_CONS",20
"Norte","CS SANTO ANTONIO LISBOA","2016 Q3","GESTANTES_7_CONS",14
"Continente","CS SAPE","2016 Q3","GESTANTES_7_CONS",18
"Sul","CS TAPERA","2016 Q3","GESTANTES_7_CONS",31
"Centro","CS TRINDADE","2016 Q3","GESTANTES_7_CONS",24
"Norte","CS VARGEM GRANDE","2016 Q3","GESTANTES_7_CONS",17
"Norte","CS VARGEM PEQUENA","2016 Q3","GESTANTES_7_CONS",6
"Continente","CS VILA APARECIDA","2016 Q3","GESTANTES_7_CONS",13
"Continente","CS ABRAÃO","2016 Q4","GESTANTES_7_CONS",7
"Centro","CS AGRONÔMICA","2016 Q4","GESTANTES_7_CONS",37
"Sul","CS ALTO RIBEIRÃO","2016 Q4","GESTANTES_7_CONS",9
"Sul","CS ARMAÇÃO","2016 Q4","GESTANTES_7_CONS",12
"Continente","CS BALNEÁRIO","2016 Q4","GESTANTES_7_CONS",9
"Norte","CS BARRA DA LAGOA","2016 Q4","GESTANTES_7_CONS",10
"Norte","CS CACHOEIRA BOM JESUS","2016 Q4","GESTANTES_7_CONS",11
"Sul","CS CAIEIRA BARRA DO SUL","2016 Q4","GESTANTES_7_CONS",6
"Sul","CS CAMPECHE","2016 Q4","GESTANTES_7_CONS",13
"Norte","CS CANASVIEIRAS","2016 Q4","GESTANTES_7_CONS",33
"Sul","CS CANTO DA LAGOA","2016 Q4","GESTANTES_7_CONS",2
"Continente","CS CAPOEIRAS","2016 Q4","GESTANTES_7_CONS",15
"Sul","CS CARIANOS","2016 Q4","GESTANTES_7_CONS",9
"Centro","CS CENTRO","2016 Q4","GESTANTES_7_CONS",5
"Continente","CS COLONINHA","2016 Q4","GESTANTES_7_CONS",9
"Continente","CS COQUEIROS","2016 Q4","GESTANTES_7_CONS",3
"Centro","CS CÓRREGO GRANDE","2016 Q4","GESTANTES_7_CONS",8
"Sul","CS COSTA DA LAGOA","2016 Q4","GESTANTES_7_CONS",3
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2016 Q4","GESTANTES_7_CONS",22
"Continente","CS ESTREITO","2016 Q4","GESTANTES_7_CONS",11
"Sul","CS FAZENDA DO RIO TAVARES","2016 Q4","GESTANTES_7_CONS",12
"Norte","CS INGLESES","2016 Q4","GESTANTES_7_CONS",69
"Centro","CS ITACORUBI","2016 Q4","GESTANTES_7_CONS",15
"Continente","CS JARDIM ATLÂNTICO","2016 Q4","GESTANTES_7_CONS",3
"Centro","CS JOÃO PAULO","2016 Q4","GESTANTES_7_CONS",6
"Norte","CS JURERE","2016 Q4","GESTANTES_7_CONS",6
"Sul","CS LAGOA DA CONCEIÇÃO","2016 Q4","GESTANTES_7_CONS",8
"Continente","CS MONTE CRISTO","2016 Q4","GESTANTES_7_CONS",41
"Centro","CS MONTE SERRAT","2016 Q4","GESTANTES_7_CONS",16
"Sul","CS MORRO DAS PEDRAS","2016 Q4","GESTANTES_7_CONS",11
"Continente","CS NOVO CONTINENTE","2016 Q4","GESTANTES_7_CONS",21
"Centro","CS PANTANAL","2016 Q4","GESTANTES_7_CONS",11
"Sul","CS PANTANO DO SUL","2016 Q4","GESTANTES_7_CONS",5
"Norte","CS PONTA DAS CANAS","2016 Q4","GESTANTES_7_CONS",8
"Centro","CS PRAINHA","2016 Q4","GESTANTES_7_CONS",16
"Norte","CS RATONES","2016 Q4","GESTANTES_7_CONS",7
"Sul","CS RIBEIRÃO DA ILHA","2016 Q4","GESTANTES_7_CONS",5
"Sul","CS RIO TAVARES","2016 Q4","GESTANTES_7_CONS",14
"Norte","CS RIO VERMELHO","2016 Q4","GESTANTES_7_CONS",45
"Centro","CS SACO DOS LIMÕES","2016 Q4","GESTANTES_7_CONS",24
"Norte","CS SACO GRANDE","2016 Q4","GESTANTES_7_CONS",37
"Norte","CS SANTINHO","2016 Q4","GESTANTES_7_CONS",21
"Norte","CS SANTO ANTONIO LISBOA","2016 Q4","GESTANTES_7_CONS",9
"Continente","CS SAPE","2016 Q4","GESTANTES_7_CONS",7
"Sul","CS TAPERA","2016 Q4","GESTANTES_7_CONS",36
"Centro","CS TRINDADE","2016 Q4","GESTANTES_7_CONS",26
"Norte","CS VARGEM GRANDE","2016 Q4","GESTANTES_7_CONS",18
"Norte","CS VARGEM PEQUENA","2016 Q4","GESTANTES_7_CONS",4
"Continente","CS VILA APARECIDA","2016 Q4","GESTANTES_7_CONS",9
"Continente","CS ABRAÃO","2017 Q1","GESTANTES_7_CONS",4
"Centro","CS AGRONÔMICA","2017 Q1","GESTANTES_7_CONS",41
"Sul","CS ALTO RIBEIRÃO","2017 Q1","GESTANTES_7_CONS",8
"Sul","CS ARMAÇÃO","2017 Q1","GESTANTES_7_CONS",14
"Continente","CS BALNEÁRIO","2017 Q1","GESTANTES_7_CONS",1
"Norte","CS BARRA DA LAGOA","2017 Q1","GESTANTES_7_CONS",11
"Norte","CS CACHOEIRA BOM JESUS","2017 Q1","GESTANTES_7_CONS",24
"Sul","CS CAIEIRA BARRA DO SUL","2017 Q1","GESTANTES_7_CONS",2
"Sul","CS CAMPECHE","2017 Q1","GESTANTES_7_CONS",11
"Norte","CS CANASVIEIRAS","2017 Q1","GESTANTES_7_CONS",56
"Sul","CS CANTO DA LAGOA","2017 Q1","GESTANTES_7_CONS",4
"Continente","CS CAPOEIRAS","2017 Q1","GESTANTES_7_CONS",20
"Sul","CS CARIANOS","2017 Q1","GESTANTES_7_CONS",12
"Centro","CS CENTRO","2017 Q1","GESTANTES_7_CONS",13
"Continente","CS COLONINHA","2017 Q1","GESTANTES_7_CONS",9
"Continente","CS COQUEIROS","2017 Q1","GESTANTES_7_CONS",9
"Centro","CS CÓRREGO GRANDE","2017 Q1","GESTANTES_7_CONS",7
"Sul","CS COSTA DA LAGOA","2017 Q1","GESTANTES_7_CONS",2
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2017 Q1","GESTANTES_7_CONS",19
"Continente","CS ESTREITO","2017 Q1","GESTANTES_7_CONS",7
"Sul","CS FAZENDA DO RIO TAVARES","2017 Q1","GESTANTES_7_CONS",16
"Norte","CS INGLESES","2017 Q1","GESTANTES_7_CONS",75
"Centro","CS ITACORUBI","2017 Q1","GESTANTES_7_CONS",15
"Continente","CS JARDIM ATLÂNTICO","2017 Q1","GESTANTES_7_CONS",7
"Centro","CS JOÃO PAULO","2017 Q1","GESTANTES_7_CONS",10
"Norte","CS JURERE","2017 Q1","GESTANTES_7_CONS",8
"Sul","CS LAGOA DA CONCEIÇÃO","2017 Q1","GESTANTES_7_CONS",17
"Continente","CS MONTE CRISTO","2017 Q1","GESTANTES_7_CONS",52
"Centro","CS MONTE SERRAT","2017 Q1","GESTANTES_7_CONS",18
"Sul","CS MORRO DAS PEDRAS","2017 Q1","GESTANTES_7_CONS",5
"Continente","CS NOVO CONTINENTE","2017 Q1","GESTANTES_7_CONS",16
"Centro","CS PANTANAL","2017 Q1","GESTANTES_7_CONS",9
"Sul","CS PANTANO DO SUL","2017 Q1","GESTANTES_7_CONS",5
"Norte","CS PONTA DAS CANAS","2017 Q1","GESTANTES_7_CONS",10
"Centro","CS PRAINHA","2017 Q1","GESTANTES_7_CONS",16
"Norte","CS RATONES","2017 Q1","GESTANTES_7_CONS",8
"Sul","CS RIBEIRÃO DA ILHA","2017 Q1","GESTANTES_7_CONS",4
"Sul","CS RIO TAVARES","2017 Q1","GESTANTES_7_CONS",9
"Norte","CS RIO VERMELHO","2017 Q1","GESTANTES_7_CONS",50
"Centro","CS SACO DOS LIMÕES","2017 Q1","GESTANTES_7_CONS",22
"Norte","CS SACO GRANDE","2017 Q1","GESTANTES_7_CONS",45
"Norte","CS SANTINHO","2017 Q1","GESTANTES_7_CONS",16
"Norte","CS SANTO ANTONIO LISBOA","2017 Q1","GESTANTES_7_CONS",11
"Continente","CS SAPE","2017 Q1","GESTANTES_7_CONS",12
"Sul","CS TAPERA","2017 Q1","GESTANTES_7_CONS",29
"Centro","CS TRINDADE","2017 Q1","GESTANTES_7_CONS",20
"Norte","CS VARGEM GRANDE","2017 Q1","GESTANTES_7_CONS",15
"Norte","CS VARGEM PEQUENA","2017 Q1","GESTANTES_7_CONS",6
"Continente","CS VILA APARECIDA","2017 Q1","GESTANTES_7_CONS",8
"Continente","CS ABRAÃO","2017 Q2","GESTANTES_7_CONS",7
"Centro","CS AGRONÔMICA","2017 Q2","GESTANTES_7_CONS",42
"Sul","CS ALTO RIBEIRÃO","2017 Q2","GESTANTES_7_CONS",10
"Sul","CS ARMAÇÃO","2017 Q2","GESTANTES_7_CONS",8
"Continente","CS BALNEÁRIO","2017 Q2","GESTANTES_7_CONS",5
"Norte","CS BARRA DA LAGOA","2017 Q2","GESTANTES_7_CONS",19
"Norte","CS CACHOEIRA BOM JESUS","2017 Q2","GESTANTES_7_CONS",24
"Sul","CS CAIEIRA BARRA DO SUL","2017 Q2","GESTANTES_7_CONS",3
"Sul","CS CAMPECHE","2017 Q2","GESTANTES_7_CONS",13
"Norte","CS CANASVIEIRAS","2017 Q2","GESTANTES_7_CONS",58
"Sul","CS CANTO DA LAGOA","2017 Q2","GESTANTES_7_CONS",3
"Continente","CS CAPOEIRAS","2017 Q2","GESTANTES_7_CONS",16
"Sul","CS CARIANOS","2017 Q2","GESTANTES_7_CONS",17
"Centro","CS CENTRO","2017 Q2","GESTANTES_7_CONS",12
"Continente","CS COLONINHA","2017 Q2","GESTANTES_7_CONS",11
"Continente","CS COQUEIROS","2017 Q2","GESTANTES_7_CONS",11
"Centro","CS CÓRREGO GRANDE","2017 Q2","GESTANTES_7_CONS",5
"Sul","CS COSTA DA LAGOA","2017 Q2","GESTANTES_7_CONS",2
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2017 Q2","GESTANTES_7_CONS",22
"Continente","CS ESTREITO","2017 Q2","GESTANTES_7_CONS",11
"Sul","CS FAZENDA DO RIO TAVARES","2017 Q2","GESTANTES_7_CONS",19
"Norte","CS INGLESES","2017 Q2","GESTANTES_7_CONS",77
"Centro","CS ITACORUBI","2017 Q2","GESTANTES_7_CONS",14
"Continente","CS JARDIM ATLÂNTICO","2017 Q2","GESTANTES_7_CONS",4
"Centro","CS JOÃO PAULO","2017 Q2","GESTANTES_7_CONS",5
"Norte","CS JURERE","2017 Q2","GESTANTES_7_CONS",8
"Sul","CS LAGOA DA CONCEIÇÃO","2017 Q2","GESTANTES_7_CONS",19
"Continente","CS MONTE CRISTO","2017 Q2","GESTANTES_7_CONS",41
"Centro","CS MONTE SERRAT","2017 Q2","GESTANTES_7_CONS",18
"Sul","CS MORRO DAS PEDRAS","2017 Q2","GESTANTES_7_CONS",12
"Continente","CS NOVO CONTINENTE","2017 Q2","GESTANTES_7_CONS",28
"Centro","CS PANTANAL","2017 Q2","GESTANTES_7_CONS",8
"Sul","CS PANTANO DO SUL","2017 Q2","GESTANTES_7_CONS",6
"Norte","CS PONTA DAS CANAS","2017 Q2","GESTANTES_7_CONS",9
"Centro","CS PRAINHA","2017 Q2","GESTANTES_7_CONS",10
"Norte","CS RATONES","2017 Q2","GESTANTES_7_CONS",7
"Sul","CS RIBEIRÃO DA ILHA","2017 Q2","GESTANTES_7_CONS",1
"Sul","CS RIO TAVARES","2017 Q2","GESTANTES_7_CONS",21
"Norte","CS RIO VERMELHO","2017 Q2","GESTANTES_7_CONS",44
"Centro","CS SACO DOS LIMÕES","2017 Q2","GESTANTES_7_CONS",21
"Norte","CS SACO GRANDE","2017 Q2","GESTANTES_7_CONS",49
"Norte","CS SANTINHO","2017 Q2","GESTANTES_7_CONS",20
"Norte","CS SANTO ANTONIO LISBOA","2017 Q2","GESTANTES_7_CONS",16
"Continente","CS SAPE","2017 Q2","GESTANTES_7_CONS",15
"Sul","CS TAPERA","2017 Q2","GESTANTES_7_CONS",41
"Centro","CS TRINDADE","2017 Q2","GESTANTES_7_CONS",38
"Norte","CS VARGEM GRANDE","2017 Q2","GESTANTES_7_CONS",9
"Norte","CS VARGEM PEQUENA","2017 Q2","GESTANTES_7_CONS",4
"Continente","CS VILA APARECIDA","2017 Q2","GESTANTES_7_CONS",10
"Continente","CS ABRAÃO","2017 Q3","GESTANTES_7_CONS",7
"Centro","CS AGRONÔMICA","2017 Q3","GESTANTES_7_CONS",40
"Sul","CS ALTO RIBEIRÃO","2017 Q3","GESTANTES_7_CONS",9
"Sul","CS ARMAÇÃO","2017 Q3","GESTANTES_7_CONS",11
"Continente","CS BALNEÁRIO","2017 Q3","GESTANTES_7_CONS",4
"Norte","CS BARRA DA LAGOA","2017 Q3","GESTANTES_7_CONS",12
"Norte","CS CACHOEIRA BOM JESUS","2017 Q3","GESTANTES_7_CONS",15
"Sul","CS CAIEIRA BARRA DO SUL","2017 Q3","GESTANTES_7_CONS",4
"Sul","CS CAMPECHE","2017 Q3","GESTANTES_7_CONS",11
"Norte","CS CANASVIEIRAS","2017 Q3","GESTANTES_7_CONS",57
"Sul","CS CANTO DA LAGOA","2017 Q3","GESTANTES_7_CONS",1
"Continente","CS CAPOEIRAS","2017 Q3","GESTANTES_7_CONS",17
"Sul","CS CARIANOS","2017 Q3","GESTANTES_7_CONS",11
"Centro","CS CENTRO","2017 Q3","GESTANTES_7_CONS",6
"Continente","CS COLONINHA","2017 Q3","GESTANTES_7_CONS",9
"Continente","CS COQUEIROS","2017 Q3","GESTANTES_7_CONS",9
"Centro","CS CÓRREGO GRANDE","2017 Q3","GESTANTES_7_CONS",9
"Sul","CS COSTA DA LAGOA","2017 Q3","GESTANTES_7_CONS",2
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2017 Q3","GESTANTES_7_CONS",15
"Continente","CS ESTREITO","2017 Q3","GESTANTES_7_CONS",12
"Sul","CS FAZENDA DO RIO TAVARES","2017 Q3","GESTANTES_7_CONS",13
"Norte","CS INGLESES","2017 Q3","GESTANTES_7_CONS",74
"Centro","CS ITACORUBI","2017 Q3","GESTANTES_7_CONS",23
"Continente","CS JARDIM ATLÂNTICO","2017 Q3","GESTANTES_7_CONS",1
"Centro","CS JOÃO PAULO","2017 Q3","GESTANTES_7_CONS",8
"Norte","CS JURERE","2017 Q3","GESTANTES_7_CONS",7
"Sul","CS LAGOA DA CONCEIÇÃO","2017 Q3","GESTANTES_7_CONS",15
"Continente","CS MONTE CRISTO","2017 Q3","GESTANTES_7_CONS",47
"Centro","CS MONTE SERRAT","2017 Q3","GESTANTES_7_CONS",14
"Sul","CS MORRO DAS PEDRAS","2017 Q3","GESTANTES_7_CONS",12
"Continente","CS NOVO CONTINENTE","2017 Q3","GESTANTES_7_CONS",17
"Centro","CS PANTANAL","2017 Q3","GESTANTES_7_CONS",11
"Sul","CS PANTANO DO SUL","2017 Q3","GESTANTES_7_CONS",7
"Norte","CS PONTA DAS CANAS","2017 Q3","GESTANTES_7_CONS",8
"Centro","CS PRAINHA","2017 Q3","GESTANTES_7_CONS",24
"Norte","CS RATONES","2017 Q3","GESTANTES_7_CONS",6
"Sul","CS RIBEIRÃO DA ILHA","2017 Q3","GESTANTES_7_CONS",6
"Sul","CS RIO TAVARES","2017 Q3","GESTANTES_7_CONS",13
"Norte","CS RIO VERMELHO","2017 Q3","GESTANTES_7_CONS",46
"Centro","CS SACO DOS LIMÕES","2017 Q3","GESTANTES_7_CONS",17
"Norte","CS SACO GRANDE","2017 Q3","GESTANTES_7_CONS",44
"Norte","CS SANTINHO","2017 Q3","GESTANTES_7_CONS",14
"Norte","CS SANTO ANTONIO LISBOA","2017 Q3","GESTANTES_7_CONS",19
"Continente","CS SAPE","2017 Q3","GESTANTES_7_CONS",10
"Sul","CS TAPERA","2017 Q3","GESTANTES_7_CONS",26
"Centro","CS TRINDADE","2017 Q3","GESTANTES_7_CONS",21
"Norte","CS VARGEM GRANDE","2017 Q3","GESTANTES_7_CONS",12
"Norte","CS VARGEM PEQUENA","2017 Q3","GESTANTES_7_CONS",4
"Continente","CS VILA APARECIDA","2017 Q3","GESTANTES_7_CONS",12
"Continente","CS ABRAÃO","2017 Q4","GESTANTES_7_CONS",8
"Centro","CS AGRONÔMICA","2017 Q4","GESTANTES_7_CONS",35
"Sul","CS ALTO RIBEIRÃO","2017 Q4","GESTANTES_7_CONS",10
"Sul","CS ARMAÇÃO","2017 Q4","GESTANTES_7_CONS",16
"Continente","CS BALNEÁRIO","2017 Q4","GESTANTES_7_CONS",7
"Norte","CS BARRA DA LAGOA","2017 Q4","GESTANTES_7_CONS",13
"Norte","CS CACHOEIRA BOM JESUS","2017 Q4","GESTANTES_7_CONS",22
"Sul","CS CAIEIRA BARRA DO SUL","2017 Q4","GESTANTES_7_CONS",2
"Sul","CS CAMPECHE","2017 Q4","GESTANTES_7_CONS",12
"Norte","CS CANASVIEIRAS","2017 Q4","GESTANTES_7_CONS",47
"Sul","CS CANTO DA LAGOA","2017 Q4","GESTANTES_7_CONS",4
"Continente","CS CAPOEIRAS","2017 Q4","GESTANTES_7_CONS",10
