"","DISTRITO","UNIDADE","AREA","ANO","MES","CITOPATO"
"4206","Norte","CS BARRA DA LAGOA",2,2016,9,2
"4207","Norte","CS BARRA DA LAGOA",2,2016,10,4
"4208","Norte","CS BARRA DA LAGOA",2,2017,3,6
"4209","Norte","CS BARRA DA LAGOA",2,2017,5,1
"4210","Norte","CS BARRA DA LAGOA",2,2017,6,3
"4211","Norte","CS BARRA DA LAGOA",2,2017,7,3
"4212","Norte","CS BARRA DA LAGOA",2,2017,8,2
"4213","Norte","CS BARRA DA LAGOA",2,2017,9,3
"4214","Norte","CS BARRA DA LAGOA",2,2017,10,2
"4215","Norte","CS BARRA DA LAGOA",2,2017,11,5
"4216","Norte","CS BARRA DA LAGOA",2,2017,12,2
"4217","Norte","CS BARRA DA LAGOA",2,2018,3,3
"4218","Norte","CS CACHOEIRA BOM JESUS",0,2013,1,25
"4219","Norte","CS CACHOEIRA BOM JESUS",0,2013,2,13
"4220","Norte","CS CACHOEIRA BOM JESUS",0,2013,3,14
"4221","Norte","CS CACHOEIRA BOM JESUS",0,2013,4,25
"4222","Norte","CS CACHOEIRA BOM JESUS",0,2013,5,17
"4223","Norte","CS CACHOEIRA BOM JESUS",0,2013,6,14
"4224","Norte","CS CACHOEIRA BOM JESUS",0,2013,7,30
"4225","Norte","CS CACHOEIRA BOM JESUS",0,2013,8,24
"4226","Norte","CS CACHOEIRA BOM JESUS",0,2013,9,16
"4227","Norte","CS CACHOEIRA BOM JESUS",0,2013,10,21
"4228","Norte","CS CACHOEIRA BOM JESUS",0,2013,11,7
"4229","Norte","CS CACHOEIRA BOM JESUS",0,2013,12,14
"4230","Norte","CS CACHOEIRA BOM JESUS",0,2014,1,15
"4231","Norte","CS CACHOEIRA BOM JESUS",0,2014,2,4
"4232","Norte","CS CACHOEIRA BOM JESUS",0,2014,3,11
"4233","Norte","CS CACHOEIRA BOM JESUS",0,2014,4,18
"4234","Norte","CS CACHOEIRA BOM JESUS",0,2014,5,3
"4235","Norte","CS CACHOEIRA BOM JESUS",0,2014,6,20
"4236","Norte","CS CACHOEIRA BOM JESUS",0,2014,7,24
"4237","Norte","CS CACHOEIRA BOM JESUS",0,2014,8,26
"4238","Norte","CS CACHOEIRA BOM JESUS",0,2014,9,6
"4239","Norte","CS CACHOEIRA BOM JESUS",0,2014,10,17
"4240","Norte","CS CACHOEIRA BOM JESUS",0,2014,11,12
"4241","Norte","CS CACHOEIRA BOM JESUS",0,2015,1,6
"4242","Norte","CS CACHOEIRA BOM JESUS",0,2015,2,10
"4243","Norte","CS CACHOEIRA BOM JESUS",0,2015,3,25
"4244","Norte","CS CACHOEIRA BOM JESUS",0,2015,4,21
"4245","Norte","CS CACHOEIRA BOM JESUS",0,2015,5,23
"4246","Norte","CS CACHOEIRA BOM JESUS",0,2015,6,24
"4247","Norte","CS CACHOEIRA BOM JESUS",0,2015,7,33
"4248","Norte","CS CACHOEIRA BOM JESUS",0,2015,8,27
"4249","Norte","CS CACHOEIRA BOM JESUS",0,2015,9,13
"4250","Norte","CS CACHOEIRA BOM JESUS",0,2015,10,44
"4251","Norte","CS CACHOEIRA BOM JESUS",0,2015,11,29
"4252","Norte","CS CACHOEIRA BOM JESUS",0,2015,12,19
"4253","Norte","CS CACHOEIRA BOM JESUS",0,2016,1,3
"4254","Norte","CS CACHOEIRA BOM JESUS",0,2016,2,18
"4255","Norte","CS CACHOEIRA BOM JESUS",0,2016,3,3
"4256","Norte","CS CACHOEIRA BOM JESUS",0,2016,4,14
"4257","Norte","CS CACHOEIRA BOM JESUS",0,2016,5,22
"4258","Norte","CS CACHOEIRA BOM JESUS",0,2016,6,37
"4259","Norte","CS CACHOEIRA BOM JESUS",0,2016,7,26
"4260","Norte","CS CACHOEIRA BOM JESUS",0,2016,8,22
"4261","Norte","CS CACHOEIRA BOM JESUS",0,2016,9,18
"4262","Norte","CS CACHOEIRA BOM JESUS",0,2016,10,19
"4263","Norte","CS CACHOEIRA BOM JESUS",0,2016,11,24
"4264","Norte","CS CACHOEIRA BOM JESUS",0,2016,12,14
"4265","Norte","CS CACHOEIRA BOM JESUS",0,2017,1,3
"4266","Norte","CS CACHOEIRA BOM JESUS",0,2017,2,1
"4267","Norte","CS CACHOEIRA BOM JESUS",0,2017,3,20
"4268","Norte","CS CACHOEIRA BOM JESUS",0,2017,4,15
"4269","Norte","CS CACHOEIRA BOM JESUS",0,2017,5,26
"4270","Norte","CS CACHOEIRA BOM JESUS",0,2017,6,35
"4271","Norte","CS CACHOEIRA BOM JESUS",0,2017,7,2
"4272","Norte","CS CACHOEIRA BOM JESUS",0,2017,8,37
"4273","Norte","CS CACHOEIRA BOM JESUS",0,2017,9,24
"4274","Norte","CS CACHOEIRA BOM JESUS",0,2017,10,30
"4275","Norte","CS CACHOEIRA BOM JESUS",0,2017,11,15
"4276","Norte","CS CACHOEIRA BOM JESUS",0,2017,12,15
"4277","Norte","CS CACHOEIRA BOM JESUS",0,2018,1,5
"4278","Norte","CS CACHOEIRA BOM JESUS",0,2018,2,2
"4279","Norte","CS CACHOEIRA BOM JESUS",0,2018,3,10
"4280","Norte","CS CACHOEIRA BOM JESUS",1,2013,1,10
"4281","Norte","CS CACHOEIRA BOM JESUS",1,2013,2,10
"4282","Norte","CS CACHOEIRA BOM JESUS",1,2013,3,19
"4283","Norte","CS CACHOEIRA BOM JESUS",1,2013,4,8
"4284","Norte","CS CACHOEIRA BOM JESUS",1,2013,5,15
"4285","Norte","CS CACHOEIRA BOM JESUS",1,2013,6,13
"4286","Norte","CS CACHOEIRA BOM JESUS",1,2013,7,21
"4287","Norte","CS CACHOEIRA BOM JESUS",1,2013,8,9
"4288","Norte","CS CACHOEIRA BOM JESUS",1,2013,9,14
"4289","Norte","CS CACHOEIRA BOM JESUS",1,2013,10,16
"4290","Norte","CS CACHOEIRA BOM JESUS",1,2013,11,2
"4291","Norte","CS CACHOEIRA BOM JESUS",1,2013,12,6
"4292","Norte","CS CACHOEIRA BOM JESUS",1,2014,1,23
"4293","Norte","CS CACHOEIRA BOM JESUS",1,2014,2,12
"4294","Norte","CS CACHOEIRA BOM JESUS",1,2014,3,2
"4295","Norte","CS CACHOEIRA BOM JESUS",1,2014,4,12
"4296","Norte","CS CACHOEIRA BOM JESUS",1,2014,5,18
"4297","Norte","CS CACHOEIRA BOM JESUS",1,2014,6,25
"4298","Norte","CS CACHOEIRA BOM JESUS",1,2014,7,24
"4299","Norte","CS CACHOEIRA BOM JESUS",1,2014,8,14
"4300","Norte","CS CACHOEIRA BOM JESUS",1,2014,9,12
"4301","Norte","CS CACHOEIRA BOM JESUS",1,2014,10,17
"4302","Norte","CS CACHOEIRA BOM JESUS",1,2014,11,9
"4303","Norte","CS CACHOEIRA BOM JESUS",1,2014,12,1
"4304","Norte","CS CACHOEIRA BOM JESUS",1,2015,1,9
"4305","Norte","CS CACHOEIRA BOM JESUS",1,2015,2,6
"4306","Norte","CS CACHOEIRA BOM JESUS",1,2015,3,34
"4307","Norte","CS CACHOEIRA BOM JESUS",1,2015,4,26
"4308","Norte","CS CACHOEIRA BOM JESUS",1,2015,5,17
"4309","Norte","CS CACHOEIRA BOM JESUS",1,2015,6,19
"4310","Norte","CS CACHOEIRA BOM JESUS",1,2015,7,25
"4311","Norte","CS CACHOEIRA BOM JESUS",1,2015,8,17
"4312","Norte","CS CACHOEIRA BOM JESUS",1,2015,9,21
"4313","Norte","CS CACHOEIRA BOM JESUS",1,2015,10,24
"4314","Norte","CS CACHOEIRA BOM JESUS",1,2015,11,9
"4315","Norte","CS CACHOEIRA BOM JESUS",1,2015,12,8
"4316","Norte","CS CACHOEIRA BOM JESUS",1,2016,1,10
"4317","Norte","CS CACHOEIRA BOM JESUS",1,2016,2,11
"4318","Norte","CS CACHOEIRA BOM JESUS",1,2016,3,3
"4319","Norte","CS CACHOEIRA BOM JESUS",1,2016,4,9
"4320","Norte","CS CACHOEIRA BOM JESUS",1,2016,5,22
"4321","Norte","CS CACHOEIRA BOM JESUS",1,2016,6,22
"4322","Norte","CS CACHOEIRA BOM JESUS",1,2016,7,3
"4323","Norte","CS CACHOEIRA BOM JESUS",1,2016,8,15
"4324","Norte","CS CACHOEIRA BOM JESUS",1,2016,9,21
"4325","Norte","CS CACHOEIRA BOM JESUS",1,2016,10,21
"4326","Norte","CS CACHOEIRA BOM JESUS",1,2016,11,11
"4327","Norte","CS CACHOEIRA BOM JESUS",1,2016,12,10
"4328","Norte","CS CACHOEIRA BOM JESUS",1,2017,3,16
"4329","Norte","CS CACHOEIRA BOM JESUS",1,2017,5,23
"4330","Norte","CS CACHOEIRA BOM JESUS",1,2017,6,21
"4331","Norte","CS CACHOEIRA BOM JESUS",1,2017,7,20
"4332","Norte","CS CACHOEIRA BOM JESUS",1,2017,8,14
"4333","Norte","CS CACHOEIRA BOM JESUS",1,2017,9,23
"4334","Norte","CS CACHOEIRA BOM JESUS",1,2017,10,22
"4335","Norte","CS CACHOEIRA BOM JESUS",1,2017,11,10
"4336","Norte","CS CACHOEIRA BOM JESUS",1,2017,12,11
"4337","Norte","CS CACHOEIRA BOM JESUS",1,2018,1,15
"4338","Norte","CS CACHOEIRA BOM JESUS",1,2018,2,7
"4339","Norte","CS CACHOEIRA BOM JESUS",1,2018,3,7
"4340","Norte","CS CANASVIEIRAS",0,2013,1,6
"4341","Norte","CS CANASVIEIRAS",0,2013,2,7
"4342","Norte","CS CANASVIEIRAS",0,2013,3,5
"4343","Norte","CS CANASVIEIRAS",0,2013,4,9
"4344","Norte","CS CANASVIEIRAS",0,2013,5,9
"4345","Norte","CS CANASVIEIRAS",0,2013,6,14
"4346","Norte","CS CANASVIEIRAS",0,2013,7,11
"4347","Norte","CS CANASVIEIRAS",0,2013,8,17
"4348","Norte","CS CANASVIEIRAS",0,2013,9,5
"4349","Norte","CS CANASVIEIRAS",0,2013,10,56
"4350","Norte","CS CANASVIEIRAS",0,2013,11,9
"4351","Norte","CS CANASVIEIRAS",0,2013,12,4
"4352","Norte","CS CANASVIEIRAS",0,2014,1,18
"4353","Norte","CS CANASVIEIRAS",0,2014,2,14
"4354","Norte","CS CANASVIEIRAS",0,2014,3,6
"4355","Norte","CS CANASVIEIRAS",0,2014,4,16
"4356","Norte","CS CANASVIEIRAS",0,2014,5,9
"4357","Norte","CS CANASVIEIRAS",0,2014,6,11
"4358","Norte","CS CANASVIEIRAS",0,2014,7,17
"4359","Norte","CS CANASVIEIRAS",0,2014,8,15
"4360","Norte","CS CANASVIEIRAS",0,2014,9,13
"4361","Norte","CS CANASVIEIRAS",0,2014,10,28
"4362","Norte","CS CANASVIEIRAS",0,2014,11,28
"4363","Norte","CS CANASVIEIRAS",0,2014,12,13
"4364","Norte","CS CANASVIEIRAS",0,2015,1,23
"4365","Norte","CS CANASVIEIRAS",0,2015,2,7
"4366","Norte","CS CANASVIEIRAS",0,2015,3,14
"4367","Norte","CS CANASVIEIRAS",0,2015,4,8
"4368","Norte","CS CANASVIEIRAS",0,2015,5,3
"4369","Norte","CS CANASVIEIRAS",0,2015,6,10
"4370","Norte","CS CANASVIEIRAS",0,2015,7,16
"4371","Norte","CS CANASVIEIRAS",0,2015,8,7
"4372","Norte","CS CANASVIEIRAS",0,2015,9,19
"4373","Norte","CS CANASVIEIRAS",0,2015,10,25
"4374","Norte","CS CANASVIEIRAS",0,2015,11,22
"4375","Norte","CS CANASVIEIRAS",0,2015,12,9
"4376","Norte","CS CANASVIEIRAS",0,2016,1,3
"4377","Norte","CS CANASVIEIRAS",0,2016,2,5
"4378","Norte","CS CANASVIEIRAS",0,2016,3,3
"4379","Norte","CS CANASVIEIRAS",0,2016,4,6
"4380","Norte","CS CANASVIEIRAS",0,2016,5,8
"4381","Norte","CS CANASVIEIRAS",0,2016,6,15
"4382","Norte","CS CANASVIEIRAS",0,2016,7,25
"4383","Norte","CS CANASVIEIRAS",0,2016,8,8
"4384","Norte","CS CANASVIEIRAS",0,2016,9,11
"4385","Norte","CS CANASVIEIRAS",0,2016,10,31
"4386","Norte","CS CANASVIEIRAS",0,2016,11,16
"4387","Norte","CS CANASVIEIRAS",0,2016,12,12
"4388","Norte","CS CANASVIEIRAS",0,2017,1,3
"4389","Norte","CS CANASVIEIRAS",0,2017,3,19
"4390","Norte","CS CANASVIEIRAS",0,2017,4,7
"4391","Norte","CS CANASVIEIRAS",0,2017,5,26
"4392","Norte","CS CANASVIEIRAS",0,2017,6,14
"4393","Norte","CS CANASVIEIRAS",0,2017,7,9
"4394","Norte","CS CANASVIEIRAS",0,2017,8,16
"4395","Norte","CS CANASVIEIRAS",0,2017,9,14
"4396","Norte","CS CANASVIEIRAS",0,2017,10,11
"4397","Norte","CS CANASVIEIRAS",0,2017,11,21
"4398","Norte","CS CANASVIEIRAS",0,2017,12,9
"4399","Norte","CS CANASVIEIRAS",0,2018,1,2
"4400","Norte","CS CANASVIEIRAS",0,2018,2,12
"4401","Norte","CS CANASVIEIRAS",0,2018,3,12
"4402","Norte","CS CANASVIEIRAS",1,2013,1,15
"4403","Norte","CS CANASVIEIRAS",1,2013,2,12
"4404","Norte","CS CANASVIEIRAS",1,2013,3,15
"4405","Norte","CS CANASVIEIRAS",1,2013,4,10
"4406","Norte","CS CANASVIEIRAS",1,2013,5,9
"4407","Norte","CS CANASVIEIRAS",1,2013,6,8
"4408","Norte","CS CANASVIEIRAS",1,2013,7,9
"4409","Norte","CS CANASVIEIRAS",1,2013,8,11
"4410","Norte","CS CANASVIEIRAS",1,2013,9,5
"4411","Norte","CS CANASVIEIRAS",1,2013,10,50
"4412","Norte","CS CANASVIEIRAS",1,2013,11,9
"4413","Norte","CS CANASVIEIRAS",1,2013,12,4
"4414","Norte","CS CANASVIEIRAS",1,2014,1,12
"4415","Norte","CS CANASVIEIRAS",1,2014,2,6
"4416","Norte","CS CANASVIEIRAS",1,2014,3,9
"4417","Norte","CS CANASVIEIRAS",1,2014,4,15
"4418","Norte","CS CANASVIEIRAS",1,2014,5,14
"4419","Norte","CS CANASVIEIRAS",1,2014,6,9
"4420","Norte","CS CANASVIEIRAS",1,2014,7,13
"4421","Norte","CS CANASVIEIRAS",1,2014,8,6
"4422","Norte","CS CANASVIEIRAS",1,2014,9,8
"4423","Norte","CS CANASVIEIRAS",1,2014,10,23
"4424","Norte","CS CANASVIEIRAS",1,2014,11,34
"4425","Norte","CS CANASVIEIRAS",1,2014,12,8
"4426","Norte","CS CANASVIEIRAS",1,2015,1,10
"4427","Norte","CS CANASVIEIRAS",1,2015,2,11
"4428","Norte","CS CANASVIEIRAS",1,2015,3,14
"4429","Norte","CS CANASVIEIRAS",1,2015,4,12
"4430","Norte","CS CANASVIEIRAS",1,2015,6,10
"4431","Norte","CS CANASVIEIRAS",1,2015,7,21
"4432","Norte","CS CANASVIEIRAS",1,2015,8,12
"4433","Norte","CS CANASVIEIRAS",1,2015,9,11
"4434","Norte","CS CANASVIEIRAS",1,2015,10,21
"4435","Norte","CS CANASVIEIRAS",1,2015,11,5
"4436","Norte","CS CANASVIEIRAS",1,2015,12,9
"4437","Norte","CS CANASVIEIRAS",1,2016,1,4
"4438","Norte","CS CANASVIEIRAS",1,2016,2,10
"4439","Norte","CS CANASVIEIRAS",1,2016,3,4
"4440","Norte","CS CANASVIEIRAS",1,2016,4,5
"4441","Norte","CS CANASVIEIRAS",1,2016,5,13
"4442","Norte","CS CANASVIEIRAS",1,2016,6,15
"4443","Norte","CS CANASVIEIRAS",1,2016,7,17
"4444","Norte","CS CANASVIEIRAS",1,2016,8,4
"4445","Norte","CS CANASVIEIRAS",1,2016,9,28
"4446","Norte","CS CANASVIEIRAS",1,2016,10,31
"4447","Norte","CS CANASVIEIRAS",1,2016,11,14
"4448","Norte","CS CANASVIEIRAS",1,2016,12,7
"4449","Norte","CS CANASVIEIRAS",1,2017,1,1
"4450","Norte","CS CANASVIEIRAS",1,2017,3,19
"4451","Norte","CS CANASVIEIRAS",1,2017,4,15
"4452","Norte","CS CANASVIEIRAS",1,2017,5,17
"4453","Norte","CS CANASVIEIRAS",1,2017,6,14
"4454","Norte","CS CANASVIEIRAS",1,2017,7,21
"4455","Norte","CS CANASVIEIRAS",1,2017,8,30
"4456","Norte","CS CANASVIEIRAS",1,2017,9,21
"4457","Norte","CS CANASVIEIRAS",1,2017,10,5
"4458","Norte","CS CANASVIEIRAS",1,2017,11,11
"4459","Norte","CS CANASVIEIRAS",1,2017,12,6
"4460","Norte","CS CANASVIEIRAS",1,2018,1,11
"4461","Norte","CS CANASVIEIRAS",1,2018,2,19
"4462","Norte","CS CANASVIEIRAS",1,2018,3,17
"4463","Norte","CS CANASVIEIRAS",2,2013,1,6
"4464","Norte","CS CANASVIEIRAS",2,2013,2,9
"4465","Norte","CS CANASVIEIRAS",2,2013,3,9
"4466","Norte","CS CANASVIEIRAS",2,2013,4,5
"4467","Norte","CS CANASVIEIRAS",2,2013,5,11
"4468","Norte","CS CANASVIEIRAS",2,2013,6,10
"4469","Norte","CS CANASVIEIRAS",2,2013,7,14
"4470","Norte","CS CANASVIEIRAS",2,2013,8,7
"4471","Norte","CS CANASVIEIRAS",2,2013,9,7
"4472","Norte","CS CANASVIEIRAS",2,2013,10,27
"4473","Norte","CS CANASVIEIRAS",2,2013,11,4
"4474","Norte","CS CANASVIEIRAS",2,2013,12,11
"4475","Norte","CS CANASVIEIRAS",2,2014,1,13
"4476","Norte","CS CANASVIEIRAS",2,2014,2,11
"4477","Norte","CS CANASVIEIRAS",2,2014,3,8
"4478","Norte","CS CANASVIEIRAS",2,2014,4,10
"4479","Norte","CS CANASVIEIRAS",2,2014,5,19
"4480","Norte","CS CANASVIEIRAS",2,2014,6,9
"4481","Norte","CS CANASVIEIRAS",2,2014,7,23
"4482","Norte","CS CANASVIEIRAS",2,2014,8,5
"4483","Norte","CS CANASVIEIRAS",2,2014,9,14
"4484","Norte","CS CANASVIEIRAS",2,2014,10,24
"4485","Norte","CS CANASVIEIRAS",2,2014,11,13
"4486","Norte","CS CANASVIEIRAS",2,2014,12,6
"4487","Norte","CS CANASVIEIRAS",2,2015,1,16
"4488","Norte","CS CANASVIEIRAS",2,2015,2,3
"4489","Norte","CS CANASVIEIRAS",2,2015,3,4
"4490","Norte","CS CANASVIEIRAS",2,2015,4,7
"4491","Norte","CS CANASVIEIRAS",2,2015,5,9
"4492","Norte","CS CANASVIEIRAS",2,2015,6,12
"4493","Norte","CS CANASVIEIRAS",2,2015,7,43
"4494","Norte","CS CANASVIEIRAS",2,2015,8,23
"4495","Norte","CS CANASVIEIRAS",2,2015,9,29
"4496","Norte","CS CANASVIEIRAS",2,2015,10,36
"4497","Norte","CS CANASVIEIRAS",2,2015,11,6
"4498","Norte","CS CANASVIEIRAS",2,2015,12,3
"4499","Norte","CS CANASVIEIRAS",2,2016,1,24
"4500","Norte","CS CANASVIEIRAS",2,2016,2,12
"4501","Norte","CS CANASVIEIRAS",2,2016,3,17
"4502","Norte","CS CANASVIEIRAS",2,2016,4,7
"4503","Norte","CS CANASVIEIRAS",2,2016,5,20
"4504","Norte","CS CANASVIEIRAS",2,2016,6,10
"4505","Norte","CS CANASVIEIRAS",2,2016,7,31
"4506","Norte","CS CANASVIEIRAS",2,2016,8,8
"4507","Norte","CS CANASVIEIRAS",2,2016,9,27
"4508","Norte","CS CANASVIEIRAS",2,2016,10,31
"4509","Norte","CS CANASVIEIRAS",2,2016,11,15
"4510","Norte","CS CANASVIEIRAS",2,2016,12,9
"4511","Norte","CS CANASVIEIRAS",2,2017,1,8
"4512","Norte","CS CANASVIEIRAS",2,2017,3,21
"4513","Norte","CS CANASVIEIRAS",2,2017,4,8
"4514","Norte","CS CANASVIEIRAS",2,2017,5,23
"4515","Norte","CS CANASVIEIRAS",2,2017,6,15
"4516","Norte","CS CANASVIEIRAS",2,2017,7,19
"4517","Norte","CS CANASVIEIRAS",2,2017,8,8
"4518","Norte","CS CANASVIEIRAS",2,2017,9,19
"4519","Norte","CS CANASVIEIRAS",2,2017,10,17
"4520","Norte","CS CANASVIEIRAS",2,2017,11,16
"4521","Norte","CS CANASVIEIRAS",2,2017,12,7
"4522","Norte","CS CANASVIEIRAS",2,2018,1,4
"4523","Norte","CS CANASVIEIRAS",2,2018,2,17
"4524","Norte","CS CANASVIEIRAS",2,2018,3,10
"4525","Norte","CS CANASVIEIRAS",3,2013,1,9
"4526","Norte","CS CANASVIEIRAS",3,2013,2,6
"4527","Norte","CS CANASVIEIRAS",3,2013,3,8
"4528","Norte","CS CANASVIEIRAS",3,2013,4,5
"4529","Norte","CS CANASVIEIRAS",3,2013,5,16
"4530","Norte","CS CANASVIEIRAS",3,2013,6,12
"4531","Norte","CS CANASVIEIRAS",3,2013,7,15
"4532","Norte","CS CANASVIEIRAS",3,2013,8,10
"4533","Norte","CS CANASVIEIRAS",3,2013,9,5
"4534","Norte","CS CANASVIEIRAS",3,2013,10,24
"4535","Norte","CS CANASVIEIRAS",3,2013,11,6
"4536","Norte","CS CANASVIEIRAS",3,2013,12,9
"4537","Norte","CS CANASVIEIRAS",3,2014,1,11
"4538","Norte","CS CANASVIEIRAS",3,2014,2,10
"4539","Norte","CS CANASVIEIRAS",3,2014,3,13
"4540","Norte","CS CANASVIEIRAS",3,2014,4,9
"4541","Norte","CS CANASVIEIRAS",3,2014,5,12
"4542","Norte","CS CANASVIEIRAS",3,2014,6,15
"4543","Norte","CS CANASVIEIRAS",3,2014,7,5
"4544","Norte","CS CANASVIEIRAS",3,2014,8,13
"4545","Norte","CS CANASVIEIRAS",3,2014,9,17
"4546","Norte","CS CANASVIEIRAS",3,2014,10,21
"4547","Norte","CS CANASVIEIRAS",3,2014,11,10
"4548","Norte","CS CANASVIEIRAS",3,2014,12,7
"4549","Norte","CS CANASVIEIRAS",3,2015,1,7
"4550","Norte","CS CANASVIEIRAS",3,2015,2,9
"4551","Norte","CS CANASVIEIRAS",3,2015,3,7
"4552","Norte","CS CANASVIEIRAS",3,2015,4,13
"4553","Norte","CS CANASVIEIRAS",3,2015,5,12
"4554","Norte","CS CANASVIEIRAS",3,2015,6,12
"4555","Norte","CS CANASVIEIRAS",3,2015,7,20
"4556","Norte","CS CANASVIEIRAS",3,2015,8,11
"4557","Norte","CS CANASVIEIRAS",3,2015,9,2
"4558","Norte","CS CANASVIEIRAS",3,2015,10,29
"4559","Norte","CS CANASVIEIRAS",3,2015,11,10
"4560","Norte","CS CANASVIEIRAS",3,2015,12,10
"4561","Norte","CS CANASVIEIRAS",3,2016,2,5
"4562","Norte","CS CANASVIEIRAS",3,2016,3,6
"4563","Norte","CS CANASVIEIRAS",3,2016,4,11
"4564","Norte","CS CANASVIEIRAS",3,2016,5,7
"4565","Norte","CS CANASVIEIRAS",3,2016,6,11
"4566","Norte","CS CANASVIEIRAS",3,2016,7,15
"4567","Norte","CS CANASVIEIRAS",3,2016,8,10
"4568","Norte","CS CANASVIEIRAS",3,2016,9,22
"4569","Norte","CS CANASVIEIRAS",3,2016,10,24
"4570","Norte","CS CANASVIEIRAS",3,2016,11,8
"4571","Norte","CS CANASVIEIRAS",3,2016,12,8
"4572","Norte","CS CANASVIEIRAS",3,2017,1,10
"4573","Norte","CS CANASVIEIRAS",3,2017,3,19
"4574","Norte","CS CANASVIEIRAS",3,2017,4,9
"4575","Norte","CS CANASVIEIRAS",3,2017,5,21
"4576","Norte","CS CANASVIEIRAS",3,2017,6,10
"4577","Norte","CS CANASVIEIRAS",3,2017,7,21
"4578","Norte","CS CANASVIEIRAS",3,2017,8,19
"4579","Norte","CS CANASVIEIRAS",3,2017,9,6
"4580","Norte","CS CANASVIEIRAS",3,2017,10,3
"4581","Norte","CS CANASVIEIRAS",3,2017,11,9
"4582","Norte","CS CANASVIEIRAS",3,2017,12,1
"4583","Norte","CS CANASVIEIRAS",3,2018,1,10
"4584","Norte","CS CANASVIEIRAS",3,2018,2,6
"4585","Norte","CS CANASVIEIRAS",3,2018,3,6
"4586","Norte","CS CANASVIEIRAS",4,2013,1,19
"4587","Norte","CS CANASVIEIRAS",4,2013,2,9
"4588","Norte","CS CANASVIEIRAS",4,2013,3,8
"4589","Norte","CS CANASVIEIRAS",4,2013,4,8
"4590","Norte","CS CANASVIEIRAS",4,2013,5,8
"4591","Norte","CS CANASVIEIRAS",4,2013,6,6
"4592","Norte","CS CANASVIEIRAS",4,2013,7,17
"4593","Norte","CS CANASVIEIRAS",4,2013,8,6
"4594","Norte","CS CANASVIEIRAS",4,2013,9,3
"4595","Norte","CS CANASVIEIRAS",4,2013,10,39
"4596","Norte","CS CANASVIEIRAS",4,2013,11,5
"4597","Norte","CS CANASVIEIRAS",4,2013,12,7
"4598","Norte","CS CANASVIEIRAS",4,2014,1,11
"4599","Norte","CS CANASVIEIRAS",4,2014,2,14
"4600","Norte","CS CANASVIEIRAS",4,2014,3,12
"4601","Norte","CS CANASVIEIRAS",4,2014,4,14
"4602","Norte","CS CANASVIEIRAS",4,2014,5,14
"4603","Norte","CS CANASVIEIRAS",4,2014,6,10
"4604","Norte","CS CANASVIEIRAS",4,2014,7,18
"4605","Norte","CS CANASVIEIRAS",4,2014,8,17
"4606","Norte","CS CANASVIEIRAS",4,2014,9,15
"4607","Norte","CS CANASVIEIRAS",4,2014,10,30
"4608","Norte","CS CANASVIEIRAS",4,2014,11,20
"4609","Norte","CS CANASVIEIRAS",4,2014,12,4
"4610","Norte","CS CANASVIEIRAS",4,2015,1,14
"4611","Norte","CS CANASVIEIRAS",4,2015,2,13
"4612","Norte","CS CANASVIEIRAS",4,2015,3,8
"4613","Norte","CS CANASVIEIRAS",4,2015,4,17
"4614","Norte","CS CANASVIEIRAS",4,2015,5,3
"4615","Norte","CS CANASVIEIRAS",4,2015,6,7
"4616","Norte","CS CANASVIEIRAS",4,2015,7,24
"4617","Norte","CS CANASVIEIRAS",4,2015,8,14
"4618","Norte","CS CANASVIEIRAS",4,2015,9,10
"4619","Norte","CS CANASVIEIRAS",4,2015,10,36
"4620","Norte","CS CANASVIEIRAS",4,2015,11,9
"4621","Norte","CS CANASVIEIRAS",4,2015,12,4
"4622","Norte","CS CANASVIEIRAS",4,2016,1,7
"4623","Norte","CS CANASVIEIRAS",4,2016,2,11
"4624","Norte","CS CANASVIEIRAS",4,2016,3,3
"4625","Norte","CS CANASVIEIRAS",4,2016,4,4
"4626","Norte","CS CANASVIEIRAS",4,2016,5,8
"4627","Norte","CS CANASVIEIRAS",4,2016,6,8
"4628","Norte","CS CANASVIEIRAS",4,2016,7,15
"4629","Norte","CS CANASVIEIRAS",4,2016,8,5
"4630","Norte","CS CANASVIEIRAS",4,2016,9,18
"4631","Norte","CS CANASVIEIRAS",4,2016,10,18
"4632","Norte","CS CANASVIEIRAS",4,2016,11,9
"4633","Norte","CS CANASVIEIRAS",4,2016,12,3
"4634","Norte","CS CANASVIEIRAS",4,2017,1,4
"4635","Norte","CS CANASVIEIRAS",4,2017,3,21
"4636","Norte","CS CANASVIEIRAS",4,2017,4,19
"4637","Norte","CS CANASVIEIRAS",4,2017,5,14
"4638","Norte","CS CANASVIEIRAS",4,2017,6,11
"4639","Norte","CS CANASVIEIRAS",4,2017,7,22
"4640","Norte","CS CANASVIEIRAS",4,2017,8,25
"4641","Norte","CS CANASVIEIRAS",4,2017,9,7
"4642","Norte","CS CANASVIEIRAS",4,2017,10,12
"4643","Norte","CS CANASVIEIRAS",4,2017,11,7
"4644","Norte","CS CANASVIEIRAS",4,2017,12,2
"4645","Norte","CS CANASVIEIRAS",4,2018,1,12
"4646","Norte","CS CANASVIEIRAS",4,2018,2,16
"4647","Norte","CS CANASVIEIRAS",4,2018,3,11
"4648","Norte","CS INGLESES",1,2013,1,10
"4649","Norte","CS INGLESES",1,2013,2,9
"4650","Norte","CS INGLESES",1,2013,3,8
