"","DISTRITO","UNIDADE","AREA","ANO","MES","GESTANTES","GESTANTES_7_CONS","GEST_TODOS_TRI","GEST_ODONTO"
"3495","Norte","CS CACHOEIRA BOM JESUS",1,2016,8,6,5,3,0
"3496","Norte","CS CACHOEIRA BOM JESUS",1,2016,9,2,2,1,1
"3497","Norte","CS CACHOEIRA BOM JESUS",1,2016,10,4,2,1,1
"3498","Norte","CS CACHOEIRA BOM JESUS",1,2016,11,5,3,1,0
"3499","Norte","CS CACHOEIRA BOM JESUS",1,2016,12,1,1,1,0
"3500","Norte","CS CACHOEIRA BOM JESUS",1,2017,1,8,5,3,1
"3501","Norte","CS CACHOEIRA BOM JESUS",1,2017,2,4,3,1,0
"3502","Norte","CS CACHOEIRA BOM JESUS",1,2017,3,4,4,3,1
"3503","Norte","CS CACHOEIRA BOM JESUS",1,2017,4,7,6,4,4
"3504","Norte","CS CACHOEIRA BOM JESUS",1,2017,5,6,4,2,2
"3505","Norte","CS CACHOEIRA BOM JESUS",1,2017,6,4,4,2,1
"3506","Norte","CS CACHOEIRA BOM JESUS",1,2017,8,4,4,1,1
"3507","Norte","CS CACHOEIRA BOM JESUS",1,2017,9,1,1,1,0
"3508","Norte","CS CACHOEIRA BOM JESUS",1,2017,10,4,4,1,2
"3509","Norte","CS CACHOEIRA BOM JESUS",1,2017,11,6,4,4,4
"3510","Norte","CS CACHOEIRA BOM JESUS",1,2017,12,6,6,2,2
"3511","Norte","CS CANASVIEIRAS",0,2013,1,6,6,5,1
"3512","Norte","CS CANASVIEIRAS",0,2013,2,3,3,3,0
"3513","Norte","CS CANASVIEIRAS",0,2013,3,4,2,0,1
"3514","Norte","CS CANASVIEIRAS",0,2013,4,3,1,0,0
"3515","Norte","CS CANASVIEIRAS",0,2013,5,1,1,1,1
"3516","Norte","CS CANASVIEIRAS",0,2013,7,1,0,0,0
"3517","Norte","CS CANASVIEIRAS",0,2013,8,7,4,4,1
"3518","Norte","CS CANASVIEIRAS",0,2013,9,1,1,1,0
"3519","Norte","CS CANASVIEIRAS",0,2013,10,6,3,2,0
"3520","Norte","CS CANASVIEIRAS",0,2013,11,1,1,0,0
"3521","Norte","CS CANASVIEIRAS",0,2013,12,2,2,0,0
"3522","Norte","CS CANASVIEIRAS",0,2014,1,1,1,1,0
"3523","Norte","CS CANASVIEIRAS",0,2014,2,2,1,1,0
"3524","Norte","CS CANASVIEIRAS",0,2014,3,6,5,4,1
"3525","Norte","CS CANASVIEIRAS",0,2014,4,5,3,3,1
"3526","Norte","CS CANASVIEIRAS",0,2014,5,2,1,0,1
"3527","Norte","CS CANASVIEIRAS",0,2014,6,5,4,3,1
"3528","Norte","CS CANASVIEIRAS",0,2014,7,9,7,4,0
"3529","Norte","CS CANASVIEIRAS",0,2014,8,2,2,2,0
"3530","Norte","CS CANASVIEIRAS",0,2014,9,4,3,3,1
"3531","Norte","CS CANASVIEIRAS",0,2014,10,5,5,1,0
"3532","Norte","CS CANASVIEIRAS",0,2014,11,2,1,1,0
"3533","Norte","CS CANASVIEIRAS",0,2014,12,4,4,3,1
"3534","Norte","CS CANASVIEIRAS",0,2015,1,5,4,1,0
"3535","Norte","CS CANASVIEIRAS",0,2015,2,2,1,1,0
"3536","Norte","CS CANASVIEIRAS",0,2015,3,8,4,3,1
"3537","Norte","CS CANASVIEIRAS",0,2015,4,1,0,0,0
"3538","Norte","CS CANASVIEIRAS",0,2015,6,6,3,4,2
"3539","Norte","CS CANASVIEIRAS",0,2015,7,1,0,0,0
"3540","Norte","CS CANASVIEIRAS",0,2015,8,3,2,1,1
"3541","Norte","CS CANASVIEIRAS",0,2015,9,5,3,0,0
"3542","Norte","CS CANASVIEIRAS",0,2015,10,4,3,2,1
"3543","Norte","CS CANASVIEIRAS",0,2015,11,2,1,1,0
"3544","Norte","CS CANASVIEIRAS",0,2015,12,2,2,2,0
"3545","Norte","CS CANASVIEIRAS",0,2016,1,2,2,2,0
"3546","Norte","CS CANASVIEIRAS",0,2016,2,3,1,1,1
"3547","Norte","CS CANASVIEIRAS",0,2016,3,5,4,1,0
"3548","Norte","CS CANASVIEIRAS",0,2016,4,2,1,0,0
"3549","Norte","CS CANASVIEIRAS",0,2016,5,4,4,3,1
"3550","Norte","CS CANASVIEIRAS",0,2016,6,4,3,2,1
"3551","Norte","CS CANASVIEIRAS",0,2016,7,4,3,1,0
"3552","Norte","CS CANASVIEIRAS",0,2016,8,5,4,1,1
"3553","Norte","CS CANASVIEIRAS",0,2016,9,3,2,1,1
"3554","Norte","CS CANASVIEIRAS",0,2016,10,1,1,1,0
"3555","Norte","CS CANASVIEIRAS",0,2016,11,4,3,3,3
"3556","Norte","CS CANASVIEIRAS",0,2016,12,2,0,0,0
"3557","Norte","CS CANASVIEIRAS",0,2017,1,2,2,1,0
"3558","Norte","CS CANASVIEIRAS",0,2017,2,5,3,1,2
"3559","Norte","CS CANASVIEIRAS",0,2017,3,7,3,2,1
"3560","Norte","CS CANASVIEIRAS",0,2017,4,9,7,6,0
"3561","Norte","CS CANASVIEIRAS",0,2017,5,8,5,3,0
"3562","Norte","CS CANASVIEIRAS",0,2017,6,3,3,2,0
"3563","Norte","CS CANASVIEIRAS",0,2017,7,6,4,3,2
"3564","Norte","CS CANASVIEIRAS",0,2017,8,3,3,2,0
"3565","Norte","CS CANASVIEIRAS",0,2017,9,8,5,3,2
"3566","Norte","CS CANASVIEIRAS",0,2017,10,4,3,2,1
"3567","Norte","CS CANASVIEIRAS",0,2017,11,2,1,1,0
"3568","Norte","CS CANASVIEIRAS",0,2017,12,3,2,1,0
"3569","Norte","CS CANASVIEIRAS",1,2013,1,6,3,3,0
"3570","Norte","CS CANASVIEIRAS",1,2013,2,5,3,2,1
"3571","Norte","CS CANASVIEIRAS",1,2013,3,3,3,3,1
"3572","Norte","CS CANASVIEIRAS",1,2013,4,2,0,0,0
"3573","Norte","CS CANASVIEIRAS",1,2013,5,1,1,1,0
"3574","Norte","CS CANASVIEIRAS",1,2013,6,4,2,2,1
"3575","Norte","CS CANASVIEIRAS",1,2013,7,1,0,0,0
"3576","Norte","CS CANASVIEIRAS",1,2013,8,1,0,0,0
"3577","Norte","CS CANASVIEIRAS",1,2013,9,6,2,0,0
"3578","Norte","CS CANASVIEIRAS",1,2013,10,1,0,0,0
"3579","Norte","CS CANASVIEIRAS",1,2013,11,2,2,2,0
"3580","Norte","CS CANASVIEIRAS",1,2013,12,3,3,2,1
"3581","Norte","CS CANASVIEIRAS",1,2014,1,4,2,1,0
"3582","Norte","CS CANASVIEIRAS",1,2014,3,1,0,0,0
"3583","Norte","CS CANASVIEIRAS",1,2014,4,5,3,3,1
"3584","Norte","CS CANASVIEIRAS",1,2014,5,4,2,1,0
"3585","Norte","CS CANASVIEIRAS",1,2014,6,3,2,2,2
"3586","Norte","CS CANASVIEIRAS",1,2014,7,6,5,2,2
"3587","Norte","CS CANASVIEIRAS",1,2014,8,5,3,2,0
"3588","Norte","CS CANASVIEIRAS",1,2014,9,3,2,1,0
"3589","Norte","CS CANASVIEIRAS",1,2014,10,4,2,2,0
"3590","Norte","CS CANASVIEIRAS",1,2014,11,6,6,3,1
"3591","Norte","CS CANASVIEIRAS",1,2014,12,2,1,1,1
"3592","Norte","CS CANASVIEIRAS",1,2015,1,4,4,3,1
"3593","Norte","CS CANASVIEIRAS",1,2015,2,1,1,0,0
"3594","Norte","CS CANASVIEIRAS",1,2015,3,5,3,0,0
"3595","Norte","CS CANASVIEIRAS",1,2015,4,1,1,0,0
"3596","Norte","CS CANASVIEIRAS",1,2015,5,6,5,5,2
"3597","Norte","CS CANASVIEIRAS",1,2015,6,5,2,1,1
"3598","Norte","CS CANASVIEIRAS",1,2015,7,5,4,2,1
"3599","Norte","CS CANASVIEIRAS",1,2015,8,3,3,2,0
"3600","Norte","CS CANASVIEIRAS",1,2015,9,3,3,1,0
"3601","Norte","CS CANASVIEIRAS",1,2015,11,4,2,0,0
"3602","Norte","CS CANASVIEIRAS",1,2015,12,2,2,2,0
"3603","Norte","CS CANASVIEIRAS",1,2016,1,4,3,2,1
"3604","Norte","CS CANASVIEIRAS",1,2016,3,4,0,0,1
"3605","Norte","CS CANASVIEIRAS",1,2016,4,2,1,1,0
"3606","Norte","CS CANASVIEIRAS",1,2016,5,5,3,2,2
"3607","Norte","CS CANASVIEIRAS",1,2016,6,5,5,4,2
"3608","Norte","CS CANASVIEIRAS",1,2016,7,5,3,2,2
"3609","Norte","CS CANASVIEIRAS",1,2016,8,7,2,1,0
"3610","Norte","CS CANASVIEIRAS",1,2016,9,3,2,1,0
"3611","Norte","CS CANASVIEIRAS",1,2016,11,4,4,3,1
"3612","Norte","CS CANASVIEIRAS",1,2016,12,5,4,1,0
"3613","Norte","CS CANASVIEIRAS",1,2017,1,7,7,3,3
"3614","Norte","CS CANASVIEIRAS",1,2017,2,2,2,2,0
"3615","Norte","CS CANASVIEIRAS",1,2017,3,8,5,2,0
"3616","Norte","CS CANASVIEIRAS",1,2017,4,6,4,4,0
"3617","Norte","CS CANASVIEIRAS",1,2017,5,3,3,2,1
"3618","Norte","CS CANASVIEIRAS",1,2017,6,3,2,3,0
"3619","Norte","CS CANASVIEIRAS",1,2017,7,1,1,1,1
"3620","Norte","CS CANASVIEIRAS",1,2017,8,2,0,0,0
"3621","Norte","CS CANASVIEIRAS",1,2017,9,4,4,2,1
"3622","Norte","CS CANASVIEIRAS",1,2017,10,1,1,0,0
"3623","Norte","CS CANASVIEIRAS",1,2017,11,6,5,4,1
"3624","Norte","CS CANASVIEIRAS",1,2017,12,5,3,3,0
"3625","Norte","CS CANASVIEIRAS",2,2013,1,1,1,1,0
"3626","Norte","CS CANASVIEIRAS",2,2013,2,3,2,2,0
"3627","Norte","CS CANASVIEIRAS",2,2013,3,5,4,3,0
"3628","Norte","CS CANASVIEIRAS",2,2013,4,6,4,1,0
"3629","Norte","CS CANASVIEIRAS",2,2013,5,5,4,4,0
"3630","Norte","CS CANASVIEIRAS",2,2013,6,7,7,4,1
"3631","Norte","CS CANASVIEIRAS",2,2013,7,2,2,2,0
"3632","Norte","CS CANASVIEIRAS",2,2013,8,2,1,1,0
"3633","Norte","CS CANASVIEIRAS",2,2013,9,1,1,1,0
"3634","Norte","CS CANASVIEIRAS",2,2013,10,3,2,0,0
"3635","Norte","CS CANASVIEIRAS",2,2013,11,5,4,2,0
"3636","Norte","CS CANASVIEIRAS",2,2014,1,3,3,3,2
"3637","Norte","CS CANASVIEIRAS",2,2014,2,3,2,1,0
"3638","Norte","CS CANASVIEIRAS",2,2014,3,5,4,4,1
"3639","Norte","CS CANASVIEIRAS",2,2014,4,4,3,2,0
"3640","Norte","CS CANASVIEIRAS",2,2014,5,2,1,0,0
"3641","Norte","CS CANASVIEIRAS",2,2014,6,4,3,3,0
"3642","Norte","CS CANASVIEIRAS",2,2014,7,3,2,2,1
"3643","Norte","CS CANASVIEIRAS",2,2014,8,3,3,2,1
"3644","Norte","CS CANASVIEIRAS",2,2014,9,5,4,3,2
"3645","Norte","CS CANASVIEIRAS",2,2014,10,5,4,3,1
"3646","Norte","CS CANASVIEIRAS",2,2014,11,1,1,0,0
"3647","Norte","CS CANASVIEIRAS",2,2014,12,5,5,5,1
"3648","Norte","CS CANASVIEIRAS",2,2015,1,7,5,3,0
"3649","Norte","CS CANASVIEIRAS",2,2015,2,1,1,0,0
"3650","Norte","CS CANASVIEIRAS",2,2015,3,7,7,4,1
"3651","Norte","CS CANASVIEIRAS",2,2015,4,2,2,2,0
"3652","Norte","CS CANASVIEIRAS",2,2015,5,3,2,2,0
"3653","Norte","CS CANASVIEIRAS",2,2015,6,2,1,1,0
"3654","Norte","CS CANASVIEIRAS",2,2015,7,3,3,2,0
"3655","Norte","CS CANASVIEIRAS",2,2015,8,5,5,2,0
"3656","Norte","CS CANASVIEIRAS",2,2015,9,1,1,1,0
"3657","Norte","CS CANASVIEIRAS",2,2015,10,3,2,1,1
"3658","Norte","CS CANASVIEIRAS",2,2015,11,4,3,1,0
"3659","Norte","CS CANASVIEIRAS",2,2015,12,3,2,1,1
"3660","Norte","CS CANASVIEIRAS",2,2016,1,3,2,2,0
"3661","Norte","CS CANASVIEIRAS",2,2016,2,3,3,3,0
"3662","Norte","CS CANASVIEIRAS",2,2016,3,7,4,2,0
"3663","Norte","CS CANASVIEIRAS",2,2016,4,4,3,3,0
"3664","Norte","CS CANASVIEIRAS",2,2016,5,1,1,1,0
"3665","Norte","CS CANASVIEIRAS",2,2016,6,4,3,3,1
"3666","Norte","CS CANASVIEIRAS",2,2016,7,3,2,1,0
"3667","Norte","CS CANASVIEIRAS",2,2016,8,2,2,1,2
"3668","Norte","CS CANASVIEIRAS",2,2016,9,4,4,2,1
"3669","Norte","CS CANASVIEIRAS",2,2016,10,4,4,4,1
"3670","Norte","CS CANASVIEIRAS",2,2016,11,3,3,2,1
"3671","Norte","CS CANASVIEIRAS",2,2016,12,4,3,2,0
"3672","Norte","CS CANASVIEIRAS",2,2017,1,2,1,1,0
"3673","Norte","CS CANASVIEIRAS",2,2017,2,2,2,2,0
"3674","Norte","CS CANASVIEIRAS",2,2017,3,9,9,7,2
"3675","Norte","CS CANASVIEIRAS",2,2017,4,2,2,2,2
"3676","Norte","CS CANASVIEIRAS",2,2017,5,8,5,7,1
"3677","Norte","CS CANASVIEIRAS",2,2017,6,4,4,4,0
"3678","Norte","CS CANASVIEIRAS",2,2017,7,4,4,2,0
"3679","Norte","CS CANASVIEIRAS",2,2017,8,2,1,1,0
"3680","Norte","CS CANASVIEIRAS",2,2017,9,7,7,4,1
"3681","Norte","CS CANASVIEIRAS",2,2017,10,3,2,2,1
"3682","Norte","CS CANASVIEIRAS",2,2017,11,2,2,2,1
"3683","Norte","CS CANASVIEIRAS",2,2017,12,4,4,3,0
"3684","Norte","CS CANASVIEIRAS",3,2013,1,2,2,0,1
"3685","Norte","CS CANASVIEIRAS",3,2013,2,5,3,1,1
"3686","Norte","CS CANASVIEIRAS",3,2013,3,3,3,1,1
"3687","Norte","CS CANASVIEIRAS",3,2013,4,5,5,2,3
"3688","Norte","CS CANASVIEIRAS",3,2013,5,4,3,1,1
"3689","Norte","CS CANASVIEIRAS",3,2013,6,7,7,3,1
"3690","Norte","CS CANASVIEIRAS",3,2013,7,3,3,3,0
"3691","Norte","CS CANASVIEIRAS",3,2013,8,2,2,1,0
"3692","Norte","CS CANASVIEIRAS",3,2013,9,5,3,1,0
"3693","Norte","CS CANASVIEIRAS",3,2013,10,6,5,5,1
"3694","Norte","CS CANASVIEIRAS",3,2013,11,4,4,3,1
"3695","Norte","CS CANASVIEIRAS",3,2013,12,7,4,4,0
"3696","Norte","CS CANASVIEIRAS",3,2014,1,3,2,2,0
"3697","Norte","CS CANASVIEIRAS",3,2014,2,2,2,2,0
"3698","Norte","CS CANASVIEIRAS",3,2014,3,2,2,2,0
"3699","Norte","CS CANASVIEIRAS",3,2014,4,2,1,1,0
"3700","Norte","CS CANASVIEIRAS",3,2014,5,6,6,4,1
"3701","Norte","CS CANASVIEIRAS",3,2014,6,5,4,4,0
"3702","Norte","CS CANASVIEIRAS",3,2014,7,4,4,2,0
"3703","Norte","CS CANASVIEIRAS",3,2014,8,4,3,2,0
"3704","Norte","CS CANASVIEIRAS",3,2014,9,3,2,2,0
"3705","Norte","CS CANASVIEIRAS",3,2014,10,4,4,3,0
"3706","Norte","CS CANASVIEIRAS",3,2014,11,2,2,1,0
"3707","Norte","CS CANASVIEIRAS",3,2014,12,4,3,2,0
"3708","Norte","CS CANASVIEIRAS",3,2015,1,8,6,4,3
"3709","Norte","CS CANASVIEIRAS",3,2015,2,5,4,2,2
"3710","Norte","CS CANASVIEIRAS",3,2015,3,4,4,2,2
"3711","Norte","CS CANASVIEIRAS",3,2015,4,5,5,5,1
"3712","Norte","CS CANASVIEIRAS",3,2015,5,4,4,1,0
"3713","Norte","CS CANASVIEIRAS",3,2015,7,2,2,1,1
"3714","Norte","CS CANASVIEIRAS",3,2015,8,6,6,4,1
"3715","Norte","CS CANASVIEIRAS",3,2015,9,4,3,3,1
"3716","Norte","CS CANASVIEIRAS",3,2015,10,4,4,2,0
"3717","Norte","CS CANASVIEIRAS",3,2015,11,5,5,4,2
"3718","Norte","CS CANASVIEIRAS",3,2015,12,1,1,1,1
"3719","Norte","CS CANASVIEIRAS",3,2016,1,5,3,2,1
"3720","Norte","CS CANASVIEIRAS",3,2016,2,8,6,5,0
"3721","Norte","CS CANASVIEIRAS",3,2016,3,4,4,2,0
"3722","Norte","CS CANASVIEIRAS",3,2016,4,3,3,2,0
"3723","Norte","CS CANASVIEIRAS",3,2016,5,5,5,4,0
"3724","Norte","CS CANASVIEIRAS",3,2016,6,2,2,2,0
"3725","Norte","CS CANASVIEIRAS",3,2016,7,2,2,2,1
"3726","Norte","CS CANASVIEIRAS",3,2016,8,7,7,6,0
"3727","Norte","CS CANASVIEIRAS",3,2016,9,6,6,4,0
"3728","Norte","CS CANASVIEIRAS",3,2016,10,2,2,1,0
"3729","Norte","CS CANASVIEIRAS",3,2016,11,4,3,2,1
"3730","Norte","CS CANASVIEIRAS",3,2016,12,2,2,0,1
"3731","Norte","CS CANASVIEIRAS",3,2017,1,6,5,5,1
"3732","Norte","CS CANASVIEIRAS",3,2017,2,2,2,2,0
"3733","Norte","CS CANASVIEIRAS",3,2017,3,3,2,1,0
"3734","Norte","CS CANASVIEIRAS",3,2017,4,3,3,2,0
"3735","Norte","CS CANASVIEIRAS",3,2017,5,4,2,2,0
"3736","Norte","CS CANASVIEIRAS",3,2017,6,2,2,2,0
"3737","Norte","CS CANASVIEIRAS",3,2017,7,8,7,7,2
"3738","Norte","CS CANASVIEIRAS",3,2017,8,4,3,3,2
"3739","Norte","CS CANASVIEIRAS",3,2017,9,3,3,2,0
"3740","Norte","CS CANASVIEIRAS",3,2017,10,3,3,2,0
"3741","Norte","CS CANASVIEIRAS",3,2017,11,4,4,3,0
"3742","Norte","CS CANASVIEIRAS",3,2017,12,5,3,3,0
"3743","Norte","CS CANASVIEIRAS",4,2013,1,5,5,4,0
"3744","Norte","CS CANASVIEIRAS",4,2013,2,5,3,2,0
"3745","Norte","CS CANASVIEIRAS",4,2013,3,7,6,4,0
"3746","Norte","CS CANASVIEIRAS",4,2013,4,4,3,2,0
"3747","Norte","CS CANASVIEIRAS",4,2013,5,4,2,2,0
"3748","Norte","CS CANASVIEIRAS",4,2013,6,3,3,2,2
"3749","Norte","CS CANASVIEIRAS",4,2013,7,3,3,1,0
"3750","Norte","CS CANASVIEIRAS",4,2013,8,3,2,1,1
"3751","Norte","CS CANASVIEIRAS",4,2013,9,7,6,3,0
"3752","Norte","CS CANASVIEIRAS",4,2013,10,6,6,4,0
"3753","Norte","CS CANASVIEIRAS",4,2013,11,3,2,2,1
"3754","Norte","CS CANASVIEIRAS",4,2013,12,3,3,2,1
"3755","Norte","CS CANASVIEIRAS",4,2014,1,1,1,0,1
"3756","Norte","CS CANASVIEIRAS",4,2014,2,1,1,1,0
"3757","Norte","CS CANASVIEIRAS",4,2014,3,4,3,2,1
"3758","Norte","CS CANASVIEIRAS",4,2014,4,2,2,2,1
"3759","Norte","CS CANASVIEIRAS",4,2014,5,1,1,1,0
"3760","Norte","CS CANASVIEIRAS",4,2014,6,2,1,1,1
"3761","Norte","CS CANASVIEIRAS",4,2014,7,6,4,3,0
"3762","Norte","CS CANASVIEIRAS",4,2014,8,2,2,2,0
"3763","Norte","CS CANASVIEIRAS",4,2014,9,4,4,2,1
"3764","Norte","CS CANASVIEIRAS",4,2014,10,3,3,2,0
"3765","Norte","CS CANASVIEIRAS",4,2014,11,5,2,1,1
"3766","Norte","CS CANASVIEIRAS",4,2014,12,7,6,5,2
"3767","Norte","CS CANASVIEIRAS",4,2015,1,5,4,3,2
"3768","Norte","CS CANASVIEIRAS",4,2015,2,5,5,3,4
"3769","Norte","CS CANASVIEIRAS",4,2015,3,5,4,4,0
"3770","Norte","CS CANASVIEIRAS",4,2015,4,1,0,0,0
"3771","Norte","CS CANASVIEIRAS",4,2015,5,2,1,1,0
"3772","Norte","CS CANASVIEIRAS",4,2015,6,6,4,2,2
"3773","Norte","CS CANASVIEIRAS",4,2015,7,3,2,0,0
"3774","Norte","CS CANASVIEIRAS",4,2015,8,11,10,7,2
"3775","Norte","CS CANASVIEIRAS",4,2015,9,7,6,6,2
"3776","Norte","CS CANASVIEIRAS",4,2015,10,2,1,1,1
"3777","Norte","CS CANASVIEIRAS",4,2015,11,3,2,2,1
"3778","Norte","CS CANASVIEIRAS",4,2015,12,7,5,3,1
"3779","Norte","CS CANASVIEIRAS",4,2016,1,6,4,2,0
"3780","Norte","CS CANASVIEIRAS",4,2016,2,9,9,6,1
"3781","Norte","CS CANASVIEIRAS",4,2016,3,5,5,2,0
"3782","Norte","CS CANASVIEIRAS",4,2016,4,8,8,5,3
"3783","Norte","CS CANASVIEIRAS",4,2016,5,5,5,4,2
"3784","Norte","CS CANASVIEIRAS",4,2016,6,3,3,3,2
"3785","Norte","CS CANASVIEIRAS",4,2016,7,7,3,3,1
"3786","Norte","CS CANASVIEIRAS",4,2016,8,3,2,1,1
"3787","Norte","CS CANASVIEIRAS",4,2016,9,1,0,0,0
"3788","Norte","CS CANASVIEIRAS",4,2016,10,4,3,2,2
"3789","Norte","CS CANASVIEIRAS",4,2016,11,2,1,1,1
"3790","Norte","CS CANASVIEIRAS",4,2017,1,4,4,3,0
"3791","Norte","CS CANASVIEIRAS",4,2017,2,6,5,2,0
"3792","Norte","CS CANASVIEIRAS",4,2017,3,6,4,1,1
"3793","Norte","CS CANASVIEIRAS",4,2017,4,6,6,5,1
"3794","Norte","CS CANASVIEIRAS",4,2017,5,8,7,6,2
"3795","Norte","CS CANASVIEIRAS",4,2017,6,3,3,3,0
"3796","Norte","CS CANASVIEIRAS",4,2017,7,5,5,4,0
"3797","Norte","CS CANASVIEIRAS",4,2017,8,5,4,2,1
"3798","Norte","CS CANASVIEIRAS",4,2017,9,6,6,3,3
"3799","Norte","CS CANASVIEIRAS",4,2017,10,4,4,3,2
"3800","Norte","CS CANASVIEIRAS",4,2017,11,2,2,1,0
"3801","Norte","CS CANASVIEIRAS",4,2017,12,10,8,5,1
"3802","Norte","CS INGLESES",1,2013,2,2,1,1,0
"3803","Norte","CS INGLESES",1,2013,3,2,2,1,1
"3804","Norte","CS INGLESES",1,2013,4,5,4,3,0
"3805","Norte","CS INGLESES",1,2013,5,1,0,0,0
"3806","Norte","CS INGLESES",1,2013,6,7,5,4,0
"3807","Norte","CS INGLESES",1,2013,7,5,5,5,1
"3808","Norte","CS INGLESES",1,2013,8,1,1,1,1
"3809","Norte","CS INGLESES",1,2013,9,3,2,3,1
"3810","Norte","CS INGLESES",1,2013,10,3,0,1,1
"3811","Norte","CS INGLESES",1,2013,11,2,0,0,0
"3812","Norte","CS INGLESES",1,2013,12,3,1,2,0
"3813","Norte","CS INGLESES",1,2014,1,5,4,4,1
"3814","Norte","CS INGLESES",1,2014,2,3,1,1,2
"3815","Norte","CS INGLESES",1,2014,3,5,5,5,2
"3816","Norte","CS INGLESES",1,2014,4,4,4,1,0
"3817","Norte","CS INGLESES",1,2014,5,2,2,2,1
"3818","Norte","CS INGLESES",1,2014,6,4,2,2,0
"3819","Norte","CS INGLESES",1,2014,7,1,1,1,1
"3820","Norte","CS INGLESES",1,2014,8,3,3,2,2
"3821","Norte","CS INGLESES",1,2014,11,3,3,2,2
"3822","Norte","CS INGLESES",1,2014,12,2,1,1,0
"3823","Norte","CS INGLESES",1,2015,1,5,2,2,3
"3824","Norte","CS INGLESES",1,2015,2,1,1,1,1
"3825","Norte","CS INGLESES",1,2015,3,1,0,0,0
"3826","Norte","CS INGLESES",1,2015,4,1,1,1,1
"3827","Norte","CS INGLESES",1,2015,5,5,5,4,2
"3828","Norte","CS INGLESES",1,2015,6,4,3,1,1
"3829","Norte","CS INGLESES",1,2015,7,5,4,3,1
"3830","Norte","CS INGLESES",1,2015,8,3,2,1,2
"3831","Norte","CS INGLESES",1,2015,9,6,3,1,0
"3832","Norte","CS INGLESES",1,2015,10,1,1,1,0
"3833","Norte","CS INGLESES",1,2015,11,5,4,4,2
"3834","Norte","CS INGLESES",1,2015,12,2,1,0,1
"3835","Norte","CS INGLESES",1,2016,1,2,2,1,1
"3836","Norte","CS INGLESES",1,2016,2,6,5,5,2
"3837","Norte","CS INGLESES",1,2016,3,5,4,3,2
"3838","Norte","CS INGLESES",1,2016,4,4,4,2,2
"3839","Norte","CS INGLESES",1,2016,5,1,0,0,0
"3840","Norte","CS INGLESES",1,2016,6,3,3,3,2
"3841","Norte","CS INGLESES",1,2016,7,2,1,1,0
"3842","Norte","CS INGLESES",1,2016,8,2,2,2,1
"3843","Norte","CS INGLESES",1,2016,9,2,2,1,0
"3844","Norte","CS INGLESES",1,2016,10,4,3,3,3
"3845","Norte","CS INGLESES",1,2016,11,4,3,1,0
"3846","Norte","CS INGLESES",1,2016,12,4,3,2,1
"3847","Norte","CS INGLESES",1,2017,1,3,3,2,2
"3848","Norte","CS INGLESES",1,2017,2,1,0,0,0
"3849","Norte","CS INGLESES",1,2017,3,4,2,2,2
"3850","Norte","CS INGLESES",1,2017,4,5,4,4,3
"3851","Norte","CS INGLESES",1,2017,6,3,2,2,2
"3852","Norte","CS INGLESES",1,2017,7,4,3,3,3
"3853","Norte","CS INGLESES",1,2017,8,1,0,0,0
"3854","Norte","CS INGLESES",1,2017,9,4,3,1,3
"3855","Norte","CS INGLESES",1,2017,10,2,2,2,2
"3856","Norte","CS INGLESES",1,2017,11,8,7,6,6
"3857","Norte","CS INGLESES",1,2017,12,4,3,2,3
"3858","Norte","CS INGLESES",2,2013,1,3,1,1,0
"3859","Norte","CS INGLESES",2,2013,2,7,7,5,2
"3860","Norte","CS INGLESES",2,2013,3,10,5,6,0
"3861","Norte","CS INGLESES",2,2013,4,6,4,4,0
"3862","Norte","CS INGLESES",2,2013,5,7,5,5,0
"3863","Norte","CS INGLESES",2,2013,6,9,4,1,1
"3864","Norte","CS INGLESES",2,2013,7,5,2,2,0
"3865","Norte","CS INGLESES",2,2013,8,3,3,2,0
"3866","Norte","CS INGLESES",2,2013,9,4,3,1,0
"3867","Norte","CS INGLESES",2,2013,10,5,3,0,0
"3868","Norte","CS INGLESES",2,2013,11,3,1,1,0
"3869","Norte","CS INGLESES",2,2013,12,1,1,1,0
"3870","Norte","CS INGLESES",2,2014,1,5,3,2,4
"3871","Norte","CS INGLESES",2,2014,2,4,3,2,3
"3872","Norte","CS INGLESES",2,2014,3,7,4,4,4
"3873","Norte","CS INGLESES",2,2014,4,7,6,4,3
"3874","Norte","CS INGLESES",2,2014,5,7,3,2,1
"3875","Norte","CS INGLESES",2,2014,6,4,2,2,1
"3876","Norte","CS INGLESES",2,2014,7,7,7,5,1
"3877","Norte","CS INGLESES",2,2014,8,6,3,2,2
"3878","Norte","CS INGLESES",2,2014,9,6,4,3,0
"3879","Norte","CS INGLESES",2,2014,10,3,3,3,1
"3880","Norte","CS INGLESES",2,2014,11,3,1,2,0
"3881","Norte","CS INGLESES",2,2014,12,5,4,4,1
"3882","Norte","CS INGLESES",2,2015,1,3,3,3,0
"3883","Norte","CS INGLESES",2,2015,2,6,3,1,2
"3884","Norte","CS INGLESES",2,2015,3,4,4,3,0
"3885","Norte","CS INGLESES",2,2015,4,4,4,3,2
"3886","Norte","CS INGLESES",2,2015,5,12,10,9,5
"3887","Norte","CS INGLESES",2,2015,6,4,2,1,0
"3888","Norte","CS INGLESES",2,2015,7,5,4,2,0
"3889","Norte","CS INGLESES",2,2015,8,8,7,7,3
"3890","Norte","CS INGLESES",2,2015,9,6,5,4,0
"3891","Norte","CS INGLESES",2,2015,10,3,3,2,2
