"","DISTRITO","UNIDADE","AREA","ANO","MES","PRIM_CONS_ODO","TC","PROCEDIMENTOS"
"3815","Centro","CS TRINDADE",2,2014,5,0,0,20
"3816","Centro","CS TRINDADE",2,2014,6,0,0,3
"3817","Centro","CS TRINDADE",2,2014,7,0,0,8
"3818","Centro","CS TRINDADE",2,2014,8,0,0,20
"3819","Centro","CS TRINDADE",2,2014,9,0,0,25
"3820","Centro","CS TRINDADE",2,2014,10,0,0,16
"3821","Centro","CS TRINDADE",2,2014,11,0,0,17
"3822","Centro","CS TRINDADE",2,2014,12,0,0,4
"3823","Centro","CS TRINDADE",2,2015,1,0,0,0
"3824","Centro","CS TRINDADE",2,2015,2,0,0,9
"3825","Centro","CS TRINDADE",2,2015,3,0,0,21
"3826","Centro","CS TRINDADE",2,2015,4,0,0,14
"3827","Centro","CS TRINDADE",2,2015,5,0,0,4
