"DISTRITO","UNIDADE","TRIMESTRE","VALOR"
"Sul","CS PANTANO DO SUL","2013 Q3",30.791788856305
"Norte","CS PONTA DAS CANAS","2013 Q3",28.9473684210526
"Centro","CS PRAINHA","2013 Q3",32.3170731707317
"Norte","CS RATONES","2013 Q3",44.2622950819672
"Sul","CS RIBEIRÃO DA ILHA","2013 Q3",48.951048951049
"Sul","CS RIO TAVARES","2013 Q3",29.932735426009
"Norte","CS RIO VERMELHO","2013 Q3",20.6659012629162
"Centro","CS SACO DOS LIMÕES","2013 Q3",19.6666666666667
"Norte","CS SACO GRANDE","2013 Q3",14.4899904671115
"Norte","CS SANTINHO","2013 Q3",24.283305227656
"Norte","CS SANTO ANTONIO LISBOA","2013 Q3",22.3476297968397
"Continente","CS SAPE","2013 Q3",37.6701966717095
"Sul","CS TAPERA","2013 Q3",16.5354330708661
"Centro","CS TRINDADE","2013 Q3",22.8351955307263
"Norte","CS VARGEM GRANDE","2013 Q3",38.2352941176471
"Norte","CS VARGEM PEQUENA","2013 Q3",21.505376344086
"Continente","CS VILA APARECIDA","2013 Q3",28.9389067524116
"Continente","CS ABRAÃO","2013 Q4",39.2
"Centro","CS AGRONÔMICA","2013 Q4",24.468085106383
"Sul","CS ALTO RIBEIRÃO","2013 Q4",19.68
"Sul","CS ARMAÇÃO","2013 Q4",31.2182741116751
"Continente","CS BALNEÁRIO","2013 Q4",35.1851851851852
"Norte","CS BARRA DA LAGOA","2013 Q4",32.9376854599407
"Norte","CS CACHOEIRA BOM JESUS","2013 Q4",25
"Sul","CS CAIEIRA BARRA DO SUL","2013 Q4",29.3918918918919
"Sul","CS CAMPECHE","2013 Q4",18.6635944700461
"Norte","CS CANASVIEIRAS","2013 Q4",49.811320754717
"Sul","CS CANTO DA LAGOA","2013 Q4",18.2509505703422
"Continente","CS CAPOEIRAS","2013 Q4",43.448275862069
"Sul","CS CARIANOS","2013 Q4",35.7512953367876
"Centro","CS CENTRO","2013 Q4",30
"Continente","CS COLONINHA","2013 Q4",43.64694471387
"Continente","CS COQUEIROS","2013 Q4",34.7775175644028
"Centro","CS CÓRREGO GRANDE","2013 Q4",19.9367088607595
"Sul","CS COSTA DA LAGOA","2013 Q4",10.6194690265487
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2013 Q4",27.420814479638
"Continente","CS ESTREITO","2013 Q4",35.9050445103858
"Sul","CS FAZENDA DO RIO TAVARES","2013 Q4",33.245382585752
"Norte","CS INGLESES","2013 Q4",32.2784810126582
"Centro","CS ITACORUBI","2013 Q4",22.6932668329177
"Continente","CS JARDIM ATLÂNTICO","2013 Q4",95.9183673469388
"Centro","CS JOÃO PAULO","2013 Q4",14.8936170212766
"Norte","CS JURERE","2013 Q4",9.01287553648069
"Sul","CS LAGOA DA CONCEIÇÃO","2013 Q4",7.66283524904215
"Continente","CS MONTE CRISTO","2013 Q4",28.5939968404423
"Centro","CS MONTE SERRAT","2013 Q4",22.5868725868726
"Sul","CS MORRO DAS PEDRAS","2013 Q4",39.0894819466248
"Continente","CS NOVO CONTINENTE","2013 Q4",19.4144838212635
"Centro","CS PANTANAL","2013 Q4",22.3509933774834
"Sul","CS PANTANO DO SUL","2013 Q4",23.5772357723577
"Norte","CS PONTA DAS CANAS","2013 Q4",42.3913043478261
"Centro","CS PRAINHA","2013 Q4",33.6272040302267
"Norte","CS RATONES","2013 Q4",38.560411311054
"Sul","CS RIBEIRÃO DA ILHA","2013 Q4",42.75
"Sul","CS RIO TAVARES","2013 Q4",46.2809917355372
"Norte","CS RIO VERMELHO","2013 Q4",23.6545682102628
"Centro","CS SACO DOS LIMÕES","2013 Q4",32.7777777777778
"Norte","CS SACO GRANDE","2013 Q4",11.3909337466098
"Norte","CS SANTINHO","2013 Q4",35.8936484490399
"Norte","CS SANTO ANTONIO LISBOA","2013 Q4",5.59322033898305
"Continente","CS SAPE","2013 Q4",43.0823117338004
"Sul","CS TAPERA","2013 Q4",14.0599455040872
"Centro","CS TRINDADE","2013 Q4",24.1304347826087
"Norte","CS VARGEM GRANDE","2013 Q4",39.4736842105263
"Norte","CS VARGEM PEQUENA","2013 Q4",25.7731958762887
"Continente","CS VILA APARECIDA","2013 Q4",20.979020979021
"Continente","CS ABRAÃO","2014 Q1",28.4046692607004
"Centro","CS AGRONÔMICA","2014 Q1",19.4672131147541
"Sul","CS ALTO RIBEIRÃO","2014 Q1",16.796267496112
"Sul","CS ARMAÇÃO","2014 Q1",31.9461444308446
"Continente","CS BALNEÁRIO","2014 Q1",24.7826086956522
"Norte","CS BARRA DA LAGOA","2014 Q1",35.0785340314136
"Norte","CS CACHOEIRA BOM JESUS","2014 Q1",25.4752851711027
"Sul","CS CAIEIRA BARRA DO SUL","2014 Q1",35.7366771159875
"Sul","CS CAMPECHE","2014 Q1",19.7604790419162
"Norte","CS CANASVIEIRAS","2014 Q1",28.3624085537423
"Sul","CS CANTO DA LAGOA","2014 Q1",36.4705882352941
"Continente","CS CAPOEIRAS","2014 Q1",14.1263940520446
"Sul","CS CARIANOS","2014 Q1",24.0549828178694
"Centro","CS CENTRO","2014 Q1",28.90625
"Continente","CS COLONINHA","2014 Q1",37.6447876447876
"Continente","CS COQUEIROS","2014 Q1",20.8695652173913
"Centro","CS CÓRREGO GRANDE","2014 Q1",17.3913043478261
"Sul","CS COSTA DA LAGOA","2014 Q1",19.2660550458716
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2014 Q1",19.1435768261965
"Continente","CS ESTREITO","2014 Q1",34.3780607247796
"Sul","CS FAZENDA DO RIO TAVARES","2014 Q1",35.73264781491
"Norte","CS INGLESES","2014 Q1",28.6041939711664
"Centro","CS ITACORUBI","2014 Q1",26.6187050359712
"Continente","CS JARDIM ATLÂNTICO","2014 Q1",66.1016949152542
"Centro","CS JOÃO PAULO","2014 Q1",19.6652719665272
"Norte","CS JURERE","2014 Q1",2.45901639344262
"Sul","CS LAGOA DA CONCEIÇÃO","2014 Q1",26.9886363636364
"Continente","CS MONTE CRISTO","2014 Q1",16.3232963549921
"Centro","CS MONTE SERRAT","2014 Q1",29.3515358361775
"Sul","CS MORRO DAS PEDRAS","2014 Q1",22.9222520107239
"Continente","CS NOVO CONTINENTE","2014 Q1",15.7664233576642
"Centro","CS PANTANAL","2014 Q1",28.2926829268293
"Sul","CS PANTANO DO SUL","2014 Q1",14.7321428571429
"Norte","CS PONTA DAS CANAS","2014 Q1",17.1919770773639
"Centro","CS PRAINHA","2014 Q1",10.2857142857143
"Norte","CS RATONES","2014 Q1",20.8609271523179
"Sul","CS RIBEIRÃO DA ILHA","2014 Q1",50.2092050209205
"Sul","CS RIO TAVARES","2014 Q1",25.8682634730539
"Norte","CS RIO VERMELHO","2014 Q1",30.7814992025518
"Centro","CS SACO DOS LIMÕES","2014 Q1",15.7009345794393
"Norte","CS SACO GRANDE","2014 Q1",23.0917254650417
"Norte","CS SANTINHO","2014 Q1",25
"Norte","CS SANTO ANTONIO LISBOA","2014 Q1",23.8151658767773
"Continente","CS SAPE","2014 Q1",49.21875
"Sul","CS TAPERA","2014 Q1",15.2041295166588
"Centro","CS TRINDADE","2014 Q1",22.4598930481283
"Norte","CS VARGEM GRANDE","2014 Q1",30.6122448979592
"Norte","CS VARGEM PEQUENA","2014 Q1",17.4757281553398
"Continente","CS VILA APARECIDA","2014 Q1",29.6296296296296
"Continente","CS ABRAÃO","2014 Q2",25.2747252747253
"Centro","CS AGRONÔMICA","2014 Q2",15.993907083016
"Sul","CS ALTO RIBEIRÃO","2014 Q2",15.0429799426934
"Sul","CS ARMAÇÃO","2014 Q2",31.864406779661
"Continente","CS BALNEÁRIO","2014 Q2",19.672131147541
"Norte","CS BARRA DA LAGOA","2014 Q2",31.0246679316888
"Norte","CS CACHOEIRA BOM JESUS","2014 Q2",31.1015118790497
"Sul","CS CAIEIRA BARRA DO SUL","2014 Q2",32.7645051194539
"Sul","CS CAMPECHE","2014 Q2",22.2877358490566
"Norte","CS CANASVIEIRAS","2014 Q2",29.2913385826772
"Sul","CS CANTO DA LAGOA","2014 Q2",36.0703812316716
"Continente","CS CAPOEIRAS","2014 Q2",22.3404255319149
"Sul","CS CARIANOS","2014 Q2",27.7173913043478
"Centro","CS CENTRO","2014 Q2",23.4375
"Continente","CS COLONINHA","2014 Q2",30.8823529411765
"Continente","CS COQUEIROS","2014 Q2",26.2935586061246
"Centro","CS CÓRREGO GRANDE","2014 Q2",24.2748091603053
"Sul","CS COSTA DA LAGOA","2014 Q2",15.1898734177215
"Sul","CS COSTEIRA DO PIRAJUBAÉ","2014 Q2",16.1423841059603
"Continente","CS ESTREITO","2014 Q2",29.6601441812564
"Sul","CS FAZENDA DO RIO TAVARES","2014 Q2",18.0300500834725
"Norte","CS INGLESES","2014 Q2",33.2694151486098
"Centro","CS ITACORUBI","2014 Q2",30.9707241910632
"Continente","CS JARDIM ATLÂNTICO","2014 Q2",34.5821325648415
"Centro","CS JOÃO PAULO","2014 Q2",23.1070496083551
"Norte","CS JURERE","2014 Q2",3.65853658536585
"Sul","CS LAGOA DA CONCEIÇÃO","2014 Q2",35.0230414746544
"Continente","CS MONTE CRISTO","2014 Q2",14.7619047619048
"Centro","CS MONTE SERRAT","2014 Q2",12.6024590163934
"Sul","CS MORRO DAS PEDRAS","2014 Q2",17.6712328767123
"Continente","CS NOVO CONTINENTE","2014 Q2",37.6318874560375
"Centro","CS PANTANAL","2014 Q2",23.758389261745
"Sul","CS PANTANO DO SUL","2014 Q2",21.244635193133
"Norte","CS PONTA DAS CANAS","2014 Q2",13.1336405529954
"Centro","CS PRAINHA","2014 Q2",17.8807947019868
"Norte","CS RATONES","2014 Q2",43.5267857142857
"Sul","CS RIBEIRÃO DA ILHA","2014 Q2",33.9491916859122
"Sul","CS RIO TAVARES","2014 Q2",25.940996948118
"Norte","CS RIO VERMELHO","2014 Q2",23.2720039781203
"Centro","CS SACO DOS LIMÕES","2014 Q2",27.1036315323295
"Norte","CS SACO GRANDE","2014 Q2",22.4199288256228
"Norte","CS SANTINHO","2014 Q2",28.0832095096582
"Norte","CS SANTO ANTONIO LISBOA","2014 Q2",10.5527638190955
"Continente","CS SAPE","2014 Q2",44.7488584474886
"Sul","CS TAPERA","2014 Q2",16.6666666666667
"Centro","CS TRINDADE","2014 Q2",32.6034063260341
