"","DISTRITO","UNIDADE","AREA","ANO","MES","QTDE_ATEND"
"5328","Norte","CS RIO VERMELHO",1,2013,9,73
"5329","Norte","CS RIO VERMELHO",1,2013,10,71
"5330","Norte","CS RIO VERMELHO",1,2013,11,68
"5331","Norte","CS RIO VERMELHO",1,2013,12,62
"5332","Norte","CS RIO VERMELHO",1,2014,1,72
"5333","Norte","CS RIO VERMELHO",1,2014,2,51
"5334","Norte","CS RIO VERMELHO",1,2014,3,67
"5335","Norte","CS RIO VERMELHO",1,2014,4,64
"5336","Norte","CS RIO VERMELHO",1,2014,5,60
"5337","Norte","CS RIO VERMELHO",1,2014,6,65
"5338","Norte","CS RIO VERMELHO",1,2014,7,55
"5339","Norte","CS RIO VERMELHO",1,2014,8,42
"5340","Norte","CS RIO VERMELHO",1,2014,9,72
"5341","Norte","CS RIO VERMELHO",1,2014,10,64
"5342","Norte","CS RIO VERMELHO",1,2014,11,61
"5343","Norte","CS RIO VERMELHO",1,2014,12,55
"5344","Norte","CS RIO VERMELHO",1,2015,1,52
"5345","Norte","CS RIO VERMELHO",1,2015,2,41
"5346","Norte","CS RIO VERMELHO",1,2015,3,64
"5347","Norte","CS RIO VERMELHO",1,2015,4,65
"5348","Norte","CS RIO VERMELHO",1,2015,5,31
"5349","Norte","CS RIO VERMELHO",1,2015,6,82
"5350","Norte","CS RIO VERMELHO",1,2015,7,68
"5351","Norte","CS RIO VERMELHO",1,2015,8,69
"5352","Norte","CS RIO VERMELHO",1,2015,9,71
"5353","Norte","CS RIO VERMELHO",1,2015,10,68
"5354","Norte","CS RIO VERMELHO",1,2015,11,75
"5355","Norte","CS RIO VERMELHO",1,2015,12,39
"5356","Norte","CS RIO VERMELHO",1,2016,1,34
"5357","Norte","CS RIO VERMELHO",1,2016,2,59
"5358","Norte","CS RIO VERMELHO",1,2016,3,22
"5359","Norte","CS RIO VERMELHO",1,2016,4,40
"5360","Norte","CS RIO VERMELHO",1,2016,5,60
"5361","Norte","CS RIO VERMELHO",1,2016,6,44
"5362","Norte","CS RIO VERMELHO",1,2016,7,37
"5363","Norte","CS RIO VERMELHO",1,2016,8,51
"5364","Norte","CS RIO VERMELHO",1,2016,9,55
"5365","Norte","CS RIO VERMELHO",1,2016,10,64
"5366","Norte","CS RIO VERMELHO",1,2016,11,52
"5367","Norte","CS RIO VERMELHO",1,2016,12,49
"5368","Norte","CS RIO VERMELHO",1,2017,1,22
"5369","Norte","CS RIO VERMELHO",1,2017,2,1
"5370","Norte","CS RIO VERMELHO",1,2017,3,46
"5371","Norte","CS RIO VERMELHO",1,2017,4,56
"5372","Norte","CS RIO VERMELHO",1,2017,5,51
"5373","Norte","CS RIO VERMELHO",1,2017,6,56
"5374","Norte","CS RIO VERMELHO",1,2017,7,46
"5375","Norte","CS RIO VERMELHO",1,2017,8,56
"5376","Norte","CS RIO VERMELHO",1,2017,9,44
"5377","Norte","CS RIO VERMELHO",1,2017,10,44
"5378","Norte","CS RIO VERMELHO",1,2017,11,33
"5379","Norte","CS RIO VERMELHO",1,2017,12,11
"5380","Norte","CS RIO VERMELHO",2,2013,1,53
"5381","Norte","CS RIO VERMELHO",2,2013,2,37
"5382","Norte","CS RIO VERMELHO",2,2013,3,50
"5383","Norte","CS RIO VERMELHO",2,2013,4,45
"5384","Norte","CS RIO VERMELHO",2,2013,5,58
"5385","Norte","CS RIO VERMELHO",2,2013,6,48
"5386","Norte","CS RIO VERMELHO",2,2013,7,60
"5387","Norte","CS RIO VERMELHO",2,2013,8,62
"5388","Norte","CS RIO VERMELHO",2,2013,9,60
"5389","Norte","CS RIO VERMELHO",2,2013,10,68
"5390","Norte","CS RIO VERMELHO",2,2013,11,48
"5391","Norte","CS RIO VERMELHO",2,2013,12,54
"5392","Norte","CS RIO VERMELHO",2,2014,1,65
"5393","Norte","CS RIO VERMELHO",2,2014,2,49
"5394","Norte","CS RIO VERMELHO",2,2014,3,77
"5395","Norte","CS RIO VERMELHO",2,2014,4,66
"5396","Norte","CS RIO VERMELHO",2,2014,5,56
"5397","Norte","CS RIO VERMELHO",2,2014,6,68
"5398","Norte","CS RIO VERMELHO",2,2014,7,68
"5399","Norte","CS RIO VERMELHO",2,2014,8,67
"5400","Norte","CS RIO VERMELHO",2,2014,9,51
"5401","Norte","CS RIO VERMELHO",2,2014,10,42
"5402","Norte","CS RIO VERMELHO",2,2014,11,45
"5403","Norte","CS RIO VERMELHO",2,2014,12,40
"5404","Norte","CS RIO VERMELHO",2,2015,1,53
"5405","Norte","CS RIO VERMELHO",2,2015,2,53
"5406","Norte","CS RIO VERMELHO",2,2015,3,53
"5407","Norte","CS RIO VERMELHO",2,2015,4,55
"5408","Norte","CS RIO VERMELHO",2,2015,5,29
"5409","Norte","CS RIO VERMELHO",2,2015,6,61
"5410","Norte","CS RIO VERMELHO",2,2015,7,78
"5411","Norte","CS RIO VERMELHO",2,2015,8,68
"5412","Norte","CS RIO VERMELHO",2,2015,9,54
"5413","Norte","CS RIO VERMELHO",2,2015,10,49
"5414","Norte","CS RIO VERMELHO",2,2015,11,55
"5415","Norte","CS RIO VERMELHO",2,2015,12,46
"5416","Norte","CS RIO VERMELHO",2,2016,1,39
"5417","Norte","CS RIO VERMELHO",2,2016,2,43
"5418","Norte","CS RIO VERMELHO",2,2016,3,18
"5419","Norte","CS RIO VERMELHO",2,2016,4,50
"5420","Norte","CS RIO VERMELHO",2,2016,5,47
"5421","Norte","CS RIO VERMELHO",2,2016,6,44
"5422","Norte","CS RIO VERMELHO",2,2016,7,47
"5423","Norte","CS RIO VERMELHO",2,2016,8,60
"5424","Norte","CS RIO VERMELHO",2,2016,9,54
"5425","Norte","CS RIO VERMELHO",2,2016,10,35
"5426","Norte","CS RIO VERMELHO",2,2016,11,43
"5427","Norte","CS RIO VERMELHO",2,2016,12,49
"5428","Norte","CS RIO VERMELHO",2,2017,1,20
"5429","Norte","CS RIO VERMELHO",2,2017,2,3
"5430","Norte","CS RIO VERMELHO",2,2017,3,50
"5431","Norte","CS RIO VERMELHO",2,2017,4,39
"5432","Norte","CS RIO VERMELHO",2,2017,5,47
"5433","Norte","CS RIO VERMELHO",2,2017,6,47
"5434","Norte","CS RIO VERMELHO",2,2017,7,51
"5435","Norte","CS RIO VERMELHO",2,2017,8,53
"5436","Norte","CS RIO VERMELHO",2,2017,9,51
"5437","Norte","CS RIO VERMELHO",2,2017,10,47
"5438","Norte","CS RIO VERMELHO",2,2017,11,38
"5439","Norte","CS RIO VERMELHO",2,2017,12,5
"5440","Norte","CS RIO VERMELHO",3,2013,1,65
"5441","Norte","CS RIO VERMELHO",3,2013,2,55
"5442","Norte","CS RIO VERMELHO",3,2013,3,60
"5443","Norte","CS RIO VERMELHO",3,2013,4,63
"5444","Norte","CS RIO VERMELHO",3,2013,5,66
"5445","Norte","CS RIO VERMELHO",3,2013,6,82
"5446","Norte","CS RIO VERMELHO",3,2013,7,109
"5447","Norte","CS RIO VERMELHO",3,2013,8,75
"5448","Norte","CS RIO VERMELHO",3,2013,9,77
"5449","Norte","CS RIO VERMELHO",3,2013,10,93
"5450","Norte","CS RIO VERMELHO",3,2013,11,71
"5451","Norte","CS RIO VERMELHO",3,2013,12,73
"5452","Norte","CS RIO VERMELHO",3,2014,1,53
"5453","Norte","CS RIO VERMELHO",3,2014,2,61
"5454","Norte","CS RIO VERMELHO",3,2014,3,69
"5455","Norte","CS RIO VERMELHO",3,2014,4,76
"5456","Norte","CS RIO VERMELHO",3,2014,5,56
"5457","Norte","CS RIO VERMELHO",3,2014,6,68
"5458","Norte","CS RIO VERMELHO",3,2014,7,76
"5459","Norte","CS RIO VERMELHO",3,2014,8,75
"5460","Norte","CS RIO VERMELHO",3,2014,9,78
"5461","Norte","CS RIO VERMELHO",3,2014,10,88
"5462","Norte","CS RIO VERMELHO",3,2014,11,66
"5463","Norte","CS RIO VERMELHO",3,2014,12,65
"5464","Norte","CS RIO VERMELHO",3,2015,1,58
"5465","Norte","CS RIO VERMELHO",3,2015,2,63
"5466","Norte","CS RIO VERMELHO",3,2015,3,68
"5467","Norte","CS RIO VERMELHO",3,2015,4,67
"5468","Norte","CS RIO VERMELHO",3,2015,5,30
"5469","Norte","CS RIO VERMELHO",3,2015,6,74
"5470","Norte","CS RIO VERMELHO",3,2015,7,101
"5471","Norte","CS RIO VERMELHO",3,2015,8,89
"5472","Norte","CS RIO VERMELHO",3,2015,9,80
"5473","Norte","CS RIO VERMELHO",3,2015,10,62
"5474","Norte","CS RIO VERMELHO",3,2015,11,65
"5475","Norte","CS RIO VERMELHO",3,2015,12,54
"5476","Norte","CS RIO VERMELHO",3,2016,1,63
"5477","Norte","CS RIO VERMELHO",3,2016,2,46
"5478","Norte","CS RIO VERMELHO",3,2016,3,25
"5479","Norte","CS RIO VERMELHO",3,2016,4,68
"5480","Norte","CS RIO VERMELHO",3,2016,5,71
"5481","Norte","CS RIO VERMELHO",3,2016,6,70
"5482","Norte","CS RIO VERMELHO",3,2016,7,67
"5483","Norte","CS RIO VERMELHO",3,2016,8,66
"5484","Norte","CS RIO VERMELHO",3,2016,9,69
"5485","Norte","CS RIO VERMELHO",3,2016,10,80
"5486","Norte","CS RIO VERMELHO",3,2016,11,70
"5487","Norte","CS RIO VERMELHO",3,2016,12,50
"5488","Norte","CS RIO VERMELHO",3,2017,1,34
"5489","Norte","CS RIO VERMELHO",3,2017,2,7
"5490","Norte","CS RIO VERMELHO",3,2017,3,58
"5491","Norte","CS RIO VERMELHO",3,2017,4,53
"5492","Norte","CS RIO VERMELHO",3,2017,5,64
"5493","Norte","CS RIO VERMELHO",3,2017,6,63
"5494","Norte","CS RIO VERMELHO",3,2017,7,59
"5495","Norte","CS RIO VERMELHO",3,2017,8,77
"5496","Norte","CS RIO VERMELHO",3,2017,9,53
"5497","Norte","CS RIO VERMELHO",3,2017,10,63
"5498","Norte","CS RIO VERMELHO",3,2017,11,59
"5499","Norte","CS RIO VERMELHO",3,2017,12,10
"5500","Norte","CS RIO VERMELHO",4,2013,1,41
"5501","Norte","CS RIO VERMELHO",4,2013,2,26
"5502","Norte","CS RIO VERMELHO",4,2013,3,45
"5503","Norte","CS RIO VERMELHO",4,2013,4,39
"5504","Norte","CS RIO VERMELHO",4,2013,5,52
"5505","Norte","CS RIO VERMELHO",4,2013,6,48
"5506","Norte","CS RIO VERMELHO",4,2013,7,57
"5507","Norte","CS RIO VERMELHO",4,2013,8,47
"5508","Norte","CS RIO VERMELHO",4,2013,9,41
"5509","Norte","CS RIO VERMELHO",4,2013,10,62
"5510","Norte","CS RIO VERMELHO",4,2013,11,40
"5511","Norte","CS RIO VERMELHO",4,2013,12,41
"5512","Norte","CS RIO VERMELHO",4,2014,1,44
"5513","Norte","CS RIO VERMELHO",4,2014,2,48
"5514","Norte","CS RIO VERMELHO",4,2014,3,47
"5515","Norte","CS RIO VERMELHO",4,2014,4,44
"5516","Norte","CS RIO VERMELHO",4,2014,5,34
"5517","Norte","CS RIO VERMELHO",4,2014,6,34
"5518","Norte","CS RIO VERMELHO",4,2014,7,51
"5519","Norte","CS RIO VERMELHO",4,2014,8,34
"5520","Norte","CS RIO VERMELHO",4,2014,9,41
"5521","Norte","CS RIO VERMELHO",4,2014,10,40
"5522","Norte","CS RIO VERMELHO",4,2014,11,68
"5523","Norte","CS RIO VERMELHO",4,2014,12,39
"5524","Norte","CS RIO VERMELHO",4,2015,1,36
"5525","Norte","CS RIO VERMELHO",4,2015,2,33
"5526","Norte","CS RIO VERMELHO",4,2015,3,43
"5527","Norte","CS RIO VERMELHO",4,2015,4,39
"5528","Norte","CS RIO VERMELHO",4,2015,5,27
"5529","Norte","CS RIO VERMELHO",4,2015,6,53
"5530","Norte","CS RIO VERMELHO",4,2015,7,50
"5531","Norte","CS RIO VERMELHO",4,2015,8,37
"5532","Norte","CS RIO VERMELHO",4,2015,9,45
"5533","Norte","CS RIO VERMELHO",4,2015,10,49
"5534","Norte","CS RIO VERMELHO",4,2015,11,37
"5535","Norte","CS RIO VERMELHO",4,2015,12,25
"5536","Norte","CS RIO VERMELHO",4,2016,1,48
"5537","Norte","CS RIO VERMELHO",4,2016,2,40
"5538","Norte","CS RIO VERMELHO",4,2016,3,16
"5539","Norte","CS RIO VERMELHO",4,2016,4,37
"5540","Norte","CS RIO VERMELHO",4,2016,5,38
"5541","Norte","CS RIO VERMELHO",4,2016,6,38
"5542","Norte","CS RIO VERMELHO",4,2016,7,40
"5543","Norte","CS RIO VERMELHO",4,2016,8,49
"5544","Norte","CS RIO VERMELHO",4,2016,9,42
"5545","Norte","CS RIO VERMELHO",4,2016,10,43
"5546","Norte","CS RIO VERMELHO",4,2016,11,50
"5547","Norte","CS RIO VERMELHO",4,2016,12,36
"5548","Norte","CS RIO VERMELHO",4,2017,1,24
"5549","Norte","CS RIO VERMELHO",4,2017,2,10
"5550","Norte","CS RIO VERMELHO",4,2017,3,46
"5551","Norte","CS RIO VERMELHO",4,2017,4,37
"5552","Norte","CS RIO VERMELHO",4,2017,5,50
"5553","Norte","CS RIO VERMELHO",4,2017,6,38
"5554","Norte","CS RIO VERMELHO",4,2017,7,37
"5555","Norte","CS RIO VERMELHO",4,2017,8,43
"5556","Norte","CS RIO VERMELHO",4,2017,9,35
"5557","Norte","CS RIO VERMELHO",4,2017,10,52
"5558","Norte","CS RIO VERMELHO",4,2017,11,32
"5559","Norte","CS RIO VERMELHO",4,2017,12,1
"5560","Norte","CS SACO GRANDE",0,2013,1,15
"5561","Norte","CS SACO GRANDE",0,2013,2,8
"5562","Norte","CS SACO GRANDE",0,2013,3,13
"5563","Norte","CS SACO GRANDE",0,2013,4,11
"5564","Norte","CS SACO GRANDE",0,2013,5,13
"5565","Norte","CS SACO GRANDE",0,2013,6,9
"5566","Norte","CS SACO GRANDE",0,2013,7,18
"5567","Norte","CS SACO GRANDE",0,2013,8,10
"5568","Norte","CS SACO GRANDE",0,2013,9,19
"5569","Norte","CS SACO GRANDE",0,2013,10,19
"5570","Norte","CS SACO GRANDE",0,2013,11,17
"5571","Norte","CS SACO GRANDE",0,2013,12,14
"5572","Norte","CS SACO GRANDE",0,2014,1,12
"5573","Norte","CS SACO GRANDE",0,2014,2,12
"5574","Norte","CS SACO GRANDE",0,2014,3,16
"5575","Norte","CS SACO GRANDE",0,2014,4,8
"5576","Norte","CS SACO GRANDE",0,2014,5,13
"5577","Norte","CS SACO GRANDE",0,2014,6,7
"5578","Norte","CS SACO GRANDE",0,2014,7,13
"5579","Norte","CS SACO GRANDE",0,2014,8,16
"5580","Norte","CS SACO GRANDE",0,2014,9,8
"5581","Norte","CS SACO GRANDE",0,2014,10,13
"5582","Norte","CS SACO GRANDE",0,2014,11,14
"5583","Norte","CS SACO GRANDE",0,2014,12,17
"5584","Norte","CS SACO GRANDE",0,2015,1,16
"5585","Norte","CS SACO GRANDE",0,2015,2,20
"5586","Norte","CS SACO GRANDE",0,2015,3,17
"5587","Norte","CS SACO GRANDE",0,2015,4,19
"5588","Norte","CS SACO GRANDE",0,2015,5,5
"5589","Norte","CS SACO GRANDE",0,2015,6,13
"5590","Norte","CS SACO GRANDE",0,2015,7,9
"5591","Norte","CS SACO GRANDE",0,2015,8,16
"5592","Norte","CS SACO GRANDE",0,2015,9,23
"5593","Norte","CS SACO GRANDE",0,2015,10,20
"5594","Norte","CS SACO GRANDE",0,2015,11,10
"5595","Norte","CS SACO GRANDE",0,2015,12,12
"5596","Norte","CS SACO GRANDE",0,2016,1,12
"5597","Norte","CS SACO GRANDE",0,2016,2,15
"5598","Norte","CS SACO GRANDE",0,2016,3,8
"5599","Norte","CS SACO GRANDE",0,2016,4,17
"5600","Norte","CS SACO GRANDE",0,2016,5,10
"5601","Norte","CS SACO GRANDE",0,2016,6,13
"5602","Norte","CS SACO GRANDE",0,2016,7,12
"5603","Norte","CS SACO GRANDE",0,2016,8,13
"5604","Norte","CS SACO GRANDE",0,2016,9,17
"5605","Norte","CS SACO GRANDE",0,2016,10,20
"5606","Norte","CS SACO GRANDE",0,2016,11,18
"5607","Norte","CS SACO GRANDE",0,2016,12,12
"5608","Norte","CS SACO GRANDE",0,2017,1,7
"5609","Norte","CS SACO GRANDE",0,2017,2,4
"5610","Norte","CS SACO GRANDE",0,2017,3,17
"5611","Norte","CS SACO GRANDE",0,2017,4,10
"5612","Norte","CS SACO GRANDE",0,2017,5,16
"5613","Norte","CS SACO GRANDE",0,2017,6,19
"5614","Norte","CS SACO GRANDE",0,2017,7,6
"5615","Norte","CS SACO GRANDE",0,2017,8,10
"5616","Norte","CS SACO GRANDE",0,2017,9,19
"5617","Norte","CS SACO GRANDE",0,2017,10,9
"5618","Norte","CS SACO GRANDE",0,2017,11,9
"5619","Norte","CS SACO GRANDE",0,2017,12,1
"5620","Norte","CS SACO GRANDE",1,2013,1,17
"5621","Norte","CS SACO GRANDE",1,2013,2,13
"5622","Norte","CS SACO GRANDE",1,2013,3,17
"5623","Norte","CS SACO GRANDE",1,2013,4,25
"5624","Norte","CS SACO GRANDE",1,2013,5,18
"5625","Norte","CS SACO GRANDE",1,2013,6,18
"5626","Norte","CS SACO GRANDE",1,2013,7,15
"5627","Norte","CS SACO GRANDE",1,2013,8,21
"5628","Norte","CS SACO GRANDE",1,2013,9,18
"5629","Norte","CS SACO GRANDE",1,2013,10,17
"5630","Norte","CS SACO GRANDE",1,2013,11,20
"5631","Norte","CS SACO GRANDE",1,2013,12,17
"5632","Norte","CS SACO GRANDE",1,2014,1,13
"5633","Norte","CS SACO GRANDE",1,2014,2,25
"5634","Norte","CS SACO GRANDE",1,2014,3,16
"5635","Norte","CS SACO GRANDE",1,2014,4,19
"5636","Norte","CS SACO GRANDE",1,2014,5,10
"5637","Norte","CS SACO GRANDE",1,2014,6,21
"5638","Norte","CS SACO GRANDE",1,2014,7,24
"5639","Norte","CS SACO GRANDE",1,2014,8,3
"5640","Norte","CS SACO GRANDE",1,2014,9,19
"5641","Norte","CS SACO GRANDE",1,2014,10,12
"5642","Norte","CS SACO GRANDE",1,2014,11,17
"5643","Norte","CS SACO GRANDE",1,2014,12,19
"5644","Norte","CS SACO GRANDE",1,2015,1,16
"5645","Norte","CS SACO GRANDE",1,2015,2,18
"5646","Norte","CS SACO GRANDE",1,2015,3,33
"5647","Norte","CS SACO GRANDE",1,2015,4,19
"5648","Norte","CS SACO GRANDE",1,2015,5,10
"5649","Norte","CS SACO GRANDE",1,2015,6,16
"5650","Norte","CS SACO GRANDE",1,2015,7,15
"5651","Norte","CS SACO GRANDE",1,2015,8,21
"5652","Norte","CS SACO GRANDE",1,2015,9,16
"5653","Norte","CS SACO GRANDE",1,2015,10,16
"5654","Norte","CS SACO GRANDE",1,2015,11,19
"5655","Norte","CS SACO GRANDE",1,2015,12,15
"5656","Norte","CS SACO GRANDE",1,2016,1,15
"5657","Norte","CS SACO GRANDE",1,2016,2,17
"5658","Norte","CS SACO GRANDE",1,2016,3,11
"5659","Norte","CS SACO GRANDE",1,2016,4,20
"5660","Norte","CS SACO GRANDE",1,2016,5,10
"5661","Norte","CS SACO GRANDE",1,2016,6,13
"5662","Norte","CS SACO GRANDE",1,2016,7,15
"5663","Norte","CS SACO GRANDE",1,2016,8,17
"5664","Norte","CS SACO GRANDE",1,2016,9,14
"5665","Norte","CS SACO GRANDE",1,2016,10,10
"5666","Norte","CS SACO GRANDE",1,2016,11,13
"5667","Norte","CS SACO GRANDE",1,2016,12,8
"5668","Norte","CS SACO GRANDE",1,2017,1,13
"5669","Norte","CS SACO GRANDE",1,2017,2,4
"5670","Norte","CS SACO GRANDE",1,2017,3,15
"5671","Norte","CS SACO GRANDE",1,2017,4,12
"5672","Norte","CS SACO GRANDE",1,2017,5,11
"5673","Norte","CS SACO GRANDE",1,2017,6,11
"5674","Norte","CS SACO GRANDE",1,2017,7,15
"5675","Norte","CS SACO GRANDE",1,2017,8,12
"5676","Norte","CS SACO GRANDE",1,2017,9,8
"5677","Norte","CS SACO GRANDE",1,2017,10,12
"5678","Norte","CS SACO GRANDE",1,2017,11,12
"5679","Norte","CS SACO GRANDE",2,2013,1,18
"5680","Norte","CS SACO GRANDE",2,2013,2,14
"5681","Norte","CS SACO GRANDE",2,2013,3,11
"5682","Norte","CS SACO GRANDE",2,2013,4,13
"5683","Norte","CS SACO GRANDE",2,2013,5,14
"5684","Norte","CS SACO GRANDE",2,2013,6,11
"5685","Norte","CS SACO GRANDE",2,2013,7,12
"5686","Norte","CS SACO GRANDE",2,2013,8,20
"5687","Norte","CS SACO GRANDE",2,2013,9,19
"5688","Norte","CS SACO GRANDE",2,2013,10,21
"5689","Norte","CS SACO GRANDE",2,2013,11,15
"5690","Norte","CS SACO GRANDE",2,2013,12,10
"5691","Norte","CS SACO GRANDE",2,2014,1,9
"5692","Norte","CS SACO GRANDE",2,2014,2,8
"5693","Norte","CS SACO GRANDE",2,2014,3,15
"5694","Norte","CS SACO GRANDE",2,2014,4,10
"5695","Norte","CS SACO GRANDE",2,2014,5,7
"5696","Norte","CS SACO GRANDE",2,2014,6,12
"5697","Norte","CS SACO GRANDE",2,2014,7,16
"5698","Norte","CS SACO GRANDE",2,2014,8,12
"5699","Norte","CS SACO GRANDE",2,2014,9,13
"5700","Norte","CS SACO GRANDE",2,2014,10,12
"5701","Norte","CS SACO GRANDE",2,2014,11,18
"5702","Norte","CS SACO GRANDE",2,2014,12,20
"5703","Norte","CS SACO GRANDE",2,2015,1,9
"5704","Norte","CS SACO GRANDE",2,2015,2,8
"5705","Norte","CS SACO GRANDE",2,2015,3,34
"5706","Norte","CS SACO GRANDE",2,2015,4,16
"5707","Norte","CS SACO GRANDE",2,2015,5,5
"5708","Norte","CS SACO GRANDE",2,2015,6,13
"5709","Norte","CS SACO GRANDE",2,2015,7,14
"5710","Norte","CS SACO GRANDE",2,2015,8,15
"5711","Norte","CS SACO GRANDE",2,2015,9,15
"5712","Norte","CS SACO GRANDE",2,2015,10,5
"5713","Norte","CS SACO GRANDE",2,2015,11,13
"5714","Norte","CS SACO GRANDE",2,2015,12,9
"5715","Norte","CS SACO GRANDE",2,2016,1,21
"5716","Norte","CS SACO GRANDE",2,2016,2,14
"5717","Norte","CS SACO GRANDE",2,2016,3,11
"5718","Norte","CS SACO GRANDE",2,2016,4,9
"5719","Norte","CS SACO GRANDE",2,2016,5,10
"5720","Norte","CS SACO GRANDE",2,2016,6,12
"5721","Norte","CS SACO GRANDE",2,2016,7,13
"5722","Norte","CS SACO GRANDE",2,2016,8,8
"5723","Norte","CS SACO GRANDE",2,2016,9,12
"5724","Norte","CS SACO GRANDE",2,2016,10,15
"5725","Norte","CS SACO GRANDE",2,2016,11,16
"5726","Norte","CS SACO GRANDE",2,2016,12,12
"5727","Norte","CS SACO GRANDE",2,2017,1,10
"5728","Norte","CS SACO GRANDE",2,2017,2,1
"5729","Norte","CS SACO GRANDE",2,2017,3,14
"5730","Norte","CS SACO GRANDE",2,2017,4,7
"5731","Norte","CS SACO GRANDE",2,2017,5,12
"5732","Norte","CS SACO GRANDE",2,2017,6,15
"5733","Norte","CS SACO GRANDE",2,2017,7,13
"5734","Norte","CS SACO GRANDE",2,2017,8,15
"5735","Norte","CS SACO GRANDE",2,2017,9,8
"5736","Norte","CS SACO GRANDE",2,2017,10,11
"5737","Norte","CS SACO GRANDE",2,2017,11,6
"5738","Norte","CS SACO GRANDE",2,2017,12,3
"5739","Norte","CS SACO GRANDE",3,2013,1,7
"5740","Norte","CS SACO GRANDE",3,2013,2,6
"5741","Norte","CS SACO GRANDE",3,2013,3,7
"5742","Norte","CS SACO GRANDE",3,2013,4,11
"5743","Norte","CS SACO GRANDE",3,2013,5,10
"5744","Norte","CS SACO GRANDE",3,2013,6,11
"5745","Norte","CS SACO GRANDE",3,2013,7,9
"5746","Norte","CS SACO GRANDE",3,2013,8,6
"5747","Norte","CS SACO GRANDE",3,2013,9,7
"5748","Norte","CS SACO GRANDE",3,2013,10,9
"5749","Norte","CS SACO GRANDE",3,2013,11,14
"5750","Norte","CS SACO GRANDE",3,2013,12,8
"5751","Norte","CS SACO GRANDE",3,2014,1,13
"5752","Norte","CS SACO GRANDE",3,2014,2,12
"5753","Norte","CS SACO GRANDE",3,2014,3,9
"5754","Norte","CS SACO GRANDE",3,2014,4,13
"5755","Norte","CS SACO GRANDE",3,2014,5,7
"5756","Norte","CS SACO GRANDE",3,2014,6,9
"5757","Norte","CS SACO GRANDE",3,2014,7,13
"5758","Norte","CS SACO GRANDE",3,2014,8,17
"5759","Norte","CS SACO GRANDE",3,2014,9,11
"5760","Norte","CS SACO GRANDE",3,2014,10,17
"5761","Norte","CS SACO GRANDE",3,2014,11,15
"5762","Norte","CS SACO GRANDE",3,2014,12,15
"5763","Norte","CS SACO GRANDE",3,2015,1,6
"5764","Norte","CS SACO GRANDE",3,2015,2,15
"5765","Norte","CS SACO GRANDE",3,2015,3,29
"5766","Norte","CS SACO GRANDE",3,2015,4,18
"5767","Norte","CS SACO GRANDE",3,2015,5,7
"5768","Norte","CS SACO GRANDE",3,2015,6,11
"5769","Norte","CS SACO GRANDE",3,2015,7,10
"5770","Norte","CS SACO GRANDE",3,2015,8,10
"5771","Norte","CS SACO GRANDE",3,2015,9,15
"5772","Norte","CS SACO GRANDE",3,2015,10,11
"5773","Norte","CS SACO GRANDE",3,2015,11,7
"5774","Norte","CS SACO GRANDE",3,2015,12,9
"5775","Norte","CS SACO GRANDE",3,2016,1,9
"5776","Norte","CS SACO GRANDE",3,2016,2,11
"5777","Norte","CS SACO GRANDE",3,2016,3,3
"5778","Norte","CS SACO GRANDE",3,2016,4,9
"5779","Norte","CS SACO GRANDE",3,2016,5,17
"5780","Norte","CS SACO GRANDE",3,2016,6,11
"5781","Norte","CS SACO GRANDE",3,2016,7,11
"5782","Norte","CS SACO GRANDE",3,2016,8,22
"5783","Norte","CS SACO GRANDE",3,2016,9,14
"5784","Norte","CS SACO GRANDE",3,2016,10,12
"5785","Norte","CS SACO GRANDE",3,2016,11,13
"5786","Norte","CS SACO GRANDE",3,2016,12,10
"5787","Norte","CS SACO GRANDE",3,2017,1,11
"5788","Norte","CS SACO GRANDE",3,2017,2,4
"5789","Norte","CS SACO GRANDE",3,2017,3,12
"5790","Norte","CS SACO GRANDE",3,2017,4,10
"5791","Norte","CS SACO GRANDE",3,2017,5,8
"5792","Norte","CS SACO GRANDE",3,2017,6,13
"5793","Norte","CS SACO GRANDE",3,2017,7,15
"5794","Norte","CS SACO GRANDE",3,2017,8,9
"5795","Norte","CS SACO GRANDE",3,2017,9,15
"5796","Norte","CS SACO GRANDE",3,2017,10,10
"5797","Norte","CS SACO GRANDE",3,2017,11,9
"5798","Norte","CS SACO GRANDE",3,2017,12,1
"5799","Norte","CS SACO GRANDE",4,2013,1,15
"5800","Norte","CS SACO GRANDE",4,2013,2,11
"5801","Norte","CS SACO GRANDE",4,2013,3,8
"5802","Norte","CS SACO GRANDE",4,2013,4,16
"5803","Norte","CS SACO GRANDE",4,2013,5,7
"5804","Norte","CS SACO GRANDE",4,2013,6,6
"5805","Norte","CS SACO GRANDE",4,2013,7,15
"5806","Norte","CS SACO GRANDE",4,2013,8,12
"5807","Norte","CS SACO GRANDE",4,2013,9,13
"5808","Norte","CS SACO GRANDE",4,2013,10,6
"5809","Norte","CS SACO GRANDE",4,2013,11,10
"5810","Norte","CS SACO GRANDE",4,2013,12,10
"5811","Norte","CS SACO GRANDE",4,2014,1,10
"5812","Norte","CS SACO GRANDE",4,2014,2,11
"5813","Norte","CS SACO GRANDE",4,2014,3,8
"5814","Norte","CS SACO GRANDE",4,2014,4,5
"5815","Norte","CS SACO GRANDE",4,2014,5,8
"5816","Norte","CS SACO GRANDE",4,2014,6,9
"5817","Norte","CS SACO GRANDE",4,2014,7,7
