"","DISTRITO","UNIDADE","AREA","ANO","MES","PESSOAS_SIFILIS","PESSOAS_TTO"
"974","Continente","CS JARDIM ATLÂNTICO",0,2016,11,1,0
"975","Continente","CS JARDIM ATLÂNTICO",0,2017,1,1,0
"976","Continente","CS JARDIM ATLÂNTICO",0,2017,4,2,2
"977","Continente","CS JARDIM ATLÂNTICO",0,2017,5,2,1
"978","Continente","CS JARDIM ATLÂNTICO",0,2017,6,1,0
"979","Continente","CS JARDIM ATLÂNTICO",0,2017,7,1,0
"980","Continente","CS JARDIM ATLÂNTICO",0,2017,9,3,0
"981","Continente","CS JARDIM ATLÂNTICO",0,2017,10,1,0
"982","Continente","CS JARDIM ATLÂNTICO",0,2017,11,2,0
"983","Continente","CS JARDIM ATLÂNTICO",0,2017,12,1,1
"984","Continente","CS JARDIM ATLÂNTICO",1,2013,4,1,0
"985","Continente","CS JARDIM ATLÂNTICO",1,2015,4,1,0
"986","Continente","CS JARDIM ATLÂNTICO",1,2015,7,2,1
"987","Continente","CS JARDIM ATLÂNTICO",1,2015,8,2,0
"988","Continente","CS JARDIM ATLÂNTICO",1,2015,10,1,0
"989","Continente","CS JARDIM ATLÂNTICO",1,2015,11,1,0
"990","Continente","CS JARDIM ATLÂNTICO",1,2016,5,1,0
"991","Continente","CS JARDIM ATLÂNTICO",1,2016,8,1,0
"992","Continente","CS JARDIM ATLÂNTICO",1,2016,12,1,0
"993","Continente","CS JARDIM ATLÂNTICO",1,2017,4,1,0
"994","Continente","CS JARDIM ATLÂNTICO",1,2017,5,2,2
"995","Continente","CS JARDIM ATLÂNTICO",1,2017,7,1,0
"996","Continente","CS JARDIM ATLÂNTICO",1,2017,9,1,1
"997","Continente","CS JARDIM ATLÂNTICO",1,2017,10,1,0
"998","Continente","CS JARDIM ATLÂNTICO",1,2017,11,1,1
"999","Continente","CS MONTE CRISTO",0,2013,3,1,0
"1000","Continente","CS MONTE CRISTO",0,2014,2,1,0
"1001","Continente","CS MONTE CRISTO",0,2014,8,1,0
"1002","Continente","CS MONTE CRISTO",0,2015,1,1,0
"1003","Continente","CS MONTE CRISTO",0,2015,3,1,0
"1004","Continente","CS MONTE CRISTO",0,2015,7,1,1
"1005","Continente","CS MONTE CRISTO",0,2015,9,1,0
"1006","Continente","CS MONTE CRISTO",0,2015,10,1,0
"1007","Continente","CS MONTE CRISTO",0,2015,11,2,0
"1008","Continente","CS MONTE CRISTO",0,2016,4,5,2
"1009","Continente","CS MONTE CRISTO",0,2016,5,3,0
"1010","Continente","CS MONTE CRISTO",0,2016,6,4,1
"1011","Continente","CS MONTE CRISTO",0,2016,7,3,2
"1012","Continente","CS MONTE CRISTO",0,2016,8,1,0
"1013","Continente","CS MONTE CRISTO",0,2016,9,2,1
"1014","Continente","CS MONTE CRISTO",0,2016,12,2,2
"1015","Continente","CS MONTE CRISTO",0,2017,3,1,1
"1016","Continente","CS MONTE CRISTO",0,2017,5,1,1
"1017","Continente","CS MONTE CRISTO",0,2017,6,1,1
"1018","Continente","CS MONTE CRISTO",0,2017,9,1,1
"1019","Continente","CS MONTE CRISTO",0,2017,11,3,1
"1020","Continente","CS MONTE CRISTO",0,2017,12,1,0
"1021","Continente","CS MONTE CRISTO",1,2013,1,1,0
"1022","Continente","CS MONTE CRISTO",1,2013,2,1,0
"1023","Continente","CS MONTE CRISTO",1,2014,4,1,0
"1024","Continente","CS MONTE CRISTO",1,2014,7,2,1
"1025","Continente","CS MONTE CRISTO",1,2014,10,1,0
"1026","Continente","CS MONTE CRISTO",1,2014,11,5,1
"1027","Continente","CS MONTE CRISTO",1,2014,12,1,0
"1028","Continente","CS MONTE CRISTO",1,2015,1,1,0
"1029","Continente","CS MONTE CRISTO",1,2015,2,1,0
"1030","Continente","CS MONTE CRISTO",1,2015,3,2,0
"1031","Continente","CS MONTE CRISTO",1,2015,4,1,0
"1032","Continente","CS MONTE CRISTO",1,2015,8,3,0
"1033","Continente","CS MONTE CRISTO",1,2015,11,2,0
"1034","Continente","CS MONTE CRISTO",1,2015,12,2,0
"1035","Continente","CS MONTE CRISTO",1,2016,2,2,0
"1036","Continente","CS MONTE CRISTO",1,2016,5,2,1
"1037","Continente","CS MONTE CRISTO",1,2016,7,1,1
"1038","Continente","CS MONTE CRISTO",1,2016,8,1,1
"1039","Continente","CS MONTE CRISTO",1,2016,9,1,1
"1040","Continente","CS MONTE CRISTO",1,2017,3,1,0
"1041","Continente","CS MONTE CRISTO",1,2017,4,1,0
"1042","Continente","CS MONTE CRISTO",1,2017,7,3,1
"1043","Continente","CS MONTE CRISTO",1,2017,9,5,4
"1044","Continente","CS MONTE CRISTO",1,2017,10,7,5
"1045","Continente","CS MONTE CRISTO",1,2017,11,2,1
"1046","Continente","CS MONTE CRISTO",1,2017,12,3,0
"1047","Continente","CS MONTE CRISTO",2,2013,10,1,0
"1048","Continente","CS MONTE CRISTO",2,2013,12,1,0
"1049","Continente","CS MONTE CRISTO",2,2015,5,1,0
"1050","Continente","CS MONTE CRISTO",2,2015,11,1,0
"1051","Continente","CS MONTE CRISTO",2,2016,2,2,0
"1052","Continente","CS MONTE CRISTO",2,2016,3,1,0
"1053","Continente","CS MONTE CRISTO",2,2016,4,1,1
"1054","Continente","CS MONTE CRISTO",2,2016,7,1,1
"1055","Continente","CS MONTE CRISTO",2,2016,10,1,0
"1056","Continente","CS MONTE CRISTO",2,2017,5,2,1
"1057","Continente","CS MONTE CRISTO",2,2017,7,1,0
"1058","Continente","CS MONTE CRISTO",2,2017,9,1,1
"1059","Continente","CS MONTE CRISTO",2,2017,11,2,1
"1060","Continente","CS MONTE CRISTO",3,2013,8,1,0
"1061","Continente","CS MONTE CRISTO",3,2014,1,1,0
"1062","Continente","CS MONTE CRISTO",3,2015,10,1,0
"1063","Continente","CS MONTE CRISTO",3,2016,1,1,0
"1064","Continente","CS MONTE CRISTO",3,2016,3,2,1
"1065","Continente","CS MONTE CRISTO",3,2016,4,1,0
"1066","Continente","CS MONTE CRISTO",3,2016,5,2,2
"1067","Continente","CS MONTE CRISTO",3,2016,6,2,0
"1068","Continente","CS MONTE CRISTO",3,2016,7,1,1
"1069","Continente","CS MONTE CRISTO",3,2016,8,1,1
"1070","Continente","CS MONTE CRISTO",3,2016,9,1,1
"1071","Continente","CS MONTE CRISTO",3,2016,10,1,1
"1072","Continente","CS MONTE CRISTO",3,2017,6,1,0
"1073","Continente","CS MONTE CRISTO",3,2017,8,1,0
"1074","Continente","CS MONTE CRISTO",3,2017,12,2,0
"1075","Continente","CS MONTE CRISTO",4,2013,1,2,0
"1076","Continente","CS MONTE CRISTO",4,2013,6,1,0
"1077","Continente","CS MONTE CRISTO",4,2013,7,1,1
"1078","Continente","CS MONTE CRISTO",4,2013,9,2,0
"1079","Continente","CS MONTE CRISTO",4,2013,12,1,0
"1080","Continente","CS MONTE CRISTO",4,2014,9,1,0
"1081","Continente","CS MONTE CRISTO",4,2014,10,1,0
"1082","Continente","CS MONTE CRISTO",4,2014,11,1,0
"1083","Continente","CS MONTE CRISTO",4,2015,4,1,0
"1084","Continente","CS MONTE CRISTO",4,2015,5,1,0
"1085","Continente","CS MONTE CRISTO",4,2015,7,1,0
"1086","Continente","CS MONTE CRISTO",4,2015,8,2,0
"1087","Continente","CS MONTE CRISTO",4,2015,9,5,0
"1088","Continente","CS MONTE CRISTO",4,2015,10,1,0
"1089","Continente","CS MONTE CRISTO",4,2015,11,1,0
"1090","Continente","CS MONTE CRISTO",4,2016,1,1,0
"1091","Continente","CS MONTE CRISTO",4,2016,2,3,1
"1092","Continente","CS MONTE CRISTO",4,2016,3,2,0
"1093","Continente","CS MONTE CRISTO",4,2016,4,1,0
"1094","Continente","CS MONTE CRISTO",4,2016,6,1,0
"1095","Continente","CS MONTE CRISTO",4,2016,9,1,1
"1096","Continente","CS MONTE CRISTO",4,2016,10,1,1
"1097","Continente","CS MONTE CRISTO",4,2016,11,1,1
"1098","Continente","CS MONTE CRISTO",4,2016,12,1,0
"1099","Continente","CS MONTE CRISTO",4,2017,2,1,0
"1100","Continente","CS MONTE CRISTO",4,2017,3,1,0
"1101","Continente","CS MONTE CRISTO",4,2017,4,2,1
"1102","Continente","CS MONTE CRISTO",4,2017,5,2,2
"1103","Continente","CS MONTE CRISTO",4,2017,8,1,0
"1104","Continente","CS MONTE CRISTO",4,2017,10,1,0
"1105","Continente","CS MONTE CRISTO",4,2017,12,2,0
"1106","Continente","CS MONTE CRISTO",5,2013,3,1,0
"1107","Continente","CS MONTE CRISTO",5,2013,11,1,0
"1108","Continente","CS MONTE CRISTO",5,2014,10,1,0
"1109","Continente","CS MONTE CRISTO",5,2014,11,1,0
"1110","Continente","CS MONTE CRISTO",5,2014,12,2,0
"1111","Continente","CS MONTE CRISTO",5,2015,10,1,0
"1112","Continente","CS MONTE CRISTO",5,2016,5,1,0
"1113","Continente","CS MONTE CRISTO",5,2016,6,1,0
"1114","Continente","CS MONTE CRISTO",5,2016,7,1,1
"1115","Continente","CS MONTE CRISTO",5,2016,8,1,0
"1116","Continente","CS MONTE CRISTO",5,2016,11,1,1
"1117","Continente","CS MONTE CRISTO",5,2017,4,2,1
"1118","Continente","CS MONTE CRISTO",5,2017,6,2,0
"1119","Continente","CS MONTE CRISTO",5,2017,8,3,0
"1120","Continente","CS MONTE CRISTO",5,2017,10,2,0
"1121","Continente","CS MONTE CRISTO",5,2017,12,2,0
"1122","Continente","CS MONTE CRISTO",6,2014,12,1,0
"1123","Continente","CS MONTE CRISTO",6,2015,3,1,0
"1124","Continente","CS MONTE CRISTO",6,2015,4,1,0
"1125","Continente","CS MONTE CRISTO",6,2015,6,1,0
"1126","Continente","CS MONTE CRISTO",6,2015,8,1,0
"1127","Continente","CS MONTE CRISTO",6,2015,12,1,0
"1128","Continente","CS MONTE CRISTO",6,2016,6,1,0
"1129","Continente","CS MONTE CRISTO",6,2016,10,1,0
"1130","Continente","CS MONTE CRISTO",6,2016,11,3,2
"1131","Continente","CS MONTE CRISTO",6,2017,3,1,0
"1132","Continente","CS MONTE CRISTO",6,2017,4,1,1
"1133","Continente","CS MONTE CRISTO",6,2017,7,1,0
"1134","Continente","CS MONTE CRISTO",6,2017,9,1,1
"1135","Continente","CS MONTE CRISTO",6,2017,11,1,1
"1136","Continente","CS NOVO CONTINENTE",0,2014,5,1,0
"1137","Continente","CS NOVO CONTINENTE",0,2015,2,1,0
"1138","Continente","CS NOVO CONTINENTE",0,2015,4,1,0
"1139","Continente","CS NOVO CONTINENTE",0,2015,6,2,0
"1140","Continente","CS NOVO CONTINENTE",0,2015,10,1,1
"1141","Continente","CS NOVO CONTINENTE",0,2015,11,1,0
"1142","Continente","CS NOVO CONTINENTE",0,2016,2,2,1
"1143","Continente","CS NOVO CONTINENTE",0,2016,3,1,0
"1144","Continente","CS NOVO CONTINENTE",0,2016,7,1,1
"1145","Continente","CS NOVO CONTINENTE",0,2016,8,1,1
"1146","Continente","CS NOVO CONTINENTE",0,2017,3,1,1
"1147","Continente","CS NOVO CONTINENTE",0,2017,4,1,0
"1148","Continente","CS NOVO CONTINENTE",0,2017,5,2,0
"1149","Continente","CS NOVO CONTINENTE",0,2017,6,1,1
"1150","Continente","CS NOVO CONTINENTE",0,2017,7,1,1
"1151","Continente","CS NOVO CONTINENTE",0,2017,8,2,1
"1152","Continente","CS NOVO CONTINENTE",0,2017,9,2,2
"1153","Continente","CS NOVO CONTINENTE",1,2013,12,1,0
"1154","Continente","CS NOVO CONTINENTE",1,2014,10,2,1
"1155","Continente","CS NOVO CONTINENTE",1,2015,1,1,0
"1156","Continente","CS NOVO CONTINENTE",1,2015,3,1,0
"1157","Continente","CS NOVO CONTINENTE",1,2015,5,1,0
"1158","Continente","CS NOVO CONTINENTE",1,2015,8,1,0
"1159","Continente","CS NOVO CONTINENTE",1,2016,1,1,0
"1160","Continente","CS NOVO CONTINENTE",1,2016,2,3,0
"1161","Continente","CS NOVO CONTINENTE",1,2016,4,1,0
"1162","Continente","CS NOVO CONTINENTE",1,2016,5,1,0
"1163","Continente","CS NOVO CONTINENTE",1,2016,7,1,1
"1164","Continente","CS NOVO CONTINENTE",1,2016,11,1,0
"1165","Continente","CS NOVO CONTINENTE",1,2016,12,1,1
"1166","Continente","CS NOVO CONTINENTE",1,2017,1,2,1
"1167","Continente","CS NOVO CONTINENTE",1,2017,2,1,0
"1168","Continente","CS NOVO CONTINENTE",1,2017,4,3,0
"1169","Continente","CS NOVO CONTINENTE",1,2017,5,2,2
"1170","Continente","CS NOVO CONTINENTE",1,2017,12,1,1
"1171","Continente","CS NOVO CONTINENTE",2,2014,12,1,0
"1172","Continente","CS NOVO CONTINENTE",2,2015,2,1,0
"1173","Continente","CS NOVO CONTINENTE",2,2015,3,3,0
"1174","Continente","CS NOVO CONTINENTE",2,2015,7,1,0
"1175","Continente","CS NOVO CONTINENTE",2,2015,10,2,0
"1176","Continente","CS NOVO CONTINENTE",2,2016,3,1,0
"1177","Continente","CS NOVO CONTINENTE",2,2016,4,1,0
"1178","Continente","CS NOVO CONTINENTE",2,2016,7,3,3
"1179","Continente","CS NOVO CONTINENTE",2,2016,10,2,1
"1180","Continente","CS NOVO CONTINENTE",2,2016,11,1,1
"1181","Continente","CS NOVO CONTINENTE",2,2016,12,1,0
"1182","Continente","CS NOVO CONTINENTE",2,2017,1,1,1
"1183","Continente","CS NOVO CONTINENTE",2,2017,6,2,1
"1184","Continente","CS NOVO CONTINENTE",2,2017,8,1,1
"1185","Continente","CS NOVO CONTINENTE",2,2017,9,1,0
"1186","Continente","CS NOVO CONTINENTE",2,2017,11,2,2
"1187","Continente","CS NOVO CONTINENTE",2,2017,12,2,2
"1188","Continente","CS NOVO CONTINENTE",3,2013,12,1,0
"1189","Continente","CS NOVO CONTINENTE",3,2014,9,1,0
"1190","Continente","CS NOVO CONTINENTE",3,2015,4,1,0
"1191","Continente","CS NOVO CONTINENTE",3,2015,9,1,0
"1192","Continente","CS NOVO CONTINENTE",3,2015,10,2,0
"1193","Continente","CS NOVO CONTINENTE",3,2015,11,1,1
"1194","Continente","CS NOVO CONTINENTE",3,2016,1,1,1
"1195","Continente","CS NOVO CONTINENTE",3,2016,3,1,0
"1196","Continente","CS NOVO CONTINENTE",3,2016,6,1,1
"1197","Continente","CS NOVO CONTINENTE",3,2016,9,2,1
"1198","Continente","CS NOVO CONTINENTE",3,2016,10,3,1
"1199","Continente","CS NOVO CONTINENTE",3,2016,12,2,0
"1200","Continente","CS NOVO CONTINENTE",3,2017,1,2,0
"1201","Continente","CS NOVO CONTINENTE",3,2017,3,2,1
"1202","Continente","CS NOVO CONTINENTE",3,2017,4,3,0
"1203","Continente","CS NOVO CONTINENTE",3,2017,6,2,1
"1204","Continente","CS NOVO CONTINENTE",3,2017,7,1,1
"1205","Continente","CS NOVO CONTINENTE",3,2017,8,1,0
"1206","Continente","CS NOVO CONTINENTE",3,2017,11,2,2
"1207","Continente","CS SAPE",0,2013,10,1,1
"1208","Continente","CS SAPE",0,2013,11,2,0
"1209","Continente","CS SAPE",0,2014,2,1,0
"1210","Continente","CS SAPE",0,2014,9,2,0
"1211","Continente","CS SAPE",0,2014,12,1,0
"1212","Continente","CS SAPE",0,2015,2,1,0
"1213","Continente","CS SAPE",0,2015,3,2,0
"1214","Continente","CS SAPE",0,2015,9,1,1
"1215","Continente","CS SAPE",0,2015,11,1,0
"1216","Continente","CS SAPE",0,2016,1,1,1
"1217","Continente","CS SAPE",0,2016,2,2,0
"1218","Continente","CS SAPE",0,2016,3,2,0
"1219","Continente","CS SAPE",0,2016,4,1,0
"1220","Continente","CS SAPE",0,2016,6,1,0
"1221","Continente","CS SAPE",0,2016,7,1,1
"1222","Continente","CS SAPE",0,2016,10,1,1
"1223","Continente","CS SAPE",0,2017,1,2,0
"1224","Continente","CS SAPE",0,2017,6,1,0
"1225","Continente","CS SAPE",0,2017,9,2,2
"1226","Continente","CS SAPE",0,2017,10,1,1
"1227","Continente","CS SAPE",0,2017,11,1,1
"1228","Continente","CS SAPE",0,2017,12,1,1
"1229","Continente","CS SAPE",1,2013,5,1,0
"1230","Continente","CS SAPE",1,2013,6,2,0
"1231","Continente","CS SAPE",1,2013,9,1,0
"1232","Continente","CS SAPE",1,2014,4,1,0
"1233","Continente","CS SAPE",1,2014,10,1,0
"1234","Continente","CS SAPE",1,2015,1,1,0
"1235","Continente","CS SAPE",1,2015,2,1,0
"1236","Continente","CS SAPE",1,2015,7,2,1
"1237","Continente","CS SAPE",1,2016,1,1,0
"1238","Continente","CS SAPE",1,2016,4,2,2
"1239","Continente","CS SAPE",1,2016,5,1,1
"1240","Continente","CS SAPE",1,2016,6,1,0
"1241","Continente","CS SAPE",1,2016,8,1,0
"1242","Continente","CS SAPE",1,2016,9,2,0
"1243","Continente","CS SAPE",1,2016,11,1,1
"1244","Continente","CS SAPE",1,2017,1,2,0
"1245","Continente","CS SAPE",1,2017,2,1,0
"1246","Continente","CS SAPE",1,2017,3,1,0
"1247","Continente","CS SAPE",1,2017,6,1,1
"1248","Continente","CS SAPE",1,2017,9,1,1
"1249","Continente","CS VILA APARECIDA",0,2015,8,2,0
"1250","Continente","CS VILA APARECIDA",0,2015,9,1,0
"1251","Continente","CS VILA APARECIDA",0,2016,11,1,0
"1252","Continente","CS VILA APARECIDA",0,2016,12,1,0
"1253","Continente","CS VILA APARECIDA",0,2017,8,2,0
"1254","Continente","CS VILA APARECIDA",1,2014,10,1,0
"1255","Continente","CS VILA APARECIDA",1,2014,12,1,0
"1256","Continente","CS VILA APARECIDA",1,2015,9,1,0
"1257","Continente","CS VILA APARECIDA",1,2015,10,1,0
"1258","Continente","CS VILA APARECIDA",1,2016,2,1,0
"1259","Continente","CS VILA APARECIDA",1,2016,5,1,0
"1260","Continente","CS VILA APARECIDA",1,2016,11,1,0
"1261","Continente","CS VILA APARECIDA",1,2017,3,1,0
"1262","Continente","CS VILA APARECIDA",1,2017,4,1,1
"1263","Continente","CS VILA APARECIDA",1,2017,5,1,0
"1264","Continente","CS VILA APARECIDA",1,2017,7,1,0
"1265","Norte","CS BARRA DA LAGOA",0,2013,4,1,0
"1266","Norte","CS BARRA DA LAGOA",0,2014,2,1,0
"1267","Norte","CS BARRA DA LAGOA",0,2015,7,1,0
"1268","Norte","CS BARRA DA LAGOA",0,2015,8,1,0
"1269","Norte","CS BARRA DA LAGOA",0,2015,9,1,1
"1270","Norte","CS BARRA DA LAGOA",0,2015,10,1,0
"1271","Norte","CS BARRA DA LAGOA",0,2016,1,3,0
"1272","Norte","CS BARRA DA LAGOA",0,2016,3,1,1
"1273","Norte","CS BARRA DA LAGOA",0,2016,4,1,1
"1274","Norte","CS BARRA DA LAGOA",0,2016,7,2,1
"1275","Norte","CS BARRA DA LAGOA",0,2016,9,1,1
"1276","Norte","CS BARRA DA LAGOA",0,2016,10,1,0
"1277","Norte","CS BARRA DA LAGOA",0,2016,11,3,1
"1278","Norte","CS BARRA DA LAGOA",0,2017,5,2,2
"1279","Norte","CS BARRA DA LAGOA",0,2017,6,2,2
"1280","Norte","CS BARRA DA LAGOA",0,2017,7,1,1
"1281","Norte","CS BARRA DA LAGOA",0,2017,10,1,1
"1282","Norte","CS BARRA DA LAGOA",0,2017,12,1,0
"1283","Norte","CS BARRA DA LAGOA",1,2013,5,1,0
"1284","Norte","CS BARRA DA LAGOA",1,2015,2,1,0
"1285","Norte","CS BARRA DA LAGOA",1,2015,4,1,0
"1286","Norte","CS BARRA DA LAGOA",1,2015,6,1,0
"1287","Norte","CS BARRA DA LAGOA",1,2015,7,1,0
"1288","Norte","CS BARRA DA LAGOA",1,2015,12,1,0
"1289","Norte","CS BARRA DA LAGOA",1,2016,1,2,1
"1290","Norte","CS BARRA DA LAGOA",1,2016,4,1,0
"1291","Norte","CS BARRA DA LAGOA",1,2016,5,1,1
"1292","Norte","CS BARRA DA LAGOA",1,2016,7,1,0
"1293","Norte","CS BARRA DA LAGOA",1,2016,8,2,1
"1294","Norte","CS BARRA DA LAGOA",1,2016,9,1,0
"1295","Norte","CS BARRA DA LAGOA",1,2017,2,1,0
"1296","Norte","CS BARRA DA LAGOA",1,2017,3,1,1
"1297","Norte","CS BARRA DA LAGOA",1,2017,6,2,2
"1298","Norte","CS BARRA DA LAGOA",1,2017,8,1,1
"1299","Norte","CS BARRA DA LAGOA",1,2017,10,1,1
"1300","Norte","CS BARRA DA LAGOA",1,2017,12,1,1
"1301","Norte","CS BARRA DA LAGOA",2,2014,7,1,1
"1302","Norte","CS BARRA DA LAGOA",2,2015,6,1,0
"1303","Norte","CS BARRA DA LAGOA",2,2016,7,1,0
"1304","Norte","CS BARRA DA LAGOA",2,2016,9,1,0
"1305","Norte","CS BARRA DA LAGOA",2,2017,5,1,1
"1306","Norte","CS CACHOEIRA BOM JESUS",0,2013,1,1,0
"1307","Norte","CS CACHOEIRA BOM JESUS",0,2013,2,1,0
"1308","Norte","CS CACHOEIRA BOM JESUS",0,2013,3,1,0
"1309","Norte","CS CACHOEIRA BOM JESUS",0,2014,2,1,0
"1310","Norte","CS CACHOEIRA BOM JESUS",0,2014,4,1,0
"1311","Norte","CS CACHOEIRA BOM JESUS",0,2014,10,1,0
"1312","Norte","CS CACHOEIRA BOM JESUS",0,2014,11,1,0
"1313","Norte","CS CACHOEIRA BOM JESUS",0,2014,12,1,0
"1314","Norte","CS CACHOEIRA BOM JESUS",0,2015,3,2,0
"1315","Norte","CS CACHOEIRA BOM JESUS",0,2015,4,2,0
"1316","Norte","CS CACHOEIRA BOM JESUS",0,2015,7,1,0
"1317","Norte","CS CACHOEIRA BOM JESUS",0,2015,9,2,0
"1318","Norte","CS CACHOEIRA BOM JESUS",0,2015,11,1,0
"1319","Norte","CS CACHOEIRA BOM JESUS",0,2015,12,1,0
"1320","Norte","CS CACHOEIRA BOM JESUS",0,2016,2,2,1
"1321","Norte","CS CACHOEIRA BOM JESUS",0,2016,3,1,0
"1322","Norte","CS CACHOEIRA BOM JESUS",0,2016,6,6,2
"1323","Norte","CS CACHOEIRA BOM JESUS",0,2016,7,1,0
"1324","Norte","CS CACHOEIRA BOM JESUS",0,2016,9,3,2
"1325","Norte","CS CACHOEIRA BOM JESUS",0,2016,11,1,0
"1326","Norte","CS CACHOEIRA BOM JESUS",0,2016,12,2,0
"1327","Norte","CS CACHOEIRA BOM JESUS",0,2017,3,1,0
"1328","Norte","CS CACHOEIRA BOM JESUS",0,2017,5,2,1
"1329","Norte","CS CACHOEIRA BOM JESUS",0,2017,6,1,1
"1330","Norte","CS CACHOEIRA BOM JESUS",0,2017,7,1,1
"1331","Norte","CS CACHOEIRA BOM JESUS",1,2013,2,1,0
"1332","Norte","CS CACHOEIRA BOM JESUS",1,2014,9,1,0
"1333","Norte","CS CACHOEIRA BOM JESUS",1,2014,11,1,0
"1334","Norte","CS CACHOEIRA BOM JESUS",1,2014,12,1,0
"1335","Norte","CS CACHOEIRA BOM JESUS",1,2015,4,1,0
"1336","Norte","CS CACHOEIRA BOM JESUS",1,2015,7,1,0
"1337","Norte","CS CACHOEIRA BOM JESUS",1,2015,11,1,0
"1338","Norte","CS CACHOEIRA BOM JESUS",1,2015,12,1,1
"1339","Norte","CS CACHOEIRA BOM JESUS",1,2016,4,1,0
"1340","Norte","CS CACHOEIRA BOM JESUS",1,2016,7,2,1
"1341","Norte","CS CACHOEIRA BOM JESUS",1,2016,8,1,0
"1342","Norte","CS CACHOEIRA BOM JESUS",1,2016,9,1,0
"1343","Norte","CS CACHOEIRA BOM JESUS",1,2016,11,4,2
"1344","Norte","CS CACHOEIRA BOM JESUS",1,2016,12,1,0
"1345","Norte","CS CACHOEIRA BOM JESUS",1,2017,1,2,2
"1346","Norte","CS CACHOEIRA BOM JESUS",1,2017,5,1,1
"1347","Norte","CS CACHOEIRA BOM JESUS",1,2017,6,2,1
"1348","Norte","CS CACHOEIRA BOM JESUS",1,2017,8,1,1
"1349","Norte","CS CACHOEIRA BOM JESUS",1,2017,9,2,2
"1350","Norte","CS CACHOEIRA BOM JESUS",1,2017,10,1,0
"1351","Norte","CS CACHOEIRA BOM JESUS",1,2017,11,2,0
"1352","Norte","CS CACHOEIRA BOM JESUS",1,2017,12,1,0
"1353","Norte","CS CANASVIEIRAS",0,2013,2,1,0
"1354","Norte","CS CANASVIEIRAS",0,2013,6,1,0
"1355","Norte","CS CANASVIEIRAS",0,2013,10,1,1
"1356","Norte","CS CANASVIEIRAS",0,2014,7,1,0
"1357","Norte","CS CANASVIEIRAS",0,2014,8,1,0
"1358","Norte","CS CANASVIEIRAS",0,2014,9,1,0
"1359","Norte","CS CANASVIEIRAS",0,2015,10,1,1
"1360","Norte","CS CANASVIEIRAS",0,2015,11,3,1
"1361","Norte","CS CANASVIEIRAS",0,2015,12,1,1
"1362","Norte","CS CANASVIEIRAS",0,2016,1,1,0
"1363","Norte","CS CANASVIEIRAS",0,2016,2,1,0
"1364","Norte","CS CANASVIEIRAS",0,2016,6,1,0
"1365","Norte","CS CANASVIEIRAS",0,2016,7,3,2
"1366","Norte","CS CANASVIEIRAS",0,2016,10,1,0
"1367","Norte","CS CANASVIEIRAS",0,2016,11,2,2
"1368","Norte","CS CANASVIEIRAS",0,2016,12,1,0
"1369","Norte","CS CANASVIEIRAS",0,2017,3,1,0
"1370","Norte","CS CANASVIEIRAS",0,2017,4,1,1
"1371","Norte","CS CANASVIEIRAS",0,2017,5,3,3
"1372","Norte","CS CANASVIEIRAS",0,2017,6,1,0
"1373","Norte","CS CANASVIEIRAS",0,2017,7,1,1
"1374","Norte","CS CANASVIEIRAS",0,2017,8,1,1
"1375","Norte","CS CANASVIEIRAS",0,2017,10,2,2
"1376","Norte","CS CANASVIEIRAS",0,2017,11,1,1
"1377","Norte","CS CANASVIEIRAS",0,2017,12,1,0
"1378","Norte","CS CANASVIEIRAS",1,2013,4,2,0
"1379","Norte","CS CANASVIEIRAS",1,2013,11,1,0
"1380","Norte","CS CANASVIEIRAS",1,2014,1,1,0
"1381","Norte","CS CANASVIEIRAS",1,2014,9,1,0
"1382","Norte","CS CANASVIEIRAS",1,2014,10,1,0
"1383","Norte","CS CANASVIEIRAS",1,2015,6,2,0
"1384","Norte","CS CANASVIEIRAS",1,2015,7,1,0
"1385","Norte","CS CANASVIEIRAS",1,2015,9,1,0
"1386","Norte","CS CANASVIEIRAS",1,2015,11,1,0
"1387","Norte","CS CANASVIEIRAS",1,2016,2,3,0
"1388","Norte","CS CANASVIEIRAS",1,2016,7,2,1
"1389","Norte","CS CANASVIEIRAS",1,2016,9,4,3
"1390","Norte","CS CANASVIEIRAS",1,2016,10,1,1
"1391","Norte","CS CANASVIEIRAS",1,2016,11,3,3
"1392","Norte","CS CANASVIEIRAS",1,2017,4,2,2
"1393","Norte","CS CANASVIEIRAS",1,2017,5,4,3
"1394","Norte","CS CANASVIEIRAS",1,2017,6,2,1
"1395","Norte","CS CANASVIEIRAS",1,2017,7,2,2
"1396","Norte","CS CANASVIEIRAS",1,2017,8,1,1
"1397","Norte","CS CANASVIEIRAS",1,2017,9,1,1
"1398","Norte","CS CANASVIEIRAS",1,2017,10,1,1
"1399","Norte","CS CANASVIEIRAS",1,2017,11,1,1
"1400","Norte","CS CANASVIEIRAS",1,2017,12,1,0
"1401","Norte","CS CANASVIEIRAS",2,2014,1,1,0
"1402","Norte","CS CANASVIEIRAS",2,2014,2,1,0
"1403","Norte","CS CANASVIEIRAS",2,2014,3,1,0
"1404","Norte","CS CANASVIEIRAS",2,2014,9,1,0
"1405","Norte","CS CANASVIEIRAS",2,2015,8,1,0
"1406","Norte","CS CANASVIEIRAS",2,2015,9,1,0
"1407","Norte","CS CANASVIEIRAS",2,2015,11,1,0
"1408","Norte","CS CANASVIEIRAS",2,2015,12,1,0
